time_s,sequence,interval_ms,status,status_code,distance_cm
247.5470000000205,12205,20.0,Ok,0x0,70.0
247.56299999996554,12206,20.0,Ok,0x0,76.0
247.5779999999795,12207,20.0,Ok,0x0,69.0
247.60999999998603,12208,20.0,Ok,0x0,71.0
247.625,12209,20.0,Ok,0x0,70.0
247.64099999994505,12210,20.0,Ok,0x0,78.0
247.65599999995902,12211,20.0,Ok,0x0,71.0
247.68799999996554,12212,20.0,Ok,0x0,68.0
247.7029999999795,12213,20.0,Ok,0x0,71.0
247.71900000004098,12214,20.0,Ok,0x0,71.0
247.75,12215,20.0,Ok,0x0,73.0
247.76599999994505,12216,20.0,Ok,0x0,72.0
247.78099999995902,12217,20.0,Ok,0x0,72.0
247.7970000000205,12218,20.0,Ok,0x0,70.0
247.8279999999795,12219,20.0,Ok,0x0,74.0
247.84400000004098,12220,20.0,Ok,0x0,76.0
247.85999999998603,12221,20.0,Ok,0x0,74.0
247.875,12222,20.0,Ok,0x0,77.0
247.90599999995902,12223,20.0,Ok,0x0,79.0
247.9220000000205,12224,20.0,Ok,0x0,81.0
247.93799999996554,12225,20.0,Ok,0x0,79.0
247.96900000004098,12226,20.0,Ok,0x0,83.0
247.98499999998603,12227,20.0,Ok,0x0,82.0
248.0,12228,20.0,Ok,0x0,87.0
248.01599999994505,12229,20.0,Ok,0x0,83.0
248.0470000000205,12230,20.0,Ok,0x0,83.0
248.06299999996554,12231,20.0,Ok,0x0,86.0
248.0779999999795,12232,20.0,Ok,0x0,88.0
248.10999999998603,12233,20.0,Ok,0x0,92.0
248.125,12234,20.0,Ok,0x0,94.0
248.14099999994505,12235,20.0,Ok,0x0,94.0
248.15599999995902,12236,20.0,Ok,0x0,96.0
248.18799999996554,12237,20.0,Ok,0x0,104.0
248.2029999999795,12238,20.0,Ok,0x0,102.0
248.21900000004098,12239,20.0,Ok,0x0,107.0
248.25,12240,20.0,Ok,0x0,107.0
248.26599999994505,12241,20.0,Ok,0x0,111.0
248.28099999995902,12242,20.0,Ok,0x0,110.0
248.2970000000205,12243,20.0,Ok,0x0,109.0
248.3279999999795,12244,20.0,Ok,0x0,118.0
248.34400000004098,12245,20.0,Ok,0x0,122.0
248.35999999998603,12246,20.0,Ok,0x0,127.0
248.39099999994505,12247,20.0,Ok,0x0,126.0
248.40599999995902,12248,20.0,Ok,0x0,130.0
248.4220000000205,12249,20.0,Ok,0x0,133.0
248.43799999996554,12250,20.0,Ok,0x0,133.0
248.46900000004098,12251,20.0,Ok,0x0,136.0
248.48499999998603,12252,20.0,Ok,0x0,137.0
248.5,12253,20.0,Ok,0x0,139.0
248.51599999994505,12254,20.0,Ok,0x0,140.0
248.5470000000205,12255,20.0,Ok,0x0,139.0
248.56299999996554,12256,20.0,Ok,0x0,142.0
248.5779999999795,12257,20.0,Ok,0x0,138.0
248.60999999998603,12258,20.0,Ok,0x0,138.0
248.625,12259,20.0,Ok,0x0,140.0
248.64099999994505,12260,20.0,Ok,0x0,140.0
248.65599999995902,12261,20.0,Ok,0x0,144.0
248.68799999996554,12262,20.0,Ok,0x0,139.0
