timestamp_ms,distance_cm
531545.999999973,54.0
531577.9999999795,53.0
531592.9999999935,57.0
531609.000000055,56.0
531625.0,53.0
531655.999999959,50.0
531670.999999973,53.0
531687.0000000345,54.0
531717.9999999935,46.0
531734.000000055,53.0
531750.0,49.0
531765.000000014,49.0
531795.999999973,49.0
531812.0000000345,48.0
531827.9999999795,53.0
531842.9999999935,57.0
531875.0,53.0
531890.000000014,54.0
531905.999999959,61.0
531937.0000000345,54.0
531952.9999999795,42.0
531967.9999999935,68.0
531984.000000055,51.0
532015.000000014,32.0
532030.999999959,26.0
532045.999999973,24.0
532077.9999999795,10.0
532092.9999999935,5.0
532109.000000055,7.0
532125.0,6.0
532155.999999959,19.0
532170.999999973,26.0
532187.0000000345,34.0
532217.9999999935,62.0
532234.000000055,59.0
532250.0,47.0
532265.000000014,47.0
532295.999999973,48.0
532312.0000000345,46.0
532327.9999999795,46.0
532359.000000055,50.0
532375.0,62.0
532390.000000014,32.0
532405.999999959,24.0
532437.0000000345,12.0
532452.9999999795,6.0
532467.9999999935,8.0
532500.0,3.0
532515.000000014,13.0
532530.999999959,25.0
532545.999999973,27.0
532577.9999999795,38.0
532592.9999999935,69.0
532609.000000055,68.0
532625.0,49.0
532655.999999959,48.0
532670.999999973,50.0
532687.0000000345,45.0
532717.9999999935,41.0
532734.000000055,17.0
532750.0,33.0
532765.000000014,29.0
532795.999999973,24.0
532812.0000000345,15.0
532827.9999999795,6.0
532859.000000055,4.0
532875.0,8.0
532890.000000014,15.0
532905.999999959,20.0
532937.0000000345,27.0
532952.9999999795,36.0
532967.9999999935,56.0
533000.0,69.0
533015.000000014,51.0
533030.999999959,55.0
533045.999999973,57.0
533077.9999999795,54.0
533092.9999999935,43.0
533109.000000055,38.0
533140.000000014,8.0
533155.999999959,55.0
533170.999999973,30.0
533187.0000000345,24.0
533217.9999999935,14.0
533234.000000055,9.0
533250.0,6.0
533265.000000014,14.0
533295.999999973,18.0
533312.0000000345,25.0
533327.9999999795,28.0
533342.9999999935,35.0
533375.0,37.0
533390.000000014,48.0
533405.999999959,53.0
533437.0000000345,57.0
533452.9999999795,56.0
533467.9999999935,54.0
533484.000000055,52.0
533515.000000014,52.0
533530.999999959,29.0
533562.0000000345,37.0
533592.9999999935,27.0
533609.000000055,18.0
533625.0,9.0
533640.000000014,8.0
533670.999999973,9.0
533687.0000000345,13.0
533702.9999999795,22.0
533734.000000055,32.0
533750.0,30.0
533765.000000014,20.0
533795.999999973,39.0
533795.999999973,55.0
533827.9999999795,57.0
533842.9999999935,54.0
533859.000000055,52.0
533890.000000014,52.0
533905.999999959,48.0
533937.0000000345,30.0
533952.9999999795,38.0
533967.9999999935,34.0
533984.000000055,24.0
534000.0,17.0
534030.999999959,5.0
534045.999999973,4.0
534077.9999999795,8.0
534092.9999999935,12.0
534109.000000055,16.0
534125.0,24.0
534155.999999959,24.0
534170.999999973,36.0
534187.0000000345,56.0
534202.9999999795,58.0
534234.000000055,49.0
534250.0,55.0
534265.000000014,57.0
534280.999999959,57.0
534312.0000000345,55.0
534327.9999999795,40.0
534342.9999999935,44.0
534359.000000055,56.0
534390.000000014,52.0
534405.999999959,29.0
534420.999999973,20.0
534437.0000000345,6.0
534467.9999999935,2.0
534500.0,11.0
534530.999999959,8.0
