distance_cm,timestamp_ms
92.0,1785098187683.551
61.0,1785098187695.652
57.0,1785098187739.743
62.0,1785098187782.952
67.0,1785098187818.8757
83.0,1785098187859.811
57.0,1785098187902.84
41.0,1785098187943.5708
44.0,1785098187979.0808
39.0,1785098188019.233
20.0,1785098188059.33
43.0,1785098188099.4749
24.0,1785098188139.827
24.0,1785098188180.099
23.0,1785098188223.168
16.0,1785098188263.4639
16.0,1785098188298.936
21.0,1785098188339.318
21.0,1785098188379.458
30.0,1785098188419.574
31.0,1785098188459.7659
28.0,1785098188499.892
22.0,1785098188540.267
21.0,1785098188583.473
12.0,1785098188619.0989
8.0,1785098188659.4019
13.0,1785098188699.425
20.0,1785098188739.6182
17.0,1785098188779.9968
33.0,1785098188820.139
31.0,1785098188859.968
17.0,1785098188900.125
18.0,1785098188943.369
10.0,1785098188983.607
10.0,1785098189019.009
14.0,1785098189059.2
16.0,1785098189099.2808
37.0,1785098189139.5461
42.0,1785098189179.888
50.0,1785098189219.883
24.0,1785098189259.886
28.0,1785098189303.8652
19.0,1785098189339.2551
11.0,1785098189379.424
10.0,1785098189419.6511
14.0,1785098189459.9778
16.0,1785098189503.196
24.0,1785098189538.964
30.0,1785098189579.1372
25.0,1785098189618.339
27.0,1785098189659.2068
12.0,1785098189699.9258
12.0,1785098189739.682
13.0,1785098189779.959
17.0,1785098189820.264
28.0,1785098189863.389
37.0,1785098189903.595
40.0,1785098189943.089
22.0,1785098189978.948
25.0,1785098190020.344
16.0,1785098190059.948
11.0,1785098190100.037
13.0,1785098190143.172
16.0,1785098190183.463
22.0,1785098190218.98
41.0,1785098190259.1501
39.0,1785098190299.266
30.0,1785098190339.5132
23.0,1785098190380.169
12.0,1785098190423.459
16.0,1785098190463.333
7.0,1785098190503.623
10.0,1785098190539.1418
32.0,1785098190579.4329
41.0,1785098190619.4429
26.0,1785098190659.4749
24.0,1785098190700.184
17.0,1785098190743.685
11.0,1785098190779.1118
9.0,1785098190819.052
31.0,1785098190859.505
32.0,1785098190899.729
43.0,1785098190939.925
40.0,1785098190980.082
32.0,1785098191023.1921
21.0,1785098191059.031
10.0,1785098191099.505
14.0,1785098191139.394
7.0,1785098191179.596
9.0,1785098191219.949
42.0,1785098191260.202
46.0,1785098191300.311
40.0,1785098191343.468
24.0,1785098191379.039
8.0,1785098191419.77
8.0,1785098191460.14
10.0,1785098191499.841
9.0,1785098191540.6133
8.0,1785098191583.4492
28.0,1785098191618.973
42.0,1785098191659.2598
45.0,1785098191699.096
29.0,1785098191739.116
22.0,1785098191779.775
8.0,1785098191820.256
8.0,1785098191860.2612
14.0,1785098191902.9592
31.0,1785098191943.6128
34.0,1785098191979.052
42.0,1785098192019.306
35.0,1785098192059.5952
7.0,1785098192099.852
14.0,1785098192143.187
13.0,1785098192183.6858
8.0,1785098192223.663
14.0,1785098192263.768
24.0,1785098192299.2693
32.0,1785098192339.3718
41.0,1785098192379.4429
31.0,1785098192419.638
27.0,1785098192460.202
17.0,1785098192503.5378
12.0,1785098192539.1821
8.0,1785098192579.199
20.0,1785098192619.4749
