ax,ay,az,gx,gy,gz,timestamp_ms
0.08,-0.373,-1.217,-2.26,42.48,24.51,1785098262741.709
0.105,-0.414,-1.047,-5.49,58.63,34.52,1785098262742.157
0.161,-0.498,-0.875,-7.14,72.88,39.95,1785098262742.502
0.233,-0.606,-0.716,-9.95,84.51,43.95,1785098262742.841
0.295,-0.702,-0.552,-13.76,92.84,48.43,1785098262743.1848
0.355,-0.782,-0.395,-14.34,97.78,53.1,1785098262743.531
0.428,-0.858,-0.232,-10.53,100.1,55.88,1785098262743.853
0.512,-0.95,-0.027,-5.07,99.06,56.34,1785098262744.173
0.593,-1.045,0.227,1.68,94.3,54.41,1785098262744.461
0.658,-1.172,0.495,12.3,85.57,51.73,1785098262744.7512
0.707,-1.278,0.666,24.72,71.11,47.61,1785098262745.064
0.702,-1.254,0.739,34.88,50.36,41.75,1785098262745.352
0.655,-1.21,0.73,43.34,28.2,31.4,1785098262745.6719
0.577,-1.18,0.686,42.88,8.7,12.76,1785098262745.965
0.53,-1.165,0.677,30.12,-14.5,-5.37,1785098262746.26
0.549,-1.171,0.681,15.26,-40.71,-19.59,1785098262746.545
0.559,-1.21,0.66,9.64,-64.79,-33.63,1785098262746.836
0.533,-1.227,0.584,13.21,-85.85,-47.79,1785098262747.1301
0.493,-1.196,0.469,21.67,-104.37,-59.76,1785098262747.43
0.453,-1.148,0.343,31.43,-120.15,-68.06,1785098262747.7131
0.41,-1.057,0.15,37.63,-131.11,-74.01,1785098262748.013
0.339,-0.906,-0.151,31.77,-135.96,-76.3,1785098262748.3132
0.226,-0.767,-0.516,11.44,-139.65,-73.09,1785098262748.6038
0.152,-0.676,-0.851,-18.71,-140.42,-64.06,1785098262748.9001
0.146,-0.626,-1.063,-45.5,-135.38,-53.35,1785098262749.197
0.1,-0.651,-1.191,-57.89,-125.43,-49.62,1785098262749.498
0.096,-0.732,-1.244,-56.31,-106.88,-47.82,1785098262749.803
0.073,-0.794,-1.401,-40.93,-84.6,-47.94,1785098262750.119
0.007,-0.7,-1.464,-26.61,-55.36,-44.43,1785098262750.419
0.002,-0.622,-1.495,-18.68,-20.2,-31.5,1785098262750.717
-0.0,-0.58,-1.44,-16.57,4.88,-13.58,1785098262750.9958
-0.019,-0.547,-1.32,-13.7,24.41,4.36,1785098262751.313
0.006,-0.528,-1.204,-7.26,42.21,19.35,1785098262751.617
0.034,-0.479,-1.091,-4.67,56.22,27.01,1785098262751.8909
0.043,-0.476,-0.953,-10.8,67.54,32.93,1785098262752.19
0.101,-0.533,-0.803,-21.15,76.05,39.83,1785098262752.4521
0.181,-0.593,-0.665,-30.09,81.58,43.86,1785098262752.718
0.257,-0.657,-0.529,-36.26,84.96,46.72,1785098262752.9731
0.35,-0.748,-0.373,-39.49,87.16,51.39,1785098262753.242
0.445,-0.861,-0.211,-37.75,87.71,54.84,1785098262753.505
0.521,-0.975,-0.03,-31.98,86.03,56.49,1785098262753.7651
0.587,-1.092,0.181,-23.44,81.06,56.76,1785098262754.039
0.662,-1.202,0.387,-11.69,72.05,53.87,1785098262754.362
0.722,-1.285,0.566,1.98,58.53,46.45,1785098262754.663
0.735,-1.319,0.672,16.3,41.96,35.65,1785098262754.9893
0.71,-1.303,0.691,29.57,23.74,23.26,1785098262755.279
0.71,-1.303,0.691,39.12,3.48,7.08,1785098262755.541
0.661,-1.273,0.661,42.97,-18.43,-11.08,1785098262755.8013
0.618,-1.232,0.615,41.69,-40.35,-27.56,1785098262756.054
0.599,-1.193,0.557,37.51,-61.56,-42.27,1785098262756.314
