timestamp_ms,distance_cm
544405.999999959,43.0
544437.0000000345,46.0
544452.9999999795,50.0
544467.9999999935,47.0
544484.000000055,46.0
544515.000000014,47.0
544530.999999959,47.0
544545.999999973,44.0
544577.9999999795,51.0
544592.9999999935,49.0
544609.000000055,55.0
544625.0,52.0
544655.999999959,52.0
544670.999999973,52.0
544687.0000000345,54.0
544717.9999999935,56.0
544734.000000055,55.0
544750.0,53.0
544765.000000014,55.0
544795.999999973,53.0
544812.0000000345,53.0
544827.9999999795,55.0
544859.000000055,55.0
544875.0,59.0
544890.000000014,56.0
544905.999999959,51.0
544937.0000000345,46.0
544952.9999999795,45.0
544967.9999999935,40.0
544984.000000055,31.0
545015.000000014,24.0
545030.999999959,25.0
545045.999999973,17.0
545077.9999999795,8.0
545092.9999999935,5.0
545109.000000055,6.0
545125.0,10.0
545155.999999959,13.0
545170.999999973,24.0
545187.0000000345,19.0
545217.9999999935,33.0
545234.000000055,39.0
545250.0,39.0
545265.000000014,44.0
545295.999999973,47.0
545312.0000000345,47.0
545327.9999999795,35.0
545342.9999999935,39.0
545375.0,33.0
545390.000000014,21.0
545405.999999959,27.0
545437.0000000345,17.0
545452.9999999795,6.0
545467.9999999935,2.0
545500.0,1.0
545515.000000014,14.0
545530.999999959,23.0
545545.999999973,29.0
545577.9999999795,39.0
545592.9999999935,64.0
545609.000000055,49.0
545625.0,44.0
545655.999999959,46.0
545670.999999973,44.0
545687.0000000345,43.0
545717.9999999935,43.0
545734.000000055,41.0
545750.0,39.0
545765.000000014,54.0
545795.999999973,45.0
545812.0000000345,23.0
545827.9999999795,11.0
545859.000000055,8.0
545875.0,6.0
545890.000000014,12.0
545905.999999959,18.0
545937.0000000345,24.0
545952.9999999795,33.0
545967.9999999935,15.0
545984.000000055,38.0
546015.000000014,41.0
546030.999999959,37.0
546045.999999973,46.0
546077.9999999795,49.0
546092.9999999935,48.0
546109.000000055,41.0
546125.0,36.0
546155.999999959,38.0
546170.999999973,34.0
546187.0000000345,21.0
546217.9999999935,16.0
546234.000000055,13.0
546250.0,6.0
546265.000000014,8.0
546295.999999973,11.0
546312.0000000345,19.0
546327.9999999795,23.0
546359.000000055,25.0
546375.0,31.0
546390.000000014,36.0
546405.999999959,42.0
546437.0000000345,44.0
546452.9999999795,55.0
546467.9999999935,54.0
546484.000000055,51.0
546515.000000014,51.0
546530.999999959,40.0
546545.999999973,35.0
546577.9999999795,25.0
546592.9999999935,30.0
546609.000000055,23.0
546625.0,14.0
546655.999999959,2.0
546670.999999973,9.0
546687.0000000345,9.0
546717.9999999935,17.0
546734.000000055,24.0
546750.0,21.0
546765.000000014,24.0
546795.999999973,21.0
546812.0000000345,44.0
546827.9999999795,49.0
546859.000000055,46.0
546875.0,44.0
546890.000000014,44.0
546905.999999959,41.0
546937.0000000345,31.0
546952.9999999795,24.0
546967.9999999935,31.0
546984.000000055,23.0
547015.000000014,20.0
547030.999999959,15.0
547045.999999973,11.0
547077.9999999795,13.0
547092.9999999935,21.0
547109.000000055,24.0
547125.0,28.0
547155.999999959,41.0
547170.999999973,45.0
547187.0000000345,46.0
547217.9999999935,43.0
547234.000000055,53.0
547250.0,49.0
547265.000000014,52.0
547295.999999973,47.0
547312.0000000345,41.0
547327.9999999795,42.0
547359.000000055,27.0
547375.0,31.0
547390.000000014,25.0
547405.999999959,16.0
