ax,ay,az,gx,gy,gz,timestamp_ms
0.515,-1.36,0.462,10.53,55.82,41.47,1785098148660.379
0.475,-1.369,0.473,11.96,39.58,25.06,1785098148699.631
0.439,-1.358,0.452,14.31,18.37,5.52,1785098148700.012
0.435,-1.325,0.419,16.45,-5.22,-13.52,1785098148700.319
0.437,-1.277,0.37,16.82,-28.78,-31.37,1785098148700.637
0.42,-1.248,0.325,15.69,-50.29,-45.38,1785098148700.9458
0.373,-1.205,0.261,16.42,-69.83,-56.31,1785098148701.227
0.307,-1.133,0.162,19.81,-87.68,-64.82,1785098148701.494
0.256,-1.065,0.02,24.93,-104.25,-70.59,1785098148701.767
0.214,-0.988,-0.17,29.08,-118.14,-73.98,1785098148702.0427
0.153,-0.89,-0.394,30.95,-127.26,-75.38,1785098148702.309
0.123,-0.786,-0.615,29.08,-130.34,-72.33,1785098148702.582
0.13,-0.691,-0.815,23.35,-127.35,-67.2,1785098148702.911
0.16,-0.605,-0.974,13.73,-116.79,-60.18,1785098148703.245
0.191,-0.562,-1.097,1.56,-98.3,-48.65,1785098148703.5688
0.177,-0.527,-1.189,-8.24,-74.31,-36.65,1785098148703.859
0.149,-0.485,-1.266,-12.12,-48.71,-26.18,1785098148704.128
0.135,-0.46,-1.319,-13.86,-23.9,-16.39,1785098148704.394
0.126,-0.439,-1.326,-15.56,-1.16,-8.15,1785098148704.663
0.121,-0.438,-1.289,-16.97,19.38,0.79,1785098148704.933
0.114,-0.466,-1.215,-16.54,38.06,9.64,1785098148705.211
0.104,-0.494,-1.117,-14.19,53.47,17.58,1785098148705.471
0.11,-0.507,-1.009,-11.84,64.97,25.33,1785098148705.7349
0.128,-0.533,-0.891,-10.77,74.04,33.45,1785098148706.002
0.152,-0.587,-0.773,-9.4,80.84,40.74,1785098148706.261
0.18,-0.637,-0.671,-7.11,85.36,46.97,1785098148706.516
0.215,-0.678,-0.587,-6.23,87.62,53.9,1785098148706.7761
0.255,-0.716,-0.507,-7.93,88.84,60.85,1785098148707.04
0.292,-0.771,-0.422,-10.47,89.21,66.77,1785098148707.3547
0.325,-0.85,-0.33,-11.54,88.38,70.56,1785098148707.631
0.359,-0.937,-0.234,-10.22,86.15,71.93,1785098148707.8972
0.4,-1.022,-0.108,-7.32,82.37,71.66,1785098148708.162
0.456,-1.108,0.032,-3.81,77.27,70.1,1785098148708.4392
0.499,-1.194,0.152,-0.12,72.15,66.9,1785098148708.7031
0.516,-1.256,0.269,2.81,66.16,62.75,1785098148708.983
0.526,-1.279,0.381,4.27,57.25,56.55,1785098148709.2349
0.541,-1.307,0.467,4.64,45.32,46.63,1785098148709.472
0.534,-1.338,0.507,6.68,31.34,33.3,1785098148709.7117
0.491,-1.33,0.508,10.62,14.5,17.33,1785098148709.954
0.457,-1.303,0.48,13.76,-5.68,0.92,1785098148710.182
0.441,-1.269,0.43,14.92,-27.04,-14.86,1785098148710.422
0.428,-1.242,0.37,15.56,-48.49,-29.57,1785098148710.67
0.403,-1.206,0.308,16.02,-68.64,-41.72,1785098148710.905
0.334,-1.168,0.23,18.22,-86.49,-49.9,1785098148711.141
0.3,-1.12,0.131,23.44,-102.45,-54.75,1785098148711.387
0.235,-1.018,-0.035,28.47,-119.94,-66.01,1785098148711.631
0.194,-0.954,-0.222,29.94,-133.12,-72.02,1785098148711.864
0.16,-0.883,-0.459,29.54,-137.39,-71.47,1785098148712.115
0.143,-0.781,-0.699,24.78,-137.88,-67.78,1785098148712.3552
0.145,-0.702,-0.911,14.86,-133.52,-63.3,1785098148712.599
0.171,-0.661,-1.01,1.53,-120.73,-57.22,1785098148712.833
0.186,-0.669,-1.049,-11.35,-102.57,-51.21,1785098148713.075
0.156,-0.654,-1.12,-21.88,-79.07,-43.43,1785098148713.322
0.104,-0.598,-1.217,-28.9,-51.06,-31.77,1785098148713.5562
0.057,-0.525,-1.316,-33.42,-23.9,-20.11,1785098148713.7952
