ax,ay,az,gx,gy,gz,timestamp_ms
0.258,-0.875,-1.741,-32.38,53.87,-3.3,1785108933354.188
0.342,-0.716,-1.578,-14.89,79.1,3.05,1785108933354.759
0.356,-0.653,-1.564,-1.62,100.38,11.9,1785108933355.278
0.315,-0.595,-1.462,-15.05,121.65,14.92,1785108933355.857
0.312,-0.674,-1.256,-31.01,140.75,16.45,1785108933356.3608
0.319,-0.695,-1.073,-31.16,152.01,15.81,1785108933356.853
0.33,-0.592,-0.874,-34.67,158.27,14.5,1785108933357.334
0.403,-0.574,-0.665,-44.28,163.46,16.24,1785108933357.7869
0.481,-0.626,-0.441,-56.55,165.9,15.81,1785108933358.1921
0.481,-0.626,-0.441,-63.81,165.23,15.29,1785108933358.628
0.524,-0.751,-0.194,-61.07,160.56,14.53,1785108933359.041
0.582,-0.904,0.087,-46.75,150.79,11.23,1785108933359.448
0.639,-1.049,0.356,-24.41,134.28,5.34,1785108933359.8442
0.649,-1.163,0.573,2.2,111.33,-3.05,1785108933360.25
0.627,-1.207,0.756,2.2,111.33,-3.05,1785108933360.658
0.624,-1.159,0.904,30.34,82.03,-10.99,1785108933361.0562
0.619,-1.024,0.922,55.94,48.89,-16.75,1785108933361.4778
0.56,-0.826,0.83,69.28,17.24,-22.13,1785108933361.9058
0.494,-0.632,0.714,64.55,-11.84,-25.64,1785108933362.399
0.467,-0.507,0.605,44.22,-38.7,-26.76,1785108933362.8489
0.427,-0.458,0.495,15.14,-61.62,-26.34,1785108933363.293
0.384,-0.451,0.418,-13.89,-82.55,-25.3,1785108933363.7039
0.348,-0.491,0.326,-33.63,-103.12,-24.51,1785108933364.1238
0.318,-0.511,0.171,-42.82,-123.84,-23.77,1785108933364.527
0.277,-0.485,-0.076,-43.79,-143.16,-23.19,1785108933364.9258
0.224,-0.437,-0.408,-42.39,-157.48,-23.29,1785108933365.356
0.179,-0.364,-0.736,-40.56,-165.96,-23.71,1785108933365.73
0.157,-0.299,-1.088,-38.76,-169.1,-20.94,1785108933366.076
0.177,-0.217,-1.35,-45.78,-164.46,-14.13,1785108933366.43
0.243,-0.171,-1.507,-61.74,-152.47,-4.61,1785108933366.773
0.3,-0.175,-1.733,-79.26,-133.4,5.55,1785108933367.1199
0.372,-0.186,-2.327,-76.02,-91.25,10.77,1785108933367.476
0.14,-0.782,-2.672,28.2,-36.93,3.45,1785108933367.8433
-0.077,-0.447,-2.824,67.9,-12.97,12.21,1785108933368.244
0.244,0.268,-2.169,-42.42,15.35,58.29,1785108933368.587
0.486,-0.208,-1.548,-118.72,52.83,72.08,1785108933368.9412
0.495,-0.838,-1.091,-118.47,82.55,63.2,1785108933369.291
0.282,-1.037,-0.978,-53.71,84.66,49.81,1785108933369.64
0.181,-0.935,-1.067,7.87,81.21,40.44,1785108933369.977
0.291,-0.837,-1.035,29.48,82.64,35.22,1785108933370.33
0.43,-0.787,-0.831,21.39,87.68,35.07,1785108933370.6958
0.491,-0.804,-0.616,14.86,92.14,34.21,1785108933371.057
0.537,-0.847,-0.563,23.16,97.84,29.94,1785108933371.397
0.548,-0.807,-0.545,32.96,101.44,24.69,1785108933371.754
0.547,-0.748,-0.446,30.3,103.09,23.59,1785108933372.108
0.572,-0.768,-0.27,15.29,103.55,23.26,1785108933372.4768
0.614,-0.868,-0.017,0.52,100.89,20.78,1785108933372.8718
0.622,-1.026,0.269,-1.89,92.5,15.29,1785108933373.2202
0.599,-1.193,0.499,11.93,76.54,7.26,1785108933373.527
0.574,-1.288,0.691,38.0,53.71,-3.11,1785108933373.8298
0.535,-1.231,0.772,67.32,25.21,-14.68,1785108933374.14
0.467,-1.027,0.751,89.27,-8.64,-25.21,1785108933374.443
0.402,-0.796,0.651,96.77,-43.24,-31.16,1785108933374.7468
0.345,-0.572,0.502,89.14,-74.59,-32.87,1785108933375.05
0.292,-0.353,0.336,72.88,-101.29,-30.43,1785108933375.3591
0.206,-0.212,0.172,52.37,-122.65,-24.99,1785108933375.673
0.088,-0.242,-0.033,24.26,-136.72,-18.77,1785108933375.998
0.012,-0.45,-0.246,-7.48,-142.52,-14.74,1785108933376.333
0.001,-0.691,-0.371,-28.5,-144.29,-15.2,1785108933376.6458
0.058,-0.906,-0.531,-26.31,-145.42,-15.99,1785108933376.9548
0.154,-1.0,-0.79,-5.31,-143.62,-18.04,1785108933377.2537
0.242,-0.962,-1.091,24.29,-135.17,-19.9,1785108933377.57
