distance_cm,timestamp_ms
21.0,1785108753334.5781
23.0,1785108753354.906
34.0,1785108753395.946
44.0,1785108753436.376
34.0,1785108753479.378
46.0,1785108753519.563
55.0,1785108753559.689
54.0,1785108753596.619
51.0,1785108753636.269
40.0,1785108753686.795
44.0,1785108753716.569
33.0,1785108753756.8372
23.0,1785108753800.044
20.0,1785108753836.326
16.0,1785108753877.5261
19.0,1785108753916.3462
16.0,1785108753959.6318
28.0,1785108753999.866
35.0,1785108754036.16
34.0,1785108754076.637
36.0,1785108754116.7202
39.0,1785108754156.949
54.0,1785108754196.935
55.0,1785108754236.602
45.0,1785108754276.8462
45.0,1785108754316.972
35.0,1785108754360.488
26.0,1785108754396.5562
17.0,1785108754436.785
21.0,1785108754480.139
17.0,1785108754516.257
23.0,1785108754556.576
22.0,1785108754596.368
29.0,1785108754636.51
31.0,1785108754679.6301
42.0,1785108754720.164
47.0,1785108754756.3992
56.0,1785108754796.289
60.0,1785108754835.9912
48.0,1785108754877.248
43.0,1785108754916.112
41.0,1785108754959.669
34.0,1785108754995.809
24.0,1785108755036.485
27.0,1785108755076.549
17.0,1785108755119.426
16.0,1785108755160.1138
24.0,1785108755195.893
24.0,1785108755236.221
36.0,1785108755277.128
34.0,1785108755316.3772
39.0,1785108755356.553
47.0,1785108755396.493
48.0,1785108755436.5151
52.0,1785108755476.388
50.0,1785108755516.5288
35.0,1785108755556.742
35.0,1785108755599.9949
28.0,1785108755636.471
20.0,1785108755676.4438
16.0,1785108755719.7913
17.0,1785108755760.198
20.0,1785108755796.4019
19.0,1785108755836.663
25.0,1785108755876.807
32.0,1785108755919.75
37.0,1785108755960.9421
32.0,1785108755996.5251
46.0,1785108756036.374
37.0,1785108756076.105
40.0,1785108756120.169
38.0,1785108756156.2969
32.0,1785108756196.594
19.0,1785108756239.707
18.0,1785108756276.447
