timestamp_ms,distance_cm
509217.9999999935,68.0
509234.00000005495,69.0
509250.0,69.0
509265.00000001397,67.0
509295.999999973,65.0
509312.00000003446,69.0
509327.9999999795,71.0
509359.00000005495,69.0
509375.0,70.0
509390.00000001397,69.0
509405.999999959,69.0
509437.00000003446,67.0
509452.9999999795,56.0
509467.9999999935,50.0
509484.00000005495,60.0
509515.00000001397,47.0
509530.999999959,39.0
509545.999999973,45.0
509577.9999999795,44.0
509592.9999999935,14.0
509609.00000005495,22.0
509625.0,14.0
509655.999999959,12.0
509670.999999973,12.0
509687.00000003446,14.0
509717.9999999935,19.0
509734.00000005495,20.0
509750.0,33.0
509765.00000001397,34.0
509795.999999973,41.0
509812.00000003446,52.0
509827.9999999795,48.0
509859.00000005495,63.0
509875.0,58.0
509890.00000001397,60.0
509905.999999959,59.0
509937.00000003446,60.0
509952.9999999795,50.0
509967.9999999935,36.0
509984.00000005495,36.0
510015.00000001397,29.0
510030.999999959,20.0
510045.999999973,9.0
510077.9999999795,9.0
510092.9999999935,6.0
510109.00000005495,18.0
510140.00000001397,17.0
510155.999999959,37.0
510170.999999973,25.0
510187.00000003446,57.0
510217.9999999935,15.0
510234.00000005495,42.0
510250.0,43.0
510265.00000001397,52.0
510295.999999973,52.0
510312.00000003446,41.0
510327.9999999795,36.0
510359.00000005495,28.0
510375.0,26.0
510390.00000001397,11.0
510405.999999959,16.0
510437.00000003446,10.0
510452.9999999795,13.0
510467.9999999935,15.0
510500.0,19.0
510515.00000001397,22.0
510530.999999959,26.0
510545.999999973,34.0
510577.9999999795,44.0
510592.9999999935,40.0
510609.00000005495,44.0
510625.0,44.0
510655.999999959,45.0
510670.999999973,37.0
510687.00000003446,41.0
510717.9999999935,26.0
510734.00000005495,32.0
510750.0,19.0
510765.00000001397,17.0
510795.999999973,10.0
510812.00000003446,13.0
510827.9999999795,12.0
510859.00000005495,15.0
510875.0,20.0
510890.00000001397,33.0
510905.999999959,29.0
510937.00000003446,41.0
510952.9999999795,33.0
510967.9999999935,40.0
510984.00000005495,48.0
511015.00000001397,46.0
511030.999999959,46.0
511045.999999973,38.0
511077.9999999795,42.0
511092.9999999935,30.0
511109.00000005495,33.0
511125.0,19.0
511155.999999959,16.0
511170.999999973,7.0
511187.00000003446,3.0
511217.9999999935,14.0
511234.00000005495,19.0
511250.0,26.0
511265.00000001397,35.0
511295.999999973,35.0
511312.00000003446,44.0
511327.9999999795,42.0
511359.00000005495,48.0
511375.0,46.0
511390.00000001397,43.0
511405.999999959,42.0
511437.00000003446,54.0
511452.9999999795,41.0
511467.9999999935,31.0
511500.0,25.0
511515.00000001397,28.0
511530.999999959,17.0
511545.999999973,10.0
511577.9999999795,12.0
511592.9999999935,11.0
511609.00000005495,19.0
511625.0,22.0
511655.999999959,26.0
511670.999999973,34.0
511687.00000003446,33.0
511717.9999999935,34.0
511734.00000005495,35.0
511750.0,43.0
511765.00000001397,54.0
511795.999999973,51.0
511812.00000003446,41.0
511827.9999999795,40.0
511859.00000005495,35.0
511875.0,28.0
511890.00000001397,25.0
511905.999999959,18.0
511937.00000003446,14.0
511952.9999999795,14.0
511967.9999999935,4.0
512000.0,17.0
512015.00000001397,21.0
512030.999999959,26.0
512045.999999973,37.0
512077.9999999795,26.0
512092.9999999935,38.0
512109.00000005495,37.0
512125.0,37.0
512155.999999959,38.0
512170.999999973,34.0
512187.00000003446,34.0
