timestamp_ms,distance_cm
471045.999999973,57.0
471077.9999999795,59.0
471092.9999999935,57.0
471109.00000005495,58.0
471125.0,61.0
471155.999999959,56.0
471170.999999973,60.0
471187.00000003446,56.0
471217.9999999935,55.0
471234.00000005495,61.0
471250.0,52.0
471265.00000001397,53.0
471295.999999973,55.0
471312.00000003446,56.0
471327.9999999795,57.0
471342.9999999935,57.0
471375.0,58.0
471390.00000001397,60.0
471405.999999959,60.0
471437.00000003446,62.0
471452.9999999795,47.0
471467.9999999935,56.0
471484.00000005495,59.0
471515.00000001397,54.0
471530.999999959,45.0
471545.999999973,26.0
471577.9999999795,26.0
471592.9999999935,17.0
471609.00000005495,14.0
471625.0,16.0
471655.999999959,14.0
471670.999999973,12.0
471687.00000003446,28.0
471717.9999999935,18.0
471734.00000005495,40.0
471750.0,41.0
471765.00000001397,30.0
471780.999999959,52.0
471812.00000003446,63.0
471827.9999999795,59.0
471842.9999999935,55.0
471875.0,59.0
471890.00000001397,31.0
471905.999999959,46.0
471937.00000003446,41.0
471952.9999999795,34.0
471967.9999999935,21.0
472000.0,21.0
472015.00000001397,19.0
472030.999999959,14.0
472045.999999973,15.0
472077.9999999795,17.0
472092.9999999935,26.0
472109.00000005495,39.0
472125.0,36.0
472155.999999959,35.0
472170.999999973,41.0
472187.00000003446,37.0
472202.9999999795,38.0
472234.00000005495,41.0
472250.0,37.0
472265.00000001397,44.0
472280.999999959,33.0
472312.00000003446,31.0
472327.9999999795,31.0
472359.00000005495,18.0
472375.0,16.0
472390.00000001397,17.0
472405.999999959,22.0
472420.999999973,16.0
472437.00000003446,19.0
472467.9999999935,25.0
472484.00000005495,20.0
472515.00000001397,31.0
472530.999999959,33.0
472545.999999973,32.0
472577.9999999795,45.0
472592.9999999935,55.0
472609.00000005495,58.0
472625.0,53.0
472655.999999959,50.0
472670.999999973,47.0
472687.00000003446,40.0
472717.9999999935,28.0
472734.00000005495,28.0
472750.0,18.0
472765.00000001397,11.0
472780.999999959,8.0
472812.00000003446,10.0
472827.9999999795,16.0
472842.9999999935,16.0
472875.0,22.0
472890.00000001397,24.0
472905.999999959,38.0
472920.999999973,43.0
472952.9999999795,48.0
472967.9999999935,40.0
472984.00000005495,47.0
473015.00000001397,47.0
473030.999999959,40.0
473045.999999973,49.0
473062.00000003446,39.0
473077.9999999795,33.0
473109.00000005495,34.0
473140.00000001397,24.0
473155.999999959,14.0
473170.999999973,7.0
473187.00000003446,11.0
473217.9999999935,13.0
473234.00000005495,14.0
473250.0,23.0
473265.00000001397,31.0
473295.999999973,31.0
473312.00000003446,43.0
473327.9999999795,46.0
473359.00000005495,50.0
473375.0,39.0
473390.00000001397,46.0
473405.999999959,48.0
473437.00000003446,44.0
473452.9999999795,50.0
473467.9999999935,40.0
473500.0,35.0
473515.00000001397,33.0
473530.999999959,20.0
473545.999999973,10.0
473577.9999999795,8.0
473592.9999999935,11.0
473609.00000005495,13.0
473625.0,13.0
473655.999999959,18.0
473670.999999973,29.0
473687.00000003446,33.0
473717.9999999935,41.0
473734.00000005495,42.0
473750.0,47.0
473765.00000001397,42.0
473795.999999973,42.0
473812.00000003446,44.0
473827.9999999795,39.0
473859.00000005495,46.0
473875.0,39.0
473890.00000001397,31.0
473905.999999959,36.0
473937.00000003446,20.0
473952.9999999795,10.0
473967.9999999935,13.0
474000.0,7.0
474015.00000001397,8.0
474030.999999959,16.0
474045.999999973,17.0
