time_s,sequence,interval_ms,status,status_code,distance_cm
682.75,33967,20.0,Ok,0x0,25.0
682.765000000014,33968,20.0,Ok,0x0,22.0
682.795999999973,33969,20.0,Ok,0x0,16.0
682.795999999973,33970,20.0,Ok,0x0,19.0
682.8279999999795,33971,20.0,Ok,0x0,19.0
682.8429999999935,33972,20.0,Ok,0x0,20.0
682.859000000055,33973,20.0,Ok,0x0,19.0
682.890000000014,33974,20.0,Ok,0x0,30.0
682.905999999959,33975,20.0,Ok,0x0,30.0
682.920999999973,33976,20.0,Ok,0x0,46.0
682.9370000000345,33977,20.0,Ok,0x0,52.0
682.9529999999795,33978,20.0,Ok,0x0,54.0
682.984000000055,33979,20.0,Ok,0x0,63.0
683.0,33980,20.0,RangingNegativeDistance,0x1b,24.0
683.015000000014,33981,20.0,RangingNegativeDistance,0x1b,22.0
683.045999999973,33982,20.0,RangingNegativeDistance,0x1b,1.0
683.0620000000345,33983,20.0,Ok,0x0,17.0
683.0929999999935,33984,20.0,Ok,0x0,21.0
683.0929999999935,33985,20.0,Ok,0x0,26.0
683.125,33986,20.0,Ok,0x0,30.0
683.140000000014,33987,20.0,Ok,0x0,31.0
683.155999999959,33988,20.0,Ok,0x0,29.0
683.1870000000345,33989,20.0,Ok,0x0,25.0
683.2029999999795,33990,20.0,Ok,0x0,3.0
683.2179999999935,33991,20.0,RangingNegativeDistance,0x1b,1.0
683.25,33992,20.0,Ok,0x0,17.0
683.265000000014,33993,20.0,Ok,0x0,24.0
683.295999999973,33994,20.0,Ok,0x0,33.0
683.3120000000345,33995,20.0,Ok,0x0,41.0
683.3279999999795,33996,20.0,Ok,0x0,34.0
683.3429999999935,33997,20.0,Ok,0x0,32.0
683.375,33998,20.0,Ok,0x0,38.0
683.390000000014,33999,20.0,Ok,0x0,46.0
683.405999999959,34000,20.0,RangingNegativeDistance,0x1b,14.0
683.4370000000345,34001,20.0,Ok,0x0,31.0
683.4529999999795,34002,20.0,Ok,0x0,27.0
683.4679999999935,34003,20.0,Ok,0x0,26.0
683.484000000055,34004,20.0,Ok,0x0,22.0
683.515000000014,34005,20.0,Ok,0x0,10.0
683.530999999959,34006,20.0,Ok,0x0,24.0
683.545999999973,34007,20.0,Ok,0x0,31.0
683.5779999999795,34008,20.0,Ok,0x0,33.0
683.5929999999935,34009,20.0,Ok,0x0,35.0
683.609000000055,34010,20.0,Ok,0x0,37.0
683.625,34011,20.0,Ok,0x0,38.0
683.655999999959,34012,20.0,Ok,0x0,43.0
683.670999999973,34013,20.0,Ok,0x0,40.0
683.6870000000345,34014,20.0,Ok,0x0,29.0
683.7029999999795,34015,20.0,Ok,0x0,32.0
683.734000000055,34016,20.0,Ok,0x0,61.0
683.75,34017,20.0,Ok,0x0,73.0
683.765000000014,34018,20.0,Ok,0x0,73.0
683.795999999973,34019,20.0,Ok,0x0,74.0
683.8120000000345,34020,20.0,Ok,0x0,69.0
683.8279999999795,34021,20.0,Ok,0x0,82.0
683.8429999999935,34022,20.0,Ok,0x0,103.0
683.875,34023,20.0,Ok,0x0,62.0
683.890000000014,34024,20.0,Ok,0x0,82.0
683.905999999959,34025,20.0,Ok,0x0,77.0
683.9370000000345,34026,20.0,Ok,0x0,72.0
683.9529999999795,34027,20.0,Ok,0x0,50.0
683.9679999999935,34028,20.0,Ok,0x0,32.0
683.984000000055,34029,20.0,Ok,0x0,25.0
684.015000000014,34030,20.0,Ok,0x0,32.0
684.030999999959,34031,20.0,Ok,0x0,31.0
684.045999999973,34032,20.0,Ok,0x0,26.0
684.0779999999795,34033,20.0,Ok,0x0,27.0
684.0929999999935,34034,20.0,Ok,0x0,23.0
684.109000000055,34035,20.0,Ok,0x0,21.0
684.125,34036,20.0,Ok,0x0,21.0
684.155999999959,34037,20.0,Ok,0x0,24.0
684.170999999973,34038,20.0,Ok,0x0,19.0
684.1870000000345,34039,20.0,Ok,0x0,17.0
684.2179999999935,34040,20.0,Ok,0x0,11.0
684.234000000055,34041,20.0,Ok,0x0,9.0
684.25,34042,20.0,Ok,0x0,27.0
684.265000000014,34043,20.0,Ok,0x0,29.0
684.295999999973,34044,20.0,Ok,0x0,29.0
684.3120000000345,34045,20.0,Ok,0x0,27.0
684.3279999999795,34046,20.0,Ok,0x0,18.0
684.3429999999935,34047,20.0,Ok,0x0,30.0
684.375,34048,20.0,Ok,0x0,41.0
684.390000000014,34049,20.0,Ok,0x0,48.0
684.405999999959,34050,20.0,Ok,0x0,57.0
684.4370000000345,34051,20.0,Ok,0x0,68.0
