distance_cm,timestamp_ms
37.0,1785100075015.872
37.0,1785100075016.606
69.0,1785100075035.041
75.0,1785100075055.135
71.0,1785100075081.107
68.0,1785100075104.83
60.0,1785100075120.7722
70.0,1785100075144.628
64.0,1785100075161.1
59.0,1785100075185.034
59.0,1785100075201.74
57.0,1785100075220.7097
48.0,1785100075244.996
59.0,1785100075261.2788
56.0,1785100075285.093
55.0,1785100075301.47
47.0,1785100075320.644
51.0,1785100075342.01
49.0,1785100075355.39
46.0,1785100075385.202
46.0,1785100075401.973
46.0,1785100075420.679
40.0,1785100075444.9038
41.0,1785100075461.3179
39.0,1785100075484.976
35.0,1785100075501.748
34.0,1785100075520.742
32.0,1785100075541.806
31.0,1785100075560.922
31.0,1785100075581.649
32.0,1785100075600.864
33.0,1785100075621.603
32.0,1785100075640.76
29.0,1785100075661.5833
27.0,1785100075680.8162
30.0,1785100075701.626
29.0,1785100075720.81
31.0,1785100075741.607
25.0,1785100075760.769
31.0,1785100075781.9353
22.0,1785100075800.93
25.0,1785100075821.599
26.0,1785100075840.7568
23.0,1785100075861.397
18.0,1785100075885.031
28.0,1785100075900.821
24.0,1785100075921.654
29.0,1785100075940.767
29.0,1785100075961.1143
29.0,1785100075981.9387
27.0,1785100076001.076
31.0,1785100076021.572
31.0,1785100076045.274
31.0,1785100076061.5051
30.0,1785100076085.333
31.0,1785100076101.299
29.0,1785100076125.028
28.0,1785100076141.039
26.0,1785100076162.0203
30.0,1785100076180.95
26.0,1785100076201.458
29.0,1785100076225.122
30.0,1785100076240.98
27.0,1785100076261.7622
26.0,1785100076280.6753
29.0,1785100076301.048
26.0,1785100076321.835
28.0,1785100076340.711
27.0,1785100076361.3289
28.0,1785100076384.9448
27.0,1785100076400.796
26.0,1785100076421.25
27.0,1785100076445.101
31.0,1785100076460.776
26.0,1785100076481.601
25.0,1785100076505.1628
25.0,1785100076520.8582
29.0,1785100076541.602
32.0,1785100076565.418
27.0,1785100076580.962
30.0,1785100076601.6838
30.0,1785100076625.354
30.0,1785100076641.305
27.0,1785100076665.174
29.0,1785100076681.283
23.0,1785100076705.077
26.0,1785100076721.198
27.0,1785100076745.0
29.0,1785100076761.181
25.0,1785100076784.925
26.0,1785100076801.004
27.0,1785100076822.129
28.0,1785100076835.665
27.0,1785100076862.158
26.0,1785100076875.499
27.0,1785100076901.7798
28.0,1785100076920.927
26.0,1785100076941.4348
27.0,1785100076965.3188
29.0,1785100076981.128
31.0,1785100077002.062
24.0,1785100077015.411
28.0,1785100077041.733
25.0,1785100077060.8088
29.0,1785100077081.354
30.0,1785100077105.164
30.0,1785100077120.886
31.0,1785100077141.6572
32.0,1785100077165.3828
32.0,1785100077180.9832
31.0,1785100077201.7878
33.0,1785100077225.358
30.0,1785100077241.187
32.0,1785100077261.823
31.0,1785100077280.74
34.0,1785100077301.09
31.0,1785100077321.825
31.0,1785100077340.7148
31.0,1785100077361.2092
32.0,1785100077381.949
31.0,1785100077395.343
33.0,1785100077420.9941
29.0,1785100077441.979
32.0,1785100077460.928
31.0,1785100077481.427
32.0,1785100077501.8591
33.0,1785100077515.5662
32.0,1785100077541.379
33.0,1785100077565.1392
31.0,1785100077580.91
32.0,1785100077601.2402
36.0,1785100077626.017
35.0,1785100077640.5288
34.0,1785100077661.519
32.0,1785100077685.163
34.0,1785100077700.8582
30.0,1785100077721.601
33.0,1785100077745.25
32.0,1785100077760.9229
33.0,1785100077781.6682
31.0,1785100077805.4111
33.0,1785100077820.988
33.0,1785100077841.744
30.0,1785100077865.549
32.0,1785100077881.247
34.0,1785100077902.126
33.0,1785100077915.457
34.0,1785100077941.536
32.0,1785100077965.3672
32.0,1785100077981.3372
31.0,1785100078002.207
33.0,1785100078015.7
33.0,1785100078041.709
30.0,1785100078061.101
32.0,1785100078081.93
32.0,1785100078096.5527
30.0,1785100078121.4521
33.0,1785100078145.3591
29.0,1785100078161.23
29.0,1785100078182.194
27.0,1785100078201.226
26.0,1785100078221.46
25.0,1785100078245.0613
27.0,1785100078260.9338
30.0,1785100078281.7437
29.0,1785100078305.4321
28.0,1785100078321.564
30.0,1785100078345.637
28.0,1785100078361.351
23.0,1785100078385.191
25.0,1785100078401.249
27.0,1785100078424.9229
26.0,1785100078441.077
22.0,1785100078465.0261
29.0,1785100078481.118
27.0,1785100078501.964
24.0,1785100078515.411
25.0,1785100078541.208
27.0,1785100078562.006
26.0,1785100078575.391
25.0,1785100078601.403
29.0,1785100078622.1409
26.0,1785100078635.675
24.0,1785100078661.606
32.0,1785100078685.292
25.0,1785100078700.9312
24.0,1785100078721.7751
23.0,1785100078745.343
27.0,1785100078760.973
25.0,1785100078781.877
24.0,1785100078806.684
26.0,1785100078821.076
25.0,1785100078841.836
24.0,1785100078860.733
20.0,1785100078881.1772
22.0,1785100078901.8992
22.0,1785100078915.415
22.0,1785100078941.173
23.0,1785100078962.004
23.0,1785100078975.356
23.0,1785100079001.272
24.0,1785100079022.0642
22.0,1785100079035.494
24.0,1785100079061.3481
21.0,1785100079082.1782
23.0,1785100079095.5469
23.0,1785100079121.4678
23.0,1785100079145.085
23.0,1785100079160.795
22.0,1785100079181.521
23.0,1785100079205.108
24.0,1785100079220.746
19.0,1785100079241.521
22.0,1785100079265.12
25.0,1785100079280.92
29.0,1785100079301.7522
26.0,1785100079320.617
26.0,1785100079341.092
27.0,1785100079361.8948
25.0,1785100079375.228
30.0,1785100079401.142
26.0,1785100079421.913
24.0,1785100079435.388
27.0,1785100079461.247
26.0,1785100079482.069
25.0,1785100079495.487
25.0,1785100079521.517
24.0,1785100079545.239
26.0,1785100079561.1572
22.0,1785100079582.001
26.0,1785100079595.426
27.0,1785100079621.1099
29.0,1785100079645.191
26.0,1785100079661.1519
27.0,1785100079681.901
24.0,1785100079700.896
28.0,1785100079721.201
30.0,1785100079741.9587
27.0,1785100079755.3179
24.0,1785100079781.275
27.0,1785100079802.0742
27.0,1785100079815.552
31.0,1785100079841.4211
27.0,1785100079861.897
28.0,1785100079875.427
30.0,1785100079901.492
30.0,1785100079922.221
23.0,1785100079935.6538
32.0,1785100079961.511
31.0,1785100079985.153
31.0,1785100080000.938
