ax,ay,az,gx,gy,gz,timestamp_ms
0.078,-0.081,-0.98,1.98,1.13,0.92,1785100015338.01
0.084,-0.077,-0.98,4.06,1.37,1.74,1785100015338.602
0.088,-0.072,-0.984,5.65,1.34,2.17,1785100015339.129
0.09,-0.069,-0.989,6.38,1.28,2.56,1785100015339.633
0.09,-0.069,-0.992,6.74,1.28,2.72,1785100015340.116
0.088,-0.066,-1.0,6.29,1.07,2.9,1785100015340.623
0.089,-0.062,-1.001,5.13,0.89,2.93,1785100015341.107
0.09,-0.06,-1.003,3.66,0.49,3.08,1785100015341.5068
0.088,-0.06,-1.003,1.89,0.09,3.23,1785100015341.9148
0.086,-0.065,-0.995,0.15,-0.27,3.2,1785100015342.314
0.088,-0.073,-0.992,-0.7,-0.46,3.02,1785100015342.716
0.088,-0.079,-0.994,-0.46,-0.67,2.69,1785100015343.1292
0.086,-0.082,-0.996,0.37,-1.31,2.66,1785100015343.551
0.087,-0.08,-0.994,1.19,-2.08,2.69,1785100015343.971
0.088,-0.081,-0.997,1.4,-2.96,2.69,1785100015344.364
0.086,-0.079,-1.006,0.21,-3.51,2.41,1785100015344.765
0.086,-0.075,-1.003,-2.11,-3.81,1.98,1785100015345.163
0.089,-0.071,-0.999,-4.21,-3.88,1.4,1785100015345.549
0.089,-0.074,-0.991,-5.8,-3.88,0.4,1785100015345.937
0.091,-0.077,-0.985,-6.65,-4.0,-0.67,1785100015346.336
0.09,-0.079,-0.984,-6.38,-3.54,-1.46,1785100015346.7178
0.088,-0.082,-0.975,-5.25,-2.56,-2.11,1785100015347.0771
0.089,-0.081,-0.971,-3.6,-1.77,-2.62,1785100015347.399
0.09,-0.073,-0.972,-1.95,-0.95,-2.66,1785100015347.725
0.091,-0.066,-0.973,-0.49,-0.18,-2.29,1785100015348.0479
0.091,-0.066,-0.973,0.82,0.52,-1.89,1785100015348.364
0.092,-0.066,-0.974,1.89,1.19,-1.62,1785100015348.694
0.093,-0.067,-0.974,2.9,1.62,-0.95,1785100015349.018
