ax,ay,az,gx,gy,gz,timestamp_ms
0.042,-0.077,-1.008,-7.63,-5.19,-1.62,1785100297212.9102
0.043,-0.078,-1.005,-5.8,-4.18,-1.19,1785100297229.368
0.045,-0.08,-1.003,-3.72,-2.87,-0.89,1785100297229.96
0.046,-0.08,-1.007,-1.65,-1.71,-0.55,1785100297230.5222
0.046,-0.085,-1.012,0.09,-0.49,-0.52,1785100297231.06
0.046,-0.087,-1.014,1.62,0.61,-0.73,1785100297231.545
0.048,-0.085,-1.014,2.69,1.59,-0.92,1785100297232.019
0.043,-0.08,-1.007,2.69,2.62,-1.13,1785100297232.498
0.042,-0.072,-0.995,1.62,3.51,-0.95,1785100297232.944
0.046,-0.072,-0.983,0.52,4.21,-0.89,1785100297233.3428
0.047,-0.073,-0.974,0.15,4.52,-1.22,1785100297233.737
0.043,-0.076,-0.964,1.01,4.73,-1.59,1785100297234.144
0.041,-0.078,-0.964,2.47,4.64,-1.95,1785100297234.5422
0.041,-0.072,-0.972,3.51,4.55,-2.14,1785100297234.9329
0.044,-0.067,-0.975,3.69,4.24,-1.89,1785100297235.3389
0.045,-0.066,-0.981,3.05,3.97,-1.89,1785100297235.759
0.04,-0.066,-0.977,1.65,3.69,-1.98,1785100297236.1548
0.037,-0.065,-0.971,0.58,2.99,-1.95,1785100297236.5452
0.042,-0.066,-0.972,0.49,2.2,-1.74,1785100297236.9458
0.04,-0.07,-0.972,0.7,1.62,-1.8,1785100297237.3528
0.033,-0.072,-0.977,0.95,0.79,-1.83,1785100297237.7632
0.035,-0.073,-0.988,1.37,-0.27,-1.95,1785100297238.168
0.036,-0.067,-0.992,1.22,-1.22,-2.14,1785100297238.569
0.037,-0.061,-0.994,0.67,-2.11,-2.41,1785100297238.912
0.039,-0.058,-0.994,0.21,-2.96,-2.78,1785100297239.244
0.04,-0.058,-0.996,0.15,-3.33,-2.99,1785100297239.5972
0.039,-0.055,-0.992,0.24,-3.85,-3.08,1785100297239.933
0.041,-0.051,-0.989,0.52,-4.12,-2.75,1785100297240.266
0.046,-0.055,-0.988,1.04,-4.18,-2.35,1785100297240.602
0.046,-0.061,-0.992,0.79,-4.43,-2.01,1785100297240.948
0.042,-0.064,-0.994,0.18,-4.58,-1.59,1785100297241.2688
0.042,-0.07,-0.994,0.09,-4.61,-1.65,1785100297241.601
0.04,-0.08,-0.994,0.18,-4.52,-1.98,1785100297241.964
0.038,-0.085,-0.992,0.18,-4.3,-2.11,1785100297242.326
0.038,-0.086,-0.991,0.31,-4.0,-1.98,1785100297242.687
0.036,-0.088,-0.993,0.43,-3.66,-1.95,1785100297243.0269
0.036,-0.086,-0.989,0.43,-3.3,-1.71,1785100297243.354
0.038,-0.085,-0.983,1.13,-2.93,-1.74,1785100297243.677
0.039,-0.084,-0.981,2.04,-2.53,-1.83,1785100297244.0022
0.041,-0.077,-0.979,2.35,-1.98,-1.65,1785100297244.3289
0.043,-0.073,-0.978,2.32,-1.13,-1.28,1785100297244.658
0.044,-0.072,-0.972,2.2,-0.18,-0.85,1785100297244.981
0.044,-0.077,-0.972,2.84,0.64,-0.46,1785100297245.306
0.042,-0.082,-0.974,3.48,1.28,-0.34,1785100297245.6309
0.04,-0.086,-0.97,4.21,1.65,0.12,1785100297245.9478
0.042,-0.093,-0.968,5.98,1.95,0.73,1785100297246.2751
0.037,-0.096,-0.97,7.69,2.35,1.07,1785100297246.646
0.035,-0.094,-0.964,8.3,2.47,1.62,1785100297246.969
0.036,-0.094,-0.959,8.88,2.17,2.32,1785100297247.2551
0.039,-0.093,-0.954,9.58,1.65,2.96,1785100297247.542
0.037,-0.094,-0.951,10.8,0.82,3.42,1785100297247.837
0.037,-0.094,-0.951,12.48,-0.09,3.42,1785100297248.118
0.034,-0.102,-0.956,13.46,-0.76,3.08,1785100297248.406
0.031,-0.102,-0.968,13.49,-1.5,2.9,1785100297248.698
0.028,-0.099,-0.971,12.54,-2.44,2.78,1785100297248.9888
0.028,-0.098,-0.98,12.54,-2.44,2.78,1785100297249.2722
0.032,-0.096,-0.987,10.38,-2.9,2.66,1785100297249.5579
