distance_cm,timestamp_ms
104.0,1785112086162.505
100.0,1785112086179.21
105.0,1785112086221.149
97.0,1785112086260.8398
83.0,1785112086300.6091
83.0,1785112086340.605
79.0,1785112086380.8179
107.0,1785112086421.7888
84.0,1785112086462.2478
56.0,1785112086505.233
46.0,1785112086545.84
45.0,1785112086581.456
39.0,1785112086621.6562
33.0,1785112086661.746
46.0,1785112086701.7988
41.0,1785112086741.508
59.0,1785112086781.165
79.0,1785112086821.2778
36.0,1785112086865.622
44.0,1785112086902.1921
43.0,1785112086942.0327
48.0,1785112086982.33
42.0,1785112087025.596
52.0,1785112087065.596
60.0,1785112087105.67
49.0,1785112087146.151
54.0,1785112087181.581
62.0,1785112087221.645
49.0,1785112087261.74
56.0,1785112087301.676
55.0,1785112087341.7659
54.0,1785112087381.9258
66.0,1785112087421.544
64.0,1785112087461.8472
74.0,1785112087501.194
90.0,1785112087541.405
77.0,1785112087585.655
76.0,1785112087625.514
76.0,1785112087662.04
78.0,1785112087701.653
79.0,1785112087741.163
84.0,1785112087781.596
87.0,1785112087826.2012
79.0,1785112087865.476
85.0,1785112087902.281
64.0,1785112087942.335
63.0,1785112087982.05
63.0,1785112088022.086
65.0,1785112088062.0742
69.0,1785112088102.25
70.0,1785112088142.351
67.0,1785112088182.308
65.0,1785112088225.265
75.0,1785112088262.15
76.0,1785112088301.7258
85.0,1785112088341.5068
92.0,1785112088381.584
87.0,1785112088421.512
77.0,1785112088466.0898
77.0,1785112088501.847
79.0,1785112088541.2341
75.0,1785112088581.2402
81.0,1785112088622.325
83.0,1785112088661.804
75.0,1785112088701.416
69.0,1785112088741.601
63.0,1785112088781.473
64.0,1785112088821.289
62.0,1785112088862.37
61.0,1785112088901.8948
61.0,1785112088941.4739
67.0,1785112088981.2988
61.0,1785112089021.478
59.0,1785112089061.155
61.0,1785112089101.541
