ax,ay,az,gx,gy,gz,timestamp_ms
0.478,-0.873,-0.238,-17.24,115.79,28.53,1784917340281.6372
0.495,-0.883,-0.162,-15.35,118.35,33.08,1784917340282.444
0.499,-0.898,-0.06,-12.42,119.94,35.77,1784917340283.298
0.496,-0.93,0.068,-8.48,118.69,36.47,1784917340284.0269
0.506,-0.969,0.235,-4.12,114.51,35.95,1784917340284.6501
0.549,-0.993,0.402,0.12,106.94,33.78,1784917340285.276
0.598,-0.989,0.558,3.6,96.13,28.84,1784917340285.8591
0.641,-1.002,0.676,7.2,82.03,23.07,1784917340286.3748
0.669,-1.014,0.767,10.59,64.94,16.14,1784917340287.602
0.659,-1.012,0.826,13.98,44.19,7.66,1784917340288.049
0.633,-1.014,0.84,17.09,20.84,-0.06,1784917340288.366
0.6,-1.013,0.832,19.2,-3.2,-6.47,1784917340288.6729
0.574,-1.014,0.786,21.85,-27.28,-10.59,1784917340288.9832
0.554,-0.986,0.721,25.67,-50.23,-14.98,1784917340289.4568
0.539,-0.944,0.643,30.3,-71.14,-20.02,1784917340289.8582
0.535,-0.922,0.572,34.12,-90.06,-23.68,1784917340290.2278
0.531,-0.898,0.508,36.65,-106.75,-26.64,1784917340290.549
0.506,-0.882,0.444,41.08,-121.43,-28.2,1784917340290.873
0.482,-0.872,0.367,48.34,-134.5,-28.35,1784917340291.2231
0.449,-0.849,0.272,56.79,-145.42,-28.63,1784917340291.5508
0.411,-0.832,0.145,64.52,-154.03,-27.99,1784917340291.878
0.382,-0.829,-0.023,69.77,-160.07,-26.61,1784917340292.199
0.353,-0.825,-0.247,71.96,-162.21,-24.75,1784917340292.5188
0.335,-0.807,-0.535,69.25,-159.76,-21.67,1784917340292.8372
0.318,-0.765,-0.79,60.09,-153.08,-18.37,1784917340293.155
0.309,-0.724,-0.97,44.8,-143.1,-15.29,1784917340293.476
0.326,-0.736,-1.05,26.37,-129.73,-12.73,1784917340293.797
0.361,-0.852,-1.06,12.05,-111.48,-11.35,1784917340294.121
0.365,-0.999,-1.101,3.63,-87.8,-11.38,1784917340294.4429
0.325,-1.089,-1.162,-0.76,-62.04,-11.26,1784917340294.7632
0.247,-0.979,-1.34,-5.4,-38.79,-11.81,1784917340295.079
0.235,-0.787,-1.595,-16.57,-9.64,-8.18,1784917340295.5078
0.254,-0.662,-1.673,-29.42,30.67,-1.46,1784917340296.101
0.273,-0.699,-1.477,-29.6,62.78,3.42,1784917340296.6763
0.271,-0.744,-1.215,-25.39,77.36,0.98,1784917340297.249
0.204,-0.713,-0.963,-24.51,94.06,0.12,1784917340297.837
0.211,-0.69,-0.779,-24.08,109.47,8.55,1784917340298.524
0.237,-0.706,-0.612,-23.87,119.45,15.72,1784917340299.1401
0.267,-0.727,-0.429,-21.42,123.87,18.95,1784917340299.741
0.337,-0.81,-0.268,-13.31,125.28,22.4,1784917340300.3398
0.413,-0.845,-0.102,-6.44,125.13,25.09,1784917340300.9211
0.508,-0.832,0.11,-3.14,122.9,28.96,1784917340301.2659
0.625,-0.857,0.358,-3.45,117.13,31.16,1784917340301.581
0.744,-0.911,0.613,-7.26,105.99,30.09,1784917340301.9011
0.865,-0.939,0.807,-12.39,90.37,29.27,1784917340302.2249
0.936,-0.956,0.956,-12.67,73.18,27.8,1784917340302.545
0.905,-1.035,1.027,-5.95,53.32,22.37,1784917340302.858
0.774,-1.076,1.069,0.52,30.61,10.53,1784917340303.1812
0.651,-1.072,1.097,4.52,5.16,-0.64,1784917340303.551
0.629,-1.068,1.077,5.71,-23.1,-7.72,1784917340303.859
0.664,-1.077,1.002,5.83,-50.78,-13.64,1784917340304.175
0.665,-1.093,0.884,7.42,-75.23,-20.91,1784917340304.49
0.605,-1.104,0.742,10.25,-96.9,-30.09,1784917340304.8079
0.531,-1.118,0.549,16.11,-114.99,-38.51,1784917340305.126
0.464,-1.095,0.307,25.85,-129.61,-43.4,1784917340305.449
0.404,-1.046,-0.028,39.0,-139.38,-44.62,1784917340305.768
0.325,-0.96,-0.412,48.34,-142.09,-44.19,1784917340306.0889
0.246,-0.809,-0.711,45.63,-139.16,-41.69,1784917340306.409
0.211,-0.678,-0.88,30.82,-134.16,-37.42,1784917340306.732
0.229,-0.644,-0.94,7.81,-125.0,-33.69,1784917340307.053
0.235,-0.712,-1.034,-16.51,-110.78,-32.07,1784917340307.374
0.208,-0.753,-1.201,-40.74,-87.71,-28.84,1784917340307.7021
0.167,-0.701,-1.433,-60.03,-58.84,-22.37,1784917340308.028
0.17,-0.693,-1.723,-58.87,-26.76,-16.94,1784917340308.348
0.11,-0.642,-1.834,-48.43,7.23,-11.78,1784917340308.659
0.032,-0.458,-1.592,-51.45,37.02,-0.73,1784917340308.979
0.047,-0.421,-1.337,-61.86,58.41,6.26,1784917340309.281
0.075,-0.448,-1.04,-76.69,72.02,11.32,1784917340309.59
0.135,-0.38,-0.778,-92.62,77.85,25.21,1784917340309.902
0.247,-0.524,-0.623,-91.07,86.7,38.7,1784917340310.209
0.329,-0.723,-0.457,-77.27,92.93,40.96,1784917340310.518
0.386,-0.821,-0.291,-59.91,92.81,40.59,1784917340310.829
0.454,-0.87,-0.157,-43.12,92.53,45.5,1784917340311.136
0.561,-0.934,0.047,-27.16,91.86,53.74,1784917340311.444
0.702,-1.019,0.274,-11.29,87.53,57.41,1784917340311.747
0.831,-1.069,0.482,3.2,81.7,55.85,1784917340312.0498
0.93,-1.087,0.645,18.65,74.43,53.62,1784917340312.361
0.969,-1.087,0.697,35.86,65.22,49.84,1784917340312.67
0.913,-1.037,0.741,48.62,54.02,43.43,1784917340312.98
0.799,-0.997,0.799,53.59,39.7,32.72,1784917340313.286
0.7,-1.001,0.86,47.91,21.52,18.1,1784917340313.597
0.656,-1.03,0.923,34.06,-1.77,6.65,1784917340313.8938
0.672,-1.058,0.931,20.48,-27.99,0.06,1784917340314.199
0.687,-1.109,0.864,13.76,-52.92,-7.81,1784917340314.504
0.654,-1.167,0.745,13.98,-74.5,-19.04,1784917340314.811
0.587,-1.211,0.595,20.26,-93.69,-29.6,1784917340315.116
0.51,-1.207,0.405,32.59,-109.71,-37.66,1784917340315.426
0.447,-1.148,0.157,49.13,-122.87,-42.42,1784917340315.736
0.388,-1.058,-0.19,64.85,-131.5,-44.95,1784917340316.042
0.314,-0.914,-0.543,71.66,-133.85,-45.26,1784917340316.3508
0.245,-0.744,-0.799,67.96,-133.15,-42.91,1784917340316.662
0.227,-0.637,-0.997,54.26,-128.36,-38.76,1784917340316.972
0.25,-0.65,-1.097,31.25,-117.4,-34.82,1784917340317.2788
0.268,-0.732,-1.202,6.87,-100.1,-31.43,1784917340317.586
0.229,-0.765,-1.271,-15.05,-75.78,-26.0,1784917340317.895
0.159,-0.73,-1.573,-26.58,-48.83,-19.01,1784917340318.207
0.104,-0.815,-1.912,-13.55,-11.29,-15.72,1784917340318.509
0.056,-0.634,-1.987,0.09,35.55,-8.09,1784917340318.814
0.124,-0.422,-1.66,0.67,64.82,10.9,1784917340319.1191
0.161,-0.357,-1.21,-19.14,75.56,21.91,1784917340319.4321
0.118,-0.474,-0.857,-35.62,86.7,29.27,1784917340319.7388
0.138,-0.61,-0.675,-34.36,98.97,38.33,1784917340320.05
0.171,-0.726,-0.56,-27.47,108.22,40.62,1784917340320.4192
0.222,-0.786,-0.407,-28.99,111.76,40.35,1784917340320.758
0.331,-0.819,-0.232,-38.27,110.69,44.98,1784917340321.154
0.331,-0.819,-0.232,-48.31,107.27,51.58,1784917340321.4678
0.48,-0.874,0.013,-51.33,99.61,55.82,1784917340321.7761
0.612,-0.998,0.338,-45.53,86.37,56.37,1784917340322.078
0.722,-1.11,0.627,-30.88,69.52,55.15,1784917340322.3901
0.795,-1.159,0.761,-30.88,69.52,55.15,1784917340322.7148
0.809,-1.17,0.807,-12.51,50.66,49.87,1784917340323.029
0.767,-1.183,0.843,2.17,30.24,36.44,1784917340323.347
0.734,-1.166,0.905,8.3,9.0,18.43,1784917340323.6501
0.739,-1.135,0.966,8.91,-13.03,2.84,1784917340323.96
0.766,-1.132,0.975,9.19,-35.8,-8.12,1784917340324.263
0.759,-1.155,0.908,12.82,-57.74,-16.48,1784917340324.573
0.72,-1.168,0.774,22.86,-76.97,-24.48,1784917340324.886
0.655,-1.139,0.583,37.81,-92.62,-33.72,1784917340325.1992
0.583,-1.069,0.353,53.56,-104.53,-41.51,1784917340325.508
0.519,-0.976,0.063,66.13,-111.67,-46.33,1784917340325.826
0.455,-0.867,-0.252,71.38,-113.07,-48.46,1784917340326.134
0.41,-0.759,-0.556,66.74,-108.28,-47.55,1784917340326.453
0.38,-0.689,-0.761,54.17,-98.33,-44.83,1784917340326.7551
0.351,-0.666,-0.914,37.05,-86.79,-42.45,1784917340327.064
0.303,-0.653,-1.022,16.14,-74.01,-39.31,1784917340327.3699
0.268,-0.654,-1.13,-5.25,-58.87,-32.65,1784917340327.678
0.252,-0.677,-1.175,-25.42,-37.81,-23.62,1784917340327.9832
0.198,-0.647,-1.283,-45.2,-15.81,-14.8,1784917340328.314
0.165,-0.614,-1.337,-56.06,7.26,-5.62,1784917340328.617
0.173,-0.705,-1.348,-40.56,31.83,-1.13,1784917340328.927
0.229,-0.745,-1.163,-16.54,50.39,-0.61,1784917340329.236
0.309,-0.672,-0.918,-4.21,58.38,4.0,1784917340329.539
