ax,ay,az,gx,gy,gz,timestamp_ms
-0.703,0.297,0.625,1.07,-0.34,0.03,1784840881703.9502
-0.698,0.296,0.623,0.92,-0.43,0.12,1784840881704.577
-0.7,0.298,0.62,0.64,-0.46,0.24,1784840881705.117
-0.701,0.297,0.62,0.37,-0.21,0.24,1784840881705.6301
-0.702,0.297,0.621,0.12,-0.09,0.34,1784840881706.157
-0.703,0.296,0.62,-0.34,0.06,0.34,1784840881706.948
-0.702,0.298,0.62,-0.76,0.27,0.37,1784840881707.686
-0.699,0.299,0.62,-0.82,0.27,0.43,1784840881708.4028
-0.695,0.3,0.623,-0.76,0.4,0.34,1784840881709.4773
-0.695,0.302,0.619,-0.64,0.43,0.24,1784840881710.066
-0.698,0.302,0.619,-0.61,0.43,0.18,1784840881710.6309
-0.698,0.302,0.62,-0.55,0.34,-0.09,1784840881711.195
-0.696,0.301,0.622,-0.46,0.21,-0.15,1784840881711.7551
-0.699,0.301,0.621,-0.37,0.12,-0.06,1784840881712.315
-0.699,0.299,0.623,-0.4,0.09,0.15,1784840881712.876
-0.701,0.294,0.627,-0.58,0.15,0.58,1784840881713.433
-0.697,0.292,0.63,-0.73,0.0,0.95,1784840881713.997
-0.696,0.294,0.631,-0.85,-0.18,1.19,1784840881714.562
-0.695,0.294,0.63,-0.82,-0.49,1.31,1784840881715.193
-0.691,0.292,0.628,-0.61,-0.61,1.22,1784840881715.77
-0.688,0.29,0.623,-0.43,-0.82,1.1,1784840881716.335
-0.688,0.287,0.622,-0.27,-1.1,0.95,1784840881716.906
-0.69,0.285,0.622,-0.18,-1.25,0.89,1784840881717.4568
-0.692,0.289,0.621,0.06,-1.34,0.85,1784840881718.015
-0.693,0.291,0.622,0.21,-1.43,0.43,1784840881718.529
-0.695,0.293,0.623,0.49,-1.46,0.03,1784840881718.987
-0.698,0.296,0.621,0.85,-1.43,-0.43,1784840881719.448
-0.701,0.294,0.619,1.43,-1.4,-0.73,1784840881719.91
-0.702,0.292,0.622,1.53,-1.1,-0.95,1784840881720.3728
-0.701,0.29,0.63,0.92,-0.76,-1.01,1784840881720.829
-0.704,0.292,0.636,-0.49,-0.21,-0.76,1784840881721.2888
-0.7,0.292,0.634,-2.75,0.37,-0.24,1784840881721.755
-0.694,0.295,0.631,-5.34,0.52,0.46,1784840881722.87
-0.689,0.3,0.628,-7.11,0.46,0.82,1784840881723.599
-0.691,0.303,0.628,-7.48,0.27,0.95,1784840881724.073
-0.692,0.305,0.632,-6.47,-0.4,0.7,1784840881724.534
-0.69,0.309,0.633,-4.49,-1.19,0.37,1784840881724.992
-0.691,0.312,0.632,-2.26,-1.74,-0.18,1784840881725.458
-0.692,0.308,0.628,0.06,-2.01,-0.76,1784840881725.921
-0.695,0.299,0.622,1.5,-1.83,-1.07,1784840881726.377
-0.698,0.292,0.617,1.53,-1.31,-0.89,1784840881726.84
-0.697,0.287,0.612,0.4,-0.85,-0.09,1784840881727.32
-0.695,0.285,0.606,-1.22,-0.49,0.76,1784840881727.777
-0.694,0.288,0.603,-2.41,-0.34,1.34,1784840881728.238
-0.692,0.293,0.605,-2.69,-0.34,1.68,1784840881728.712
-0.693,0.294,0.608,-1.89,-0.49,1.62,1784840881729.281
-0.692,0.295,0.612,-0.31,-0.73,1.22,1784840881729.7458
-0.692,0.293,0.616,1.25,-1.01,0.82,1784840881730.171
-0.694,0.29,0.62,2.59,-0.95,0.37,1784840881730.5679
-0.697,0.288,0.622,3.3,-0.92,0.43,1784840881730.9622
-0.698,0.286,0.622,3.45,-0.76,0.4,1784840881731.354
-0.704,0.284,0.621,3.39,-0.61,0.37,1784840881731.747
-0.707,0.285,0.621,3.02,-0.43,0.46,1784840881732.1548
-0.707,0.285,0.621,2.69,-0.21,0.4,1784840881732.552
-0.704,0.285,0.624,2.08,-0.09,0.21,1784840881732.943
-0.703,0.286,0.627,1.83,-0.09,-0.06,1784840881733.4133
-0.701,0.287,0.63,1.56,0.03,-0.43,1784840881733.809
-0.697,0.29,0.629,1.46,0.24,-0.79,1784840881734.196
-0.697,0.29,0.631,1.46,0.24,-0.79,1784840881734.592
-0.694,0.288,0.629,1.74,0.4,-1.1,1784840881734.9893
-0.693,0.29,0.625,1.8,0.43,-1.34,1784840881735.3862
-0.693,0.293,0.625,1.74,0.52,-1.37,1784840881735.775
-0.691,0.295,0.624,1.46,0.55,-1.34,1784840881736.169
