time_s,sequence,interval_ms,status,status_code,distance_cm
33.68799999996554,1513,20.0,Ok,0x0,43.0
33.70299999997951,1514,20.0,Ok,0x0,43.0
33.73399999993853,1515,20.0,Ok,0x0,44.0
33.75,1516,20.0,Ok,0x0,39.0
33.76599999994505,1517,20.0,Ok,0x0,47.0
33.79700000002049,1518,20.0,Ok,0x0,45.0
33.81299999996554,1519,20.0,Ok,0x0,45.0
33.82799999997951,1520,20.0,Ok,0x0,44.0
33.84399999992456,1521,20.0,Ok,0x0,45.0
33.875,1522,20.0,Ok,0x0,59.0
33.89099999994505,1523,20.0,Ok,0x0,58.0
33.90599999995902,1524,20.0,Ok,0x0,58.0
33.93799999996554,1525,20.0,Ok,0x0,63.0
33.95299999997951,1526,20.0,Ok,0x0,66.0
33.96899999992456,1527,20.0,Ok,0x0,70.0
33.98399999993853,1528,20.0,Ok,0x0,76.0
34.01599999994505,1529,20.0,Ok,0x0,82.0
34.03099999995902,1530,20.0,Ok,0x0,84.0
34.04700000002049,1531,20.0,Ok,0x0,90.0
34.06299999996554,1532,20.0,Ok,0x0,92.0
34.09399999992456,1533,20.0,Ok,0x0,96.0
34.10899999993853,1534,20.0,Ok,0x0,98.0
34.125,1535,20.0,Ok,0x0,106.0
34.15599999995902,1536,20.0,Ok,0x0,107.0
34.17200000002049,1537,20.0,Ok,0x0,107.0
34.18799999996554,1538,20.0,Ok,0x0,107.0
34.20299999997951,1539,20.0,Ok,0x0,112.0
34.23399999993853,1540,20.0,Ok,0x0,112.0
34.25,1541,20.0,Ok,0x0,116.0
34.26599999994505,1542,20.0,Ok,0x0,114.0
34.29700000002049,1543,20.0,Ok,0x0,115.0
34.31299999996554,1544,20.0,Ok,0x0,121.0
34.32799999997951,1545,20.0,Ok,0x0,119.0
34.34399999992456,1546,20.0,Ok,0x0,117.0
34.375,1547,20.0,Ok,0x0,116.0
34.39099999994505,1548,20.0,Ok,0x0,115.0
34.40599999995902,1549,20.0,Ok,0x0,112.0
34.43799999996554,1550,20.0,Ok,0x0,110.0
34.45299999997951,1551,20.0,Ok,0x0,109.0
34.46899999992456,1552,20.0,Ok,0x0,108.0
34.48399999993853,1553,20.0,Ok,0x0,105.0
34.51599999994505,1554,20.0,Ok,0x0,103.0
34.53099999995902,1555,20.0,Ok,0x0,97.0
34.54700000002049,1556,20.0,Ok,0x0,99.0
34.57799999997951,1557,20.0,Ok,0x0,93.0
34.59399999992456,1558,20.0,Ok,0x0,84.0
34.60899999993853,1559,20.0,Ok,0x0,92.0
34.625,1560,20.0,Ok,0x0,85.0
34.65599999995902,1561,20.0,Ok,0x0,78.0
34.67200000002049,1562,20.0,Ok,0x0,70.0
34.68799999996554,1563,20.0,Ok,0x0,70.0
34.70299999997951,1564,20.0,Ok,0x0,63.0
34.73399999993853,1565,20.0,Ok,0x0,59.0
34.75,1566,20.0,Ok,0x0,59.0
34.76599999994505,1567,20.0,Ok,0x0,55.0
34.79700000002049,1568,20.0,Ok,0x0,55.0
34.81299999996554,1569,20.0,Ok,0x0,49.0
34.82799999997951,1570,20.0,Ok,0x0,45.0
34.84399999992456,1571,20.0,Ok,0x0,43.0
34.875,1572,20.0,Ok,0x0,41.0
34.89099999994505,1573,20.0,Ok,0x0,33.0
34.90599999995902,1574,20.0,Ok,0x0,36.0
34.93799999996554,1575,20.0,Ok,0x0,32.0
34.95299999997951,1576,20.0,Ok,0x0,37.0
34.96899999992456,1577,20.0,Ok,0x0,37.0
34.98399999993853,1578,20.0,Ok,0x0,37.0
35.01599999994505,1579,20.0,Ok,0x0,32.0
35.03099999995902,1580,20.0,Ok,0x0,34.0
35.04700000002049,1581,20.0,Ok,0x0,30.0
35.06299999996554,1582,20.0,Ok,0x0,37.0
35.09399999992456,1583,20.0,Ok,0x0,41.0
35.10899999993853,1584,20.0,Ok,0x0,50.0
35.125,1585,20.0,Ok,0x0,58.0
35.15599999995902,1586,20.0,Ok,0x0,61.0
35.17200000002049,1587,20.0,Ok,0x0,61.0
35.18799999996554,1588,20.0,Ok,0x0,68.0
35.20299999997951,1589,20.0,Ok,0x0,74.0
35.23399999993853,1590,20.0,Ok,0x0,76.0
35.25,1591,20.0,Ok,0x0,78.0
35.26599999994505,1592,20.0,Ok,0x0,80.0
35.29700000002049,1593,20.0,Ok,0x0,83.0
35.31299999996554,1594,20.0,Ok,0x0,85.0
35.32799999997951,1595,20.0,Ok,0x0,86.0
35.34399999992456,1596,20.0,Ok,0x0,85.0
35.375,1597,20.0,Ok,0x0,85.0
35.39099999994505,1598,20.0,Ok,0x0,92.0
35.40599999995902,1599,20.0,Ok,0x0,89.0
35.42200000002049,1600,20.0,Ok,0x0,89.0
35.45299999997951,1601,20.0,Ok,0x0,87.0
35.46899999992456,1602,20.0,Ok,0x0,87.0
35.48399999993853,1603,20.0,Ok,0x0,88.0
35.51599999994505,1604,20.0,Ok,0x0,85.0
35.53099999995902,1605,20.0,Ok,0x0,85.0
35.54700000002049,1606,20.0,Ok,0x0,83.0
35.56299999996554,1607,20.0,Ok,0x0,82.0
35.59399999992456,1608,20.0,Ok,0x0,84.0
35.60899999993853,1609,20.0,Ok,0x0,82.0
35.625,1610,20.0,Ok,0x0,82.0
35.65599999995902,1611,20.0,Ok,0x0,82.0
35.67200000002049,1612,20.0,Ok,0x0,80.0
35.68799999996554,1613,20.0,Ok,0x0,78.0
35.70299999997951,1614,20.0,Ok,0x0,80.0
35.73399999993853,1615,20.0,Ok,0x0,79.0
35.75,1616,20.0,Ok,0x0,76.0
35.76599999994505,1617,20.0,Ok,0x0,78.0
35.79700000002049,1618,20.0,Ok,0x0,79.0
35.81299999996554,1619,20.0,Ok,0x0,77.0
35.82799999997951,1620,20.0,Ok,0x0,79.0
35.84399999992456,1621,20.0,Ok,0x0,81.0
35.875,1622,20.0,Ok,0x0,80.0
35.89099999994505,1623,20.0,Ok,0x0,77.0
35.90599999995902,1624,20.0,Ok,0x0,81.0
35.93799999996554,1625,20.0,Ok,0x0,81.0
35.95299999997951,1626,20.0,Ok,0x0,79.0
35.96899999992456,1627,20.0,Ok,0x0,83.0
35.98399999993853,1628,20.0,Ok,0x0,80.0
36.01599999994505,1629,20.0,Ok,0x0,79.0
36.03099999995902,1630,20.0,Ok,0x0,81.0
36.04700000002049,1631,20.0,Ok,0x0,77.0
36.06299999996554,1632,20.0,Ok,0x0,80.0
36.09399999992456,1633,20.0,Ok,0x0,79.0
36.10899999993853,1634,20.0,Ok,0x0,77.0
36.125,1635,20.0,Ok,0x0,80.0
36.15599999995902,1636,20.0,Ok,0x0,77.0
36.17200000002049,1637,20.0,Ok,0x0,81.0
36.18799999996554,1638,20.0,Ok,0x0,78.0
36.20299999997951,1639,20.0,Ok,0x0,77.0
36.23399999993853,1640,20.0,Ok,0x0,81.0
36.25,1641,20.0,Ok,0x0,84.0
36.26599999994505,1642,20.0,Ok,0x0,77.0
36.29700000002049,1643,20.0,Ok,0x0,78.0
36.31299999996554,1644,20.0,Ok,0x0,78.0
36.32799999997951,1645,20.0,Ok,0x0,76.0
