time_s,sequence,interval_ms,status,status_code,distance_cm
365.60999999998603,18108,20.0,Ok,0x0,62.0
365.625,18109,20.0,Ok,0x0,61.0
365.64099999994505,18110,20.0,Ok,0x0,61.0
365.655999999959,18111,20.0,Ok,0x0,63.0
365.68799999996554,18112,20.0,Ok,0x0,61.0
365.7029999999795,18113,20.0,Ok,0x0,62.0
365.719000000041,18114,20.0,Ok,0x0,65.0
365.73499999998603,18115,20.0,Ok,0x0,63.0
365.76599999994505,18116,20.0,Ok,0x0,64.0
365.780999999959,18117,20.0,Ok,0x0,62.0
365.7970000000205,18118,20.0,Ok,0x0,64.0
365.8279999999795,18119,20.0,Ok,0x0,66.0
365.844000000041,18120,20.0,Ok,0x0,64.0
365.85999999998603,18121,20.0,Ok,0x0,67.0
365.875,18122,20.0,Ok,0x0,67.0
365.905999999959,18123,20.0,Ok,0x0,66.0
365.9220000000205,18124,20.0,Ok,0x0,64.0
365.93799999996554,18125,20.0,Ok,0x0,72.0
365.969000000041,18126,20.0,Ok,0x0,76.0
365.98499999998603,18127,20.0,Ok,0x0,69.0
366.0,18128,20.0,Ok,0x0,78.0
366.01599999994505,18129,20.0,Ok,0x0,82.0
366.0470000000205,18130,20.0,Ok,0x0,77.0
366.06299999996554,18131,20.0,Ok,0x0,83.0
366.0779999999795,18132,20.0,Ok,0x0,85.0
366.10999999998603,18133,20.0,Ok,0x0,84.0
366.125,18134,20.0,Ok,0x0,86.0
366.14099999994505,18135,20.0,Ok,0x0,93.0
366.155999999959,18136,20.0,Ok,0x0,93.0
366.18799999996554,18137,20.0,Ok,0x0,98.0
366.2029999999795,18138,20.0,Ok,0x0,103.0
366.219000000041,18139,20.0,Ok,0x0,105.0
366.25,18140,20.0,Ok,0x0,107.0
366.26599999994505,18141,20.0,Ok,0x0,108.0
366.280999999959,18142,20.0,Ok,0x0,111.0
366.2970000000205,18143,20.0,Ok,0x0,113.0
366.3279999999795,18144,20.0,Ok,0x0,117.0
366.344000000041,18145,20.0,Ok,0x0,125.0
366.35999999998603,18146,20.0,Ok,0x0,125.0
366.375,18147,20.0,Ok,0x0,125.0
366.405999999959,18148,20.0,Ok,0x0,130.0
366.4220000000205,18149,20.0,Ok,0x0,135.0
366.43799999996554,18150,20.0,Ok,0x0,141.0
366.469000000041,18151,20.0,Ok,0x0,146.0
366.48499999998603,18152,20.0,Ok,0x0,147.0
366.5,18153,20.0,Ok,0x0,145.0
366.51599999994505,18154,20.0,Ok,0x0,150.0
366.5470000000205,18155,20.0,Ok,0x0,154.0
