distance_cm,timestamp_ms
70.0,1785096957899.914
74.0,1785096957908.9128
75.0,1785096957928.817
74.0,1785096957948.8562
64.0,1785096957972.185
80.0,1785096957998.9573
74.0,1785096958012.326
68.0,1785096958039.0051
68.0,1785096958052.248
75.0,1785096958068.8052
76.0,1785096958098.475
69.0,1785096958122.2952
59.0,1785096958138.8918
58.0,1785096958152.1877
63.0,1785096958179.268
63.0,1785096958192.485
64.0,1785096958222.2122
58.0,1785096958238.497
45.0,1785096958249.407
41.0,1785096958279.125
48.0,1785096958292.228
50.0,1785096958319.394
39.0,1785096958332.6777
43.0,1785096958362.2122
38.0,1785096958378.0952
39.0,1785096958399.0222
37.0,1785096958412.3982
28.0,1785096958438.9607
33.0,1785096958452.241
33.0,1785096958478.931
33.0,1785096958489.6052
36.0,1785096958518.657
29.0,1785096958542.451
31.0,1785096958558.598
33.0,1785096958569.444
35.0,1785096958599.06
35.0,1785096958612.506
43.0,1785096958639.185
39.0,1785096958652.775
40.0,1785096958682.26
41.0,1785096958698.698
40.0,1785096958709.384
39.0,1785096958738.756
38.0,1785096958749.475
41.0,1785096958779.0898
44.0,1785096958789.5369
42.0,1785096958818.9858
46.0,1785096958832.258
45.0,1785096958859.4617
46.0,1785096958872.702
48.0,1785096958889.41
49.0,1785096958919.269
45.0,1785096958932.657
48.0,1785096958962.801
49.0,1785096958979.5898
54.0,1785096958992.691
52.0,1785096959009.398
59.0,1785096959039.3281
61.0,1785096959052.683
63.0,1785096959069.608
72.0,1785096959099.3
72.0,1785096959112.6753
72.0,1785096959142.247
73.0,1785096959158.387
71.0,1785096959182.2012
76.0,1785096959198.8079
88.0,1785096959209.5107
85.0,1785096959239.463
92.0,1785096959252.69
96.0,1785096959272.125
92.0,1785096959302.301
91.0,1785096959318.789
92.0,1785096959329.694
89.0,1785096959358.7698
98.0,1785096959369.5637
94.0,1785096959399.461
96.0,1785096959412.729
95.0,1785096959432.1768
90.0,1785096959449.233
81.0,1785096959479.407
89.0,1785096959492.471
89.0,1785096959509.3608
86.0,1785096959539.1099
83.0,1785096959552.426
85.0,1785096959582.3303
86.0,1785096959598.752
86.0,1785096959609.5
88.0,1785096959639.0322
