ax,ay,az,gx,gy,gz,timestamp_ms
-0.663,-0.825,-0.126,61.46,9.98,123.81,1785097268663.658
-0.661,-0.845,-0.13,58.47,10.96,124.06,1785097268664.094
-0.688,-0.812,-0.137,53.13,12.54,119.3,1785097268664.5242
-0.695,-0.801,-0.143,46.72,15.44,117.25,1785097268664.954
-0.73,-0.813,-0.151,38.76,17.12,115.51,1785097268665.375
-0.738,-0.828,-0.149,26.73,18.07,116.28,1785097268665.7979
-0.746,-0.804,-0.124,13.43,18.98,113.53,1785097268666.2231
-0.769,-0.776,-0.093,2.62,20.23,108.62,1785097268666.64
-0.8,-0.78,-0.084,-6.04,20.72,107.46,1785097268667.0552
-0.743,-0.829,-0.063,-14.56,22.46,106.72,1785097268667.5168
-0.752,-0.825,-0.041,-24.63,21.94,95.03,1785097268667.937
-0.844,-0.779,-0.013,-36.35,17.49,85.6,1785097268668.332
-0.794,-0.818,0.004,-44.04,15.44,91.56,1785097268668.76
-0.749,-0.819,-0.002,-49.01,15.35,86.06,1785097268669.154
-0.807,-0.749,-0.036,-58.17,9.86,74.4,1785097268669.5007
-0.804,-0.749,-0.029,-66.29,6.32,71.69,1785097268669.842
-0.727,-0.846,-0.014,-65.49,7.69,70.53,1785097268670.1929
-0.785,-0.86,-0.0,-59.6,9.52,56.52,1785097268670.5479
-0.805,-0.877,-0.017,-53.68,4.88,50.72,1785097268670.921
-0.783,-0.867,0.006,-47.0,1.37,46.3,1785097268671.256
-0.764,-0.868,0.017,-34.06,3.39,41.93,1785097268671.6008
-0.763,-0.875,-0.002,-17.58,5.16,38.39,1785097268671.9512
-0.777,-0.85,-0.023,-2.72,4.52,35.1,1785097268672.2979
-0.779,-0.81,-0.043,11.14,4.97,32.38,1785097268672.659
-0.762,-0.799,-0.058,24.08,6.93,29.05,1785097268673.012
-0.757,-0.775,-0.054,31.4,6.5,22.37,1785097268673.356
-0.748,-0.757,-0.043,34.85,6.41,16.63,1785097268673.696
-0.723,-0.751,-0.032,37.2,6.96,11.08,1785097268674.0562
-0.742,-0.729,-0.022,38.64,7.54,3.63,1785097268674.418
-0.764,-0.744,-0.024,39.89,6.01,1.1,1785097268674.7708
-0.74,-0.774,-0.031,39.46,3.66,-0.49,1785097268675.1191
-0.72,-0.772,-0.04,37.84,3.66,-5.77,1785097268675.4592
-0.718,-0.762,-0.059,38.42,5.01,-10.62,1785097268675.8022
-0.729,-0.755,-0.076,39.67,5.71,-13.82,1785097268676.147
-0.726,-0.763,-0.066,43.61,7.45,-16.57,1785097268676.5618
-0.72,-0.791,-0.052,51.27,8.42,-20.26,1785097268676.955
-0.72,-0.805,-0.035,59.85,8.88,-24.72,1785097268677.2742
-0.72,-0.828,-0.031,68.97,10.13,-27.62,1785097268677.593
-0.717,-0.842,-0.006,78.52,11.17,-29.42,1785097268677.9038
-0.715,-0.856,0.035,90.4,10.77,-32.17,1785097268678.216
-0.717,-0.895,0.037,104.07,9.89,-35.98,1785097268678.575
-0.715,-0.937,0.032,116.49,9.77,-41.32,1785097268678.901
-0.754,-0.93,0.067,125.31,9.09,-48.04,1785097268679.2231
-0.768,-0.93,0.067,134.22,6.59,-52.74,1785097268679.5352
-0.778,-0.933,0.083,140.35,3.48,-57.62,1785097268679.873
-0.758,-0.941,0.124,142.58,-0.03,-62.65,1785097268680.177
-0.765,-0.942,0.151,144.44,-3.14,-71.87,1785097268680.502
-0.79,-0.947,0.164,144.51,-10.71,-81.82,1785097268680.8152
-0.79,-0.951,0.19,140.78,-18.83,-90.37,1785097268681.128
-0.795,-0.962,0.21,135.99,-24.57,-98.15,1785097268681.427
-0.804,-0.975,0.238,130.56,-31.01,-103.98,1785097268681.749
-0.789,-0.999,0.27,126.83,-37.26,-108.62,1785097268682.059
-0.78,-1.01,0.283,124.45,-43.18,-113.99,1785097268682.355
-0.818,-0.975,0.308,120.98,-48.52,-118.63,1785097268682.6619
-0.769,-1.008,0.331,120.03,-53.96,-112.95,1785097268682.965
-0.762,-0.97,0.355,120.88,-58.93,-113.93,1785097268683.28
-0.759,-0.908,0.345,120.4,-64.12,-115.33,1785097268683.5972
-0.733,-0.853,0.343,115.18,-72.88,-117.47,1785097268683.899
-0.688,-0.844,0.355,107.3,-78.37,-123.6,1785097268684.225
-0.663,-0.875,0.364,97.2,-83.07,-131.75,1785097268684.53
-0.651,-0.943,0.368,85.45,-88.26,-134.43,1785097268684.806
-0.623,-0.981,0.382,75.99,-91.83,-132.39,1785097268685.083
-0.6,-0.962,0.386,71.17,-92.1,-127.51,1785097268685.3582
-0.58,-0.906,0.384,69.83,-91.68,-121.98,1785097268685.6372
-0.547,-0.831,0.387,67.6,-92.26,-119.6,1785097268685.898
-0.542,-0.779,0.388,62.53,-94.0,-120.18,1785097268686.1948
-0.512,-0.788,0.412,54.66,-96.35,-117.56,1785097268686.4697
-0.474,-0.819,0.447,49.41,-97.42,-115.73,1785097268686.745
-0.459,-0.834,0.461,48.52,-98.06,-114.96,1785097268687.006
-0.43,-0.813,0.426,48.62,-98.36,-113.07,1785097268687.278
-0.403,-0.759,0.403,45.01,-98.61,-110.39,1785097268687.552
-0.369,-0.736,0.395,37.69,-97.66,-105.47,1785097268687.813
-0.343,-0.737,0.406,29.24,-96.16,-101.9,1785097268688.084
-0.333,-0.738,0.424,22.25,-95.07,-100.71,1785097268688.3599
-0.323,-0.746,0.447,17.46,-93.69,-98.24,1785097268688.629
-0.322,-0.732,0.462,13.58,-92.41,-94.73,1785097268688.8872
-0.297,-0.716,0.44,11.47,-91.95,-89.79,1785097268689.172
-0.265,-0.681,0.426,8.24,-89.91,-86.18,1785097268689.445
-0.241,-0.66,0.419,5.31,-87.5,-82.95,1785097268689.718
-0.222,-0.682,0.424,3.11,-86.12,-78.8,1785097268689.981
-0.204,-0.713,0.459,2.01,-82.46,-74.68,1785097268690.26
-0.188,-0.758,0.488,5.13,-79.32,-70.25,1785097268690.524
-0.172,-0.761,0.509,10.13,-78.31,-67.05,1785097268690.785
-0.167,-0.75,0.5,17.7,-76.97,-65.43,1785097268691.052
-0.169,-0.722,0.452,20.54,-74.89,-61.53,1785097268691.319
-0.098,-0.685,0.424,18.22,-71.29,-53.71,1785097268691.5842
-0.133,-0.604,0.385,14.25,-70.62,-57.19,1785097268691.841
-0.06,-0.669,0.419,5.62,-64.09,-45.72,1785097268692.101
-0.026,-0.707,0.441,2.44,-61.07,-43.28,1785097268692.359
-0.066,-0.69,0.466,0.09,-63.2,-47.79,1785097268692.611
