ax,ay,az,gx,gy,gz,timestamp_ms
0.543,-0.72,-0.283,120.33,9.52,-140.14,1784843663340.7412
0.579,-0.643,-0.364,123.69,6.71,-140.02,1784843663341.5688
0.618,-0.561,-0.427,116.95,5.34,-137.27,1784843663342.3948
0.692,-0.491,-0.421,101.75,5.37,-132.08,1784843663343.2278
0.766,-0.457,-0.374,85.45,4.21,-126.13,1784843663344.013
0.822,-0.482,-0.331,69.98,1.89,-117.28,1784843663344.655
0.867,-0.504,-0.239,56.25,1.01,-107.36,1784843663345.7
0.911,-0.464,-0.14,53.19,0.7,-100.04,1784843663346.836
0.945,-0.472,-0.155,62.44,0.7,-96.74,1784843663347.615
0.896,-0.459,-0.137,67.05,1.59,-100.22,1784843663348.356
0.86,-0.398,-0.128,72.08,2.78,-98.82,1784843663349.108
0.853,-0.392,-0.183,81.58,3.23,-92.5,1784843663349.75
0.806,-0.339,-0.183,86.43,4.73,-87.77,1784843663350.334
0.794,-0.271,-0.22,92.07,6.04,-80.9,1784843663350.912
0.788,-0.235,-0.261,95.31,8.03,-76.57,1784843663351.543
0.778,-0.193,-0.263,89.6,9.4,-73.95,1784843663352.268
0.773,-0.14,-0.26,77.7,10.99,-69.55,1784843663353.18
0.793,-0.104,-0.263,65.95,13.4,-62.44,1784843663353.771
0.849,-0.089,-0.278,55.51,16.08,-53.5,1784843663354.435
0.934,-0.082,-0.248,47.09,19.47,-43.79,1784843663355.0269
0.989,-0.097,-0.2,41.51,20.91,-35.49,1784843663355.6118
1.025,-0.102,-0.18,36.32,22.03,-26.43,1784843663356.1821
1.088,-0.108,-0.216,33.97,23.16,-15.75,1784843663356.7659
1.163,-0.089,-0.294,34.3,23.68,-6.59,1784843663357.3389
1.243,-0.056,-0.352,32.44,23.19,1.07,1784843663357.908
1.375,0.003,-0.378,27.53,23.99,5.58,1784843663358.477
1.558,0.045,-0.34,26.06,26.4,6.65,1784843663359.0579
1.765,0.047,-0.278,31.01,27.13,3.91,1784843663359.6091
1.909,0.012,-0.275,42.05,25.18,-2.04,1784843663360.075
1.846,-0.023,-0.313,51.85,22.34,-10.8,1784843663360.555
1.697,0.012,-0.358,52.46,18.74,-19.32,1784843663361.0518
1.697,0.012,-0.358,46.72,11.81,-24.32,1784843663361.5361
