ax,ay,az,gx,gy,gz,timestamp_ms
0.267,-0.229,-0.93,17.88,14.37,16.24,1784845374792.1099
0.27,-0.236,-0.949,17.37,14.56,15.47,1784845374792.6763
0.271,-0.234,-0.955,15.9,14.77,14.25,1784845374793.21
0.276,-0.228,-0.952,14.59,15.2,13.31,1784845374793.741
0.284,-0.23,-0.949,13.25,15.75,13.0,1784845374794.27
0.281,-0.235,-0.938,11.29,16.02,12.97,1784845374794.805
0.281,-0.242,-0.922,9.22,15.26,14.19,1784845374795.5288
0.283,-0.253,-0.907,8.61,14.56,14.95,1784845374796.03
0.284,-0.261,-0.898,9.06,14.07,15.29,1784845374796.375
0.287,-0.265,-0.899,10.16,13.25,17.0,1784845374796.701
0.289,-0.263,-0.898,11.69,12.91,18.49,1784845374797.211
0.289,-0.271,-0.895,13.43,12.97,18.8,1784845374797.5513
0.291,-0.283,-0.895,14.53,12.88,18.19,1784845374797.891
0.295,-0.283,-0.897,14.92,12.48,17.4,1784845374798.2212
0.297,-0.279,-0.9,15.84,11.75,17.0,1784845374798.553
0.292,-0.285,-0.907,16.45,11.54,17.98,1784845374798.868
0.301,-0.281,-0.906,15.81,12.15,16.6,1784845374799.1792
0.29,-0.275,-0.898,13.82,12.7,11.84,1784845374799.5122
0.297,-0.28,-0.88,11.41,12.39,10.83,1784845374799.8281
0.298,-0.286,-0.866,10.68,12.02,10.62,1784845374800.211
0.291,-0.285,-0.855,10.8,12.09,9.77,1784845374800.8
0.285,-0.283,-0.845,11.63,12.15,9.09,1784845374801.123
0.279,-0.281,-0.834,13.12,11.75,8.82,1784845374801.443
0.276,-0.281,-0.825,14.89,11.08,8.97,1784845374801.759
0.277,-0.273,-0.813,16.75,10.5,9.22,1784845374802.075
0.285,-0.264,-0.794,18.98,9.74,9.49,1784845374802.3948
0.286,-0.262,-0.772,21.88,8.73,9.77,1784845374802.708
0.293,-0.263,-0.75,25.51,7.08,11.32,1784845374803.029
0.277,-0.254,-0.746,29.51,4.55,9.37,1784845374803.388
0.258,-0.244,-0.75,31.46,2.41,7.29,1784845374803.746
0.248,-0.239,-0.749,32.41,-0.21,7.08,1784845374804.1223
0.219,-0.223,-0.736,33.05,-2.81,6.35,1784845374804.4338
0.19,-0.225,-0.729,33.94,-3.94,7.02,1784845374804.8792
0.189,-0.223,-0.709,33.78,-5.58,9.16,1784845374805.592
0.181,-0.198,-0.698,35.16,-7.93,6.9,1784845374805.909
0.173,-0.189,-0.688,35.98,-9.16,5.49,1784845374806.274
0.172,-0.191,-0.679,35.25,-11.02,5.65,1784845374806.601
0.162,-0.183,-0.686,33.88,-13.89,5.37,1784845374807.03
0.136,-0.176,-0.684,32.69,-16.24,5.77,1784845374807.345
0.087,-0.176,-0.671,31.22,-18.52,7.54,1784845374807.658
0.067,-0.172,-0.648,29.48,-20.97,11.87,1784845374807.97
0.04,-0.165,-0.627,29.54,-22.8,12.3,1784845374808.2937
0.015,-0.167,-0.6,31.22,-22.89,12.24,1784845374808.623
0.026,-0.161,-0.581,35.0,-22.89,14.56,1784845374808.938
0.041,-0.149,-0.578,40.5,-22.98,17.4,1784845374809.2532
0.02,-0.16,-0.576,46.02,-23.5,21.39,1784845374809.567
