distance_cm,timestamp_ms
124.0,1785104635294.801
117.0,1785104635295.5571
111.0,1785104635313.1057
103.0,1785104635333.006
99.0,1785104635358.536
81.0,1785104635377.418
81.0,1785104635398.5212
73.0,1785104635417.477
67.0,1785104635438.946
75.0,1785104635457.969
86.0,1785104635481.993
90.0,1785104635498.431
80.0,1785104635517.834
78.0,1785104635539.0132
82.0,1785104635558.292
78.0,1785104635582.123
78.0,1785104635598.862
81.0,1785104635618.0962
80.0,1785104635642.2751
80.0,1785104635659.1868
91.0,1785104635678.489
101.0,1785104635701.075
114.0,1785104635721.8262
103.0,1785104635738.536
96.0,1785104635757.7058
95.0,1785104635779.017
95.0,1785104635798.197
100.0,1785104635821.977
115.0,1785104635838.452
130.0,1785104635862.304
121.0,1785104635878.818
105.0,1785104635898.0942
123.0,1785104635919.044
147.0,1785104635938.4373
147.0,1785104635962.307
96.0,1785104635978.5972
162.0,1785104636002.613
126.0,1785104636019.0022
146.0,1785104636038.341
137.0,1785104636059.1821
125.0,1785104636078.356
147.0,1785104636102.3792
136.0,1785104636118.4758
128.0,1785104636141.977
138.0,1785104636158.424
131.0,1785104636182.2961
120.0,1785104636198.735
128.0,1785104636217.9849
135.0,1785104636239.059
137.0,1785104636258.2231
130.0,1785104636281.9873
122.0,1785104636298.4053
126.0,1785104636322.478
132.0,1785104636338.541
123.0,1785104636362.349
124.0,1785104636378.797
131.0,1785104636398.039
140.0,1785104636419.31
126.0,1785104636438.419
133.0,1785104636462.074
124.0,1785104636478.5103
141.0,1785104636502.503
129.0,1785104636519.1418
128.0,1785104636538.367
118.0,1785104636562.287
120.0,1785104636579.154
120.0,1785104636598.389
116.0,1785104636617.853
128.0,1785104636642.056
111.0,1785104636659.088
110.0,1785104636678.2349
109.0,1785104636702.2588
99.0,1785104636718.9187
100.0,1785104636738.123
97.0,1785104636762.099
94.0,1785104636778.707
97.0,1785104636797.92
102.0,1785104636819.035
95.0,1785104636838.284
97.0,1785104636861.999
92.0,1785104636878.4692
97.0,1785104636902.387
94.0,1785104636918.8472
93.0,1785104636938.106
86.0,1785104636959.304
90.0,1785104636978.492
92.0,1785104637002.213
89.0,1785104637018.743
87.0,1785104637042.3538
91.0,1785104637058.733
94.0,1785104637077.91
84.0,1785104637099.123
88.0,1785104637118.352
87.0,1785104637142.161
89.0,1785104637158.439
86.0,1785104637182.4783
85.0,1785104637198.778
85.0,1785104637217.7742
84.0,1785104637241.956
83.0,1785104637258.6118
86.0,1785104637277.703
86.0,1785104637302.009
89.0,1785104637318.671
85.0,1785104637337.7112
84.0,1785104637361.86
81.0,1785104637378.27
83.0,1785104637402.187
81.0,1785104637418.6829
81.0,1785104637437.654
84.0,1785104637461.687
80.0,1785104637478.416
72.0,1785104637497.459
72.0,1785104637521.652
78.0,1785104637538.069
77.0,1785104637561.95
78.0,1785104637578.42
69.0,1785104637597.313
72.0,1785104637618.6602
69.0,1785104637638.195
66.0,1785104637661.802
65.0,1785104637678.188
51.0,1785104637702.053
59.0,1785104637718.5652
61.0,1785104637737.465
59.0,1785104637758.6118
57.0,1785104637777.556
59.0,1785104637799.1199
58.0,1785104637818.334
51.0,1785104637842.0942
48.0,1785104637858.5862
52.0,1785104637877.4211
54.0,1785104637899.335
49.0,1785104637918.207
46.0,1785104637942.136
49.0,1785104637958.045
47.0,1785104637982.2021
42.0,1785104637998.3362
40.0,1785104638022.284
41.0,1785104638038.6802
41.0,1785104638057.937
36.0,1785104638078.878
41.0,1785104638097.831
41.0,1785104638122.192
41.0,1785104638138.5332
38.0,1785104638157.972
37.0,1785104638182.045
40.0,1785104638198.585
46.0,1785104638222.552
50.0,1785104638239.2803
47.0,1785104638258.435
53.0,1785104638282.263
50.0,1785104638298.7258
54.0,1785104638317.972
64.0,1785104638339.094
63.0,1785104638358.2651
58.0,1785104638382.019
66.0,1785104638398.3281
64.0,1785104638422.4907
69.0,1785104638438.884
68.0,1785104638458.011
80.0,1785104638479.1401
81.0,1785104638498.417
78.0,1785104638522.175
80.0,1785104638538.43
73.0,1785104638562.061
73.0,1785104638578.259
73.0,1785104638602.043
75.0,1785104638618.2039
70.0,1785104638642.035
67.0,1785104638658.197
71.0,1785104638679.2012
76.0,1785104638698.455
82.0,1785104638718.6438
82.0,1785104638737.902
85.0,1785104638758.358
85.0,1785104638782.038
27.0,1785104638798.1921
38.0,1785104638822.021
61.0,1785104638838.2002
66.0,1785104638859.236
68.0,1785104638878.389
61.0,1785104638901.9412
60.0,1785104638918.227
60.0,1785104638942.06
56.0,1785104638958.209
55.0,1785104638979.1401
56.0,1785104638998.313
56.0,1785104639018.498
59.0,1785104639042.475
56.0,1785104639058.364
59.0,1785104639082.087
57.0,1785104639097.9998
56.0,1785104639119.005
59.0,1785104639137.781
51.0,1785104639158.973
48.0,1785104639178.143
44.0,1785104639199.04
44.0,1785104639218.2349
45.0,1785104639238.6912
39.0,1785104639262.387
42.0,1785104639278.6108
43.0,1785104639302.583
46.0,1785104639318.362
45.0,1785104639342.53
46.0,1785104639358.164
51.0,1785104639378.915
49.0,1785104639397.7852
54.0,1785104639419.063
56.0,1785104639439.0242
61.0,1785104639458.101
61.0,1785104639478.5227
61.0,1785104639502.3943
61.0,1785104639518.401
61.0,1785104639539.149
62.0,1785104639558.326
59.0,1785104639579.12
60.0,1785104639598.337
66.0,1785104639619.235
62.0,1785104639638.222
65.0,1785104639658.983
65.0,1785104639678.305
67.0,1785104639698.792
68.0,1785104639722.393
62.0,1785104639738.045
67.0,1785104639758.868
59.0,1785104639778.063
59.0,1785104639798.9702
55.0,1785104639818.198
55.0,1785104639841.9048
55.0,1785104639858.4211
52.0,1785104639882.2551
50.0,1785104639898.7551
58.0,1785104639917.7861
65.0,1785104639938.633
69.0,1785104639961.947
70.0,1785104639978.2788
