ax,ay,az,gx,gy,gz,timestamp_ms
0.14,-0.026,0.996,13.86,37.97,21.45,1784842034180.2612
0.124,-0.082,0.985,19.5,33.33,17.12,1784842034180.806
0.15,-0.145,0.988,19.62,30.58,15.14,1784842034181.325
0.147,-0.226,0.964,12.91,28.78,11.05,1784842034181.8381
0.102,-0.265,0.925,-1.22,28.2,5.71,1784842034182.614
0.089,-0.223,0.904,-18.19,30.18,2.75,1784842034183.399
0.095,-0.137,0.907,-33.05,32.99,0.61,1784842034184.129
0.111,-0.08,0.927,-41.41,36.07,-3.39,1784842034184.7
0.104,-0.084,0.936,-44.65,37.9,-9.06,1784842034185.276
0.067,-0.102,0.909,-46.75,38.7,-15.78,1784842034185.984
0.042,-0.092,0.86,-48.62,39.31,-21.97,1784842034186.574
0.039,-0.082,0.812,-49.47,40.83,-28.5,1784842034187.1582
0.045,-0.086,0.803,-47.79,43.09,-36.1,1784842034187.743
0.032,-0.094,0.806,-43.73,43.95,-43.18,1784842034188.337
-0.015,-0.097,0.771,-41.29,43.92,-49.07,1784842034188.9292
-0.059,-0.076,0.731,-40.31,44.53,-55.57,1784842034189.5107
-0.116,-0.014,0.679,-36.59,45.47,-62.14,1784842034190.099
-0.183,0.068,0.605,-29.15,47.03,-67.75,1784842034190.688
-0.218,0.143,0.535,-17.4,50.84,-73.34,1784842034191.2683
-0.217,0.165,0.511,-2.93,56.79,-78.16,1784842034191.841
-0.211,0.143,0.531,8.55,62.5,-82.06,1784842034192.4211
-0.23,0.12,0.549,13.0,65.74,-84.17,1784842034193.012
-0.262,0.123,0.522,12.67,68.45,-85.02,1784842034193.592
-0.305,0.139,0.481,8.7,72.73,-85.54,1784842034194.0579
-0.339,0.167,0.49,3.48,78.59,-85.15,1784842034194.5378
-0.345,0.201,0.511,0.31,83.32,-82.77,1784842034195.01
-0.356,0.252,0.509,-1.1,86.09,-80.11,1784842034195.498
-0.392,0.312,0.507,-2.08,89.42,-77.73,1784842034196.0562
-0.4,0.356,0.541,-0.15,93.3,-75.93,1784842034196.531
-0.39,0.37,0.576,5.01,96.68,-74.71,1784842034197.142
-0.362,0.353,0.629,11.75,99.12,-74.13,1784842034197.803
-0.399,0.335,0.65,17.33,100.07,-73.98,1784842034198.3008
-0.446,0.347,0.684,18.92,102.6,-76.48,1784842034198.788
-0.446,0.342,0.746,20.23,106.91,-80.05,1784842034199.296
-0.447,0.321,0.786,22.71,109.38,-84.02,1784842034199.8
-0.482,0.345,0.807,23.53,110.39,-89.21,1784842034200.303
-0.524,0.379,0.802,24.26,111.61,-93.72,1784842034200.792
-0.561,0.417,0.82,27.68,113.07,-99.49,1784842034201.276
-0.586,0.449,0.87,33.69,114.35,-105.2,1784842034201.7578
-0.619,0.491,0.866,42.18,113.83,-108.83,1784842034202.2432
-0.661,0.505,0.858,50.17,113.9,-112.31,1784842034202.746
-0.692,0.483,0.875,57.1,115.54,-115.48,1784842034203.26
-0.744,0.441,0.845,61.56,117.1,-116.09,1784842034203.74
-0.796,0.399,0.839,59.27,120.94,-116.92,1784842034204.226
-0.831,0.407,0.878,50.84,125.8,-118.99,1784842034204.714
-0.852,0.455,0.933,40.25,130.16,-120.76,1784842034205.201
-0.849,0.493,0.977,30.27,132.94,-121.49,1784842034205.642
-0.845,0.526,0.962,22.46,134.56,-119.72,1784842034206.063
-0.859,0.551,0.959,18.25,134.53,-115.85,1784842034206.481
-0.842,0.561,0.985,20.08,132.97,-111.73,1784842034206.9
-0.829,0.521,0.948,23.96,130.16,-108.28,1784842034207.315
-0.871,0.487,0.908,25.36,128.15,-108.34,1784842034207.7288
-0.928,0.547,0.938,24.08,127.32,-110.97,1784842034208.147
-0.932,0.629,0.976,26.06,126.56,-114.35,1784842034208.5828
-0.917,0.66,1.01,32.44,125.22,-120.43,1784842034209.003
-0.888,0.658,1.028,40.38,123.33,-127.08,1784842034209.4321
-0.854,0.645,1.027,49.44,118.23,-130.22,1784842034209.854
-0.865,0.629,1.024,58.93,111.36,-131.38,1784842034210.2761
-0.868,0.612,1.043,68.39,104.31,-132.42,1784842034210.696
-0.851,0.596,1.031,79.81,96.62,-132.51,1784842034211.106
-0.89,0.575,0.988,89.21,88.99,-132.54,1784842034211.5222
-0.982,0.569,0.958,92.62,83.5,-132.11,1784842034212.117
-1.035,0.591,0.96,89.24,78.22,-129.58,1784842034212.6519
-1.041,0.557,0.946,85.76,73.46,-124.33,1784842034213.0789
