time_s,sequence,interval_ms,status,status_code,distance_cm
3.1166195839999995,0,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.136572084,1,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.1566488339999994,2,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.1765729589999996,3,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.196701625,4,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.216593917,5,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.2367107920000002,6,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.2566605839999996,7,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.276672584,8,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.2965835419999996,9,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.316600875,10,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.3365329169999995,11,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.356639917,12,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.3766457919999997,13,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.396683542,14,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.4170464999999997,15,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.4369622499999997,16,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.45705375,17,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.4773682499999996,18,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.4974313749999997,19,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.517649542,20,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.5373248339999996,21,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.5573746249999996,22,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.577377125,23,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.597384709,24,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.6177937919999996,25,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.6375207089999995,26,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.657481959,27,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.677372667,28,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.697351834,29,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.7175847920000002,30,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.7374356669999997,31,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.757991125,32,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.77745,33,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.797441459,34,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.81733325,35,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.8372847500000002,36,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.8571994169999995,37,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.877174709,38,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.8971848749999998,39,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.917107542,40,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.9371680419999997,41,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.957339459,42,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.977147167,43,20.0,RangingRxPhyStsFailed,0x24,65535.0
3.997028459,44,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.017375374999999,45,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.036841709,46,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.056734167,47,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.076645,48,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.096674125,49,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.1166776249999995,50,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.136637459,51,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.156553209,52,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.176680875,53,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.1965805839999994,54,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.2166029169999995,55,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.2365946249999995,56,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.256537667,57,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.276661334,58,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.29661775,59,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.3165942919999996,60,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.336581209,61,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.3565802499999995,62,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.376789834,63,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.396657084,64,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.417094125,65,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.436781834,66,20.0,RangingRxTimeout,0x21,65535.0
4.456975792,67,20.0,RangingRxTimeout,0x21,65535.0
4.476989833999999,68,20.0,RangingRxTimeout,0x21,65535.0
4.497047834,69,20.0,RangingRxTimeout,0x21,65535.0
4.517165459,70,20.0,RangingRxTimeout,0x21,65535.0
4.536711834,71,20.0,RangingRxTimeout,0x21,65535.0
4.5572198749999995,72,20.0,RangingRxTimeout,0x21,65535.0
4.577203375,73,20.0,RangingRxTimeout,0x21,65535.0
4.597186459,74,20.0,RangingRxTimeout,0x21,65535.0
4.619759375,75,20.0,RangingRxTimeout,0x21,65535.0
4.637415874999999,76,20.0,RangingRxTimeout,0x21,65535.0
4.657225292,77,20.0,RangingRxTimeout,0x21,65535.0
4.677065375,78,20.0,RangingRxTimeout,0x21,65535.0
4.697278334,79,20.0,RangingRxTimeout,0x21,65535.0
4.7173305,80,20.0,RangingRxTimeout,0x21,65535.0
4.73737475,81,20.0,RangingRxTimeout,0x21,65535.0
4.75714475,82,20.0,RangingRxTimeout,0x21,65535.0
4.777557166999999,83,20.0,RangingRxTimeout,0x21,65535.0
4.797303125,84,20.0,RangingRxTimeout,0x21,65535.0
4.817342875,85,20.0,RangingRxTimeout,0x21,65535.0
4.837095584,86,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.8575247919999995,87,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.8774915839999995,88,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.897559584,89,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.917559042,90,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.937515542,91,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.957440667,92,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.977189834,93,20.0,RangingRxPhyStsFailed,0x24,65535.0
4.997415584,94,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.017490167,95,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.0367085,96,20.0,RangingRxTimeout,0x21,65535.0
5.056753834,97,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.076633959,98,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.096636167,99,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.116621542,100,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.136557959,101,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.156516584,102,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.17654425,103,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.196544375,104,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.216544584,105,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.236522792,106,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.25644225,107,20.0,RangingRxTimeout,0x21,65535.0
5.276322459,108,20.0,RangingRxTimeout,0x21,65535.0
5.296289959,109,20.0,RangingRxTimeout,0x21,65535.0
5.316388792000001,110,20.0,RangingRxTimeout,0x21,65535.0
5.336369917,111,20.0,RangingRxTimeout,0x21,65535.0
5.356347792,112,20.0,RangingRxTimeout,0x21,65535.0
5.3763505,113,20.0,RangingRxTimeout,0x21,65535.0
5.396411,114,20.0,RangingRxTimeout,0x21,65535.0
5.416788166999999,115,20.0,RangingRxTimeout,0x21,65535.0
5.436735,116,20.0,RangingRxTimeout,0x21,65535.0
5.456832667,117,20.0,RangingRxTimeout,0x21,65535.0
5.476956209,118,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.497249334,119,20.0,RangingRxTimeout,0x21,65535.0
5.517011833999999,120,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.536997792,121,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.557079292,122,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.57693425,123,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.596894333999999,124,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.6174817500000005,125,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.637276959,126,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.65683275,127,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.677313624999999,128,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.697123541999999,129,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.717268166999999,130,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.737199749999999,131,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.7571875839999995,132,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.7772587500000006,133,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.797297166999999,134,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.817295334,135,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.837115792,136,20.0,RangingRxPhyStsFailed,0x24,65535.0
5.857091791999999,137,20.0,RangingRxPhyStsFailed,0x24,65535.0
