time_s,sequence,interval_ms,status,status_code,distance_cm
994.734000000055,49566,20.0,Ok,0x0,70.0
994.734000000055,49567,20.0,Ok,0x0,70.0
994.765000000014,49568,20.0,Ok,0x0,66.0
994.780999999959,49569,20.0,Ok,0x0,69.0
994.795999999973,49570,20.0,Ok,0x0,71.0
994.8279999999795,49571,20.0,Ok,0x0,71.0
994.8429999999935,49572,20.0,Ok,0x0,69.0
994.859000000055,49573,20.0,Ok,0x0,71.0
994.890000000014,49574,20.0,Ok,0x0,72.0
994.905999999959,49575,20.0,Ok,0x0,71.0
994.920999999973,49576,20.0,Ok,0x0,66.0
994.9529999999795,49577,20.0,Ok,0x0,72.0
994.9679999999935,49578,20.0,Ok,0x0,68.0
994.984000000055,49579,20.0,Ok,0x0,70.0
995.0,49580,20.0,Ok,0x0,69.0
995.030999999959,49581,20.0,Ok,0x0,70.0
995.045999999973,49582,20.0,Ok,0x0,73.0
995.0620000000345,49583,20.0,Ok,0x0,73.0
995.0779999999795,49584,20.0,Ok,0x0,72.0
995.109000000055,49585,20.0,Ok,0x0,72.0
995.125,49586,20.0,Ok,0x0,74.0
995.140000000014,49587,20.0,Ok,0x0,77.0
995.170999999973,49588,20.0,Ok,0x0,77.0
995.1870000000345,49589,20.0,Ok,0x0,69.0
995.2029999999795,49590,20.0,Ok,0x0,75.0
995.2179999999935,49591,20.0,Ok,0x0,75.0
995.25,49592,20.0,Ok,0x0,69.0
995.265000000014,49593,20.0,Ok,0x0,70.0
995.280999999959,49594,20.0,Ok,0x0,71.0
995.3120000000345,49595,20.0,Ok,0x0,83.0
995.3279999999795,49596,20.0,Ok,0x0,71.0
995.3429999999935,49597,20.0,Ok,0x0,75.0
995.375,49598,20.0,Ok,0x0,84.0
995.390000000014,49599,20.0,Ok,0x0,94.0
995.405999999959,49600,20.0,Ok,0x0,98.0
995.420999999973,49601,20.0,Ok,0x0,103.0
995.4529999999795,49602,20.0,Ok,0x0,106.0
995.4679999999935,49603,20.0,Ok,0x0,110.0
995.484000000055,49604,20.0,Ok,0x0,127.0
995.515000000014,49605,20.0,Ok,0x0,147.0
995.530999999959,49606,20.0,Ok,0x0,133.0
995.545999999973,49607,20.0,Ok,0x0,222.0
995.5620000000345,49608,20.0,Ok,0x0,166.0
995.5929999999935,49609,20.0,Ok,0x0,258.0
995.609000000055,49610,20.0,Ok,0x0,211.0
995.625,49611,20.0,Ok,0x0,176.0
995.640000000014,49612,20.0,Ok,0x0,213.0
995.670999999973,49613,20.0,Ok,0x0,213.0
995.6870000000345,49614,20.0,Ok,0x0,251.0
995.7029999999795,49615,20.0,Ok,0x0,189.0
995.734000000055,49616,20.0,Ok,0x0,178.0
995.75,49617,20.0,Ok,0x0,237.0
995.765000000014,49618,20.0,Ok,0x0,185.0
995.780999999959,49619,20.0,Ok,0x0,307.0
995.8120000000345,49620,20.0,Ok,0x0,169.0
995.8279999999795,49621,20.0,Ok,0x0,168.0
995.8429999999935,49622,20.0,Ok,0x0,163.0
995.875,49623,20.0,Ok,0x0,169.0
995.890000000014,49624,20.0,Ok,0x0,154.0
995.905999999959,49625,20.0,Ok,0x0,158.0
995.920999999973,49626,20.0,Ok,0x0,149.0
995.9529999999795,49627,20.0,Ok,0x0,148.0
995.9679999999935,49628,20.0,Ok,0x0,142.0
995.984000000055,49629,20.0,Ok,0x0,139.0
996.015000000014,49630,20.0,Ok,0x0,137.0
996.030999999959,49631,20.0,Ok,0x0,121.0
996.045999999973,49632,20.0,Ok,0x0,122.0
996.0620000000345,49633,20.0,Ok,0x0,122.0
996.0929999999935,49634,20.0,Ok,0x0,101.0
996.109000000055,49635,20.0,Ok,0x0,91.0
996.125,49636,20.0,Ok,0x0,91.0
996.140000000014,49637,20.0,Ok,0x0,70.0
996.170999999973,49638,20.0,Ok,0x0,72.0
996.1870000000345,49639,20.0,Ok,0x0,64.0
996.2029999999795,49640,20.0,Ok,0x0,57.0
996.234000000055,49641,20.0,Ok,0x0,70.0
996.25,49642,20.0,Ok,0x0,54.0
996.265000000014,49643,20.0,Ok,0x0,46.0
996.280999999959,49644,20.0,Ok,0x0,46.0
996.3120000000345,49645,20.0,Ok,0x0,43.0
996.3279999999795,49646,20.0,Ok,0x0,46.0
996.3429999999935,49647,20.0,Ok,0x0,50.0
996.375,49648,20.0,Ok,0x0,49.0
996.390000000014,49649,20.0,Ok,0x0,46.0
996.405999999959,49650,20.0,Ok,0x0,44.0
996.420999999973,49651,20.0,Ok,0x0,46.0
996.4529999999795,49652,20.0,Ok,0x0,51.0
996.4679999999935,49653,20.0,Ok,0x0,45.0
996.484000000055,49654,20.0,Ok,0x0,46.0
996.515000000014,49655,20.0,Ok,0x0,39.0
996.530999999959,49656,20.0,Ok,0x0,40.0
996.545999999973,49657,20.0,Ok,0x0,39.0
996.5620000000345,49658,20.0,Ok,0x0,42.0
996.5929999999935,49659,20.0,Ok,0x0,42.0
996.609000000055,49660,20.0,Ok,0x0,44.0
996.625,49661,20.0,Ok,0x0,45.0
996.640000000014,49662,20.0,Ok,0x0,46.0
996.670999999973,49663,20.0,Ok,0x0,48.0
996.6870000000345,49664,20.0,Ok,0x0,51.0
996.7029999999795,49665,20.0,Ok,0x0,55.0
996.734000000055,49666,20.0,Ok,0x0,50.0
996.75,49667,20.0,Ok,0x0,58.0
996.765000000014,49668,20.0,Ok,0x0,65.0
996.780999999959,49669,20.0,Ok,0x0,76.0
996.8120000000345,49670,20.0,Ok,0x0,77.0
996.8279999999795,49671,20.0,Ok,0x0,75.0
996.8429999999935,49672,20.0,Ok,0x0,81.0
996.875,49673,20.0,Ok,0x0,85.0
996.890000000014,49674,20.0,Ok,0x0,95.0
996.905999999959,49675,20.0,Ok,0x0,96.0
996.920999999973,49676,20.0,Ok,0x0,103.0
996.9529999999795,49677,20.0,Ok,0x0,114.0
996.9679999999935,49678,20.0,Ok,0x0,100.0
996.984000000055,49679,20.0,Ok,0x0,116.0
997.015000000014,49680,20.0,Ok,0x0,126.0
997.030999999959,49681,20.0,Ok,0x0,140.0
997.045999999973,49682,20.0,Ok,0x0,138.0
997.0620000000345,49683,20.0,Ok,0x0,159.0
997.0929999999935,49684,20.0,Ok,0x0,169.0
997.109000000055,49685,20.0,Ok,0x0,161.0
997.125,49686,20.0,Ok,0x0,161.0
997.140000000014,49687,20.0,Ok,0x0,170.0
997.170999999973,49688,20.0,Ok,0x0,171.0
997.1870000000345,49689,20.0,Ok,0x0,174.0
997.2029999999795,49690,20.0,Ok,0x0,171.0
997.234000000055,49691,20.0,Ok,0x0,175.0
997.25,49692,20.0,Ok,0x0,176.0
997.265000000014,49693,20.0,Ok,0x0,179.0
997.280999999959,49694,20.0,Ok,0x0,176.0
997.3120000000345,49695,20.0,Ok,0x0,157.0
997.3279999999795,49696,20.0,Ok,0x0,184.0
997.3429999999935,49697,20.0,Ok,0x0,179.0
997.375,49698,20.0,Ok,0x0,184.0
997.390000000014,49699,20.0,Ok,0x0,182.0
997.405999999959,49700,20.0,Ok,0x0,186.0
997.420999999973,49701,20.0,Ok,0x0,183.0
997.4529999999795,49702,20.0,Ok,0x0,181.0
997.4679999999935,49703,20.0,Ok,0x0,180.0
997.484000000055,49704,20.0,Ok,0x0,176.0
997.515000000014,49705,20.0,Ok,0x0,171.0
997.530999999959,49706,20.0,Ok,0x0,177.0
997.545999999973,49707,20.0,Ok,0x0,179.0
997.5620000000345,49708,20.0,Ok,0x0,176.0
997.5929999999935,49709,20.0,Ok,0x0,176.0
997.609000000055,49710,20.0,Ok,0x0,174.0
997.625,49711,20.0,Ok,0x0,175.0
997.640000000014,49712,20.0,Ok,0x0,176.0
997.670999999973,49713,20.0,Ok,0x0,174.0
997.6870000000345,49714,20.0,Ok,0x0,174.0
997.7029999999795,49715,20.0,Ok,0x0,177.0
