ax,ay,az,gx,gy,gz,timestamp_ms
0.676,0.017,-0.092,21.7,-102.82,-143.01,1785095196753.7698
0.656,0.075,-0.161,20.51,-105.87,-144.72,1785095196754.1719
0.64,0.178,-0.208,23.13,-107.52,-144.2,1785095196754.542
0.634,0.229,-0.235,26.8,-108.58,-142.77,1785095196754.924
0.627,0.236,-0.247,28.11,-109.47,-142.52,1785095196755.314
0.617,0.246,-0.247,27.92,-109.59,-142.19,1785095196755.683
0.608,0.25,-0.243,29.15,-109.44,-141.12,1785095196756.0508
0.607,0.248,-0.271,29.97,-110.26,-140.02,1785095196756.418
0.601,0.301,-0.339,27.56,-110.9,-139.68,1785095196756.791
0.583,0.396,-0.454,25.03,-109.9,-137.58,1785095196757.1353
0.554,0.526,-0.541,22.95,-105.87,-132.88,1785095196757.448
0.549,0.612,-0.585,22.83,-99.89,-126.83,1785095196757.7778
0.553,0.63,-0.595,21.61,-93.05,-122.9,1785095196758.0989
0.575,0.597,-0.553,18.92,-85.67,-119.24,1785095196758.411
0.598,0.533,-0.546,17.91,-80.72,-116.89,1785095196758.7258
0.615,0.538,-0.589,19.56,-74.83,-113.04,1785095196759.0388
0.547,0.623,-0.634,26.15,-71.6,-103.06,1785095196759.3423
0.557,0.669,-0.668,37.35,-69.8,-90.21,1785095196759.6582
0.546,0.743,-0.72,44.65,-65.4,-91.49,1785095196759.9602
0.519,0.785,-0.785,45.11,-59.08,-89.91,1785095196760.266
0.55,0.821,-0.816,41.23,-51.52,-80.54,1785095196760.569
0.538,0.913,-0.844,38.82,-46.51,-72.48,1785095196760.8718
0.493,0.986,-0.864,37.81,-39.09,-64.36,1785095196761.1948
0.5,1.003,-0.876,34.49,-31.13,-53.93,1785095196761.4983
0.515,0.995,-0.863,30.79,-24.38,-44.28,1785095196761.817
0.507,0.987,-0.864,28.72,-17.33,-36.74,1785095196762.128
0.496,0.969,-0.863,28.38,-11.69,-29.24,1785095196762.441
0.502,0.951,-0.881,30.09,-7.02,-20.94,1785095196762.732
0.487,0.962,-0.888,33.91,-0.46,-13.09,1785095196763.0552
0.485,0.949,-0.89,40.5,6.35,-1.77,1785095196763.367
0.485,0.949,-0.89,46.48,12.12,9.0,1785095196763.6638
0.504,0.93,-0.885,49.59,17.55,17.52,1785095196763.979
0.516,0.938,-0.885,50.9,21.49,26.61,1785095196764.417
0.526,0.924,-0.866,49.78,25.48,34.24,1785095196764.739
0.536,0.885,-0.846,46.72,29.18,39.43,1785095196765.012
0.543,0.851,-0.836,46.72,29.18,39.43,1785095196765.289
0.548,0.847,-0.818,41.75,32.17,43.46,1785095196765.5588
0.563,0.846,-0.816,35.0,34.73,48.16,1785095196765.8198
0.578,0.848,-0.815,24.63,38.15,54.6,1785095196766.087
0.579,0.817,-0.791,14.8,41.08,61.59,1785095196766.3528
0.583,0.761,-0.762,7.66,43.55,67.02,1785095196766.6318
0.588,0.709,-0.725,2.5,45.87,71.41,1785095196766.928
0.595,0.651,-0.695,-1.1,47.27,75.17,1785095196767.193
0.595,0.595,-0.663,-3.14,48.37,79.38,1785095196767.456
0.594,0.537,-0.638,-2.99,48.92,83.62,1785095196767.7131
0.598,0.496,-0.619,-2.26,49.68,87.04,1785095196767.9731
0.609,0.475,-0.618,-1.22,51.39,90.55,1785095196768.307
0.614,0.458,-0.608,-1.01,54.29,94.85,1785095196768.5928
0.62,0.432,-0.593,-1.89,57.07,98.91,1785095196768.8699
0.633,0.404,-0.562,-4.39,59.24,101.93,1785095196769.197
0.662,0.356,-0.529,-6.2,60.15,104.22,1785095196769.4888
0.694,0.3,-0.504,-6.9,60.34,105.59,1785095196769.7542
0.707,0.26,-0.499,-7.87,60.64,106.6,1785095196770.012
0.705,0.243,-0.494,-8.67,61.46,108.13,1785095196770.2798
0.698,0.225,-0.49,-9.4,63.02,109.71,1785095196770.546
0.697,0.216,-0.49,-11.84,64.91,110.08,1785095196770.8071
0.716,0.218,-0.489,-15.78,66.87,110.05,1785095196771.0579
0.74,0.216,-0.466,-20.78,69.43,110.78,1785095196771.3289
0.76,0.189,-0.429,-25.61,72.27,111.94,1785095196771.5781
0.778,0.135,-0.396,-29.3,74.4,112.28,1785095196771.8542
0.802,0.08,-0.367,-30.82,76.39,112.09,1785095196772.1018
0.826,0.033,-0.349,-29.45,78.37,112.43,1785095196772.351
0.841,0.0,-0.351,-26.89,80.05,113.16,1785095196772.5989
0.847,-0.014,-0.35,-24.99,81.91,113.65,1785095196772.84
0.844,-0.022,-0.351,-23.47,83.9,113.53,1785095196773.0889
0.837,-0.041,-0.345,-22.25,85.91,112.61,1785095196773.3528
0.836,-0.053,-0.338,-22.31,88.32,110.84,1785095196773.6453
0.84,-0.054,-0.308,-22.46,91.25,109.71,1785095196773.945
0.858,-0.064,-0.266,-22.19,94.55,109.78,1785095196774.241
0.885,-0.091,-0.222,-23.29,97.54,109.26,1785095196774.512
0.911,-0.133,-0.19,-24.84,99.55,108.46,1785095196774.752
0.92,-0.174,-0.168,-26.15,101.08,108.22,1785095196775.001
0.913,-0.209,-0.154,-26.67,101.99,108.13,1785095196775.254
0.897,-0.226,-0.142,-27.07,102.91,107.58,1785095196775.5132
0.894,-0.242,-0.123,-26.49,103.7,106.2,1785095196775.778
0.902,-0.258,-0.099,-25.09,104.65,103.76,1785095196776.0269
0.921,-0.267,-0.068,-24.08,105.81,101.72,1785095196776.2803
0.942,-0.27,-0.05,-26.89,106.85,100.41,1785095196776.531
0.936,-0.242,-0.013,-37.14,107.79,100.92,1785095196776.775
0.923,-0.236,0.02,-53.19,107.0,102.36,1785095196777.027
0.918,-0.235,0.054,-75.78,105.11,103.21,1785095196777.276
0.905,-0.256,0.068,-102.6,102.15,103.21,1785095196777.527
0.896,-0.299,0.104,-128.76,99.22,102.45,1785095196777.7751
0.894,-0.393,0.131,-144.78,95.0,99.12,1785095196778.028
0.894,-0.495,0.153,-146.18,90.33,93.39,1785095196778.277
0.893,-0.565,0.185,-133.64,84.23,86.76,1785095196778.515
0.894,-0.595,0.212,-111.3,76.82,79.32,1785095196778.746
0.896,-0.603,0.219,-85.24,68.36,71.11,1785095196778.979
0.897,-0.596,0.217,-61.89,60.15,62.29,1785095196779.212
0.887,-0.609,0.223,-44.77,52.13,52.77,1785095196779.432
0.885,-0.641,0.245,-33.39,43.95,42.91,1785095196779.661
0.892,-0.678,0.267,-25.12,35.37,33.23,1785095196779.886
0.895,-0.69,0.281,-18.8,26.8,24.72,1785095196780.104
0.902,-0.68,0.286,-13.12,18.8,17.37,1785095196780.3352
0.913,-0.662,0.282,-7.6,11.17,9.89,1785095196780.59
0.923,-0.623,0.263,-4.15,3.94,2.56,1785095196780.8098
0.933,-0.57,0.246,-3.2,-1.8,-3.69,1785095196781.0261
0.934,-0.539,0.239,-3.23,-6.78,-9.74,1785095196781.2468
0.927,-0.531,0.232,-2.53,-11.51,-15.75,1785095196781.473
0.923,-0.512,0.219,-1.4,-15.53,-20.72,1785095196781.691
0.924,-0.482,0.215,-0.73,-18.8,-24.17,1785095196781.915
0.934,-0.457,0.198,-0.95,-22.06,-26.98,1785095196782.1418
0.944,-0.44,0.186,-2.11,-24.29,-29.18,1785095196782.37
0.945,-0.437,0.182,-2.32,-26.31,-30.95,1785095196782.5898
0.948,-0.436,0.172,-0.76,-28.29,-32.41,1785095196782.816
0.95,-0.431,0.159,2.04,-29.66,-33.57,1785095196783.041
0.947,-0.415,0.144,4.39,-30.82,-34.46,1785095196783.2583
0.943,-0.403,0.133,5.71,-31.74,-34.91,1785095196783.4849
0.939,-0.394,0.114,6.44,-32.59,-35.92,1785095196783.71
0.941,-0.375,0.106,7.97,-33.72,-37.39,1785095196783.937
0.944,-0.354,0.097,11.87,-34.91,-38.82,1785095196784.16
0.943,-0.325,0.078,16.69,-36.16,-39.86,1785095196784.3872
0.944,-0.281,0.062,19.78,-36.71,-40.28,1785095196784.611
0.946,-0.252,0.052,21.88,-37.35,-40.41,1785095196784.826
0.947,-0.236,0.041,22.68,-37.9,-40.68,1785095196785.0393
0.947,-0.212,0.021,20.57,-37.87,-40.13,1785095196785.2559
0.949,-0.183,-0.005,15.38,-37.45,-38.88,1785095196785.493
0.955,-0.157,-0.022,9.37,-36.65,-37.78,1785095196785.6992
0.958,-0.152,-0.036,5.04,-35.95,-37.6,1785095196785.917
0.958,-0.141,-0.051,2.17,-34.97,-37.6,1785095196786.1318
0.95,-0.132,-0.057,0.73,-33.63,-36.59,1785095196786.344
0.94,-0.139,-0.06,0.55,-32.65,-35.37,1785095196786.552
0.938,-0.151,-0.062,1.65,-32.11,-34.49,1785095196786.7698
0.943,-0.16,-0.07,4.3,-31.77,-33.66,1785095196787.0269
0.947,-0.15,-0.084,6.81,-31.04,-32.23,1785095196787.2363
0.954,-0.124,-0.101,7.9,-30.15,-30.09,1785095196787.456
0.955,-0.108,-0.101,7.87,-29.33,-28.05,1785095196787.6758
0.949,-0.105,-0.102,7.78,-29.08,-26.58,1785095196787.884
0.939,-0.103,-0.115,7.78,-28.75,-25.42,1785095196788.099
0.927,-0.098,-0.119,7.48,-28.26,-23.93,1785095196788.315
0.921,-0.096,-0.122,7.14,-27.95,-22.28,1785095196788.5283
0.921,-0.093,-0.125,6.59,-28.11,-20.69,1785095196788.737
0.924,-0.084,-0.128,6.29,-28.17,-19.23,1785095196788.95
0.932,-0.078,-0.126,7.45,-28.08,-17.49,1785095196789.166
0.94,-0.072,-0.125,9.13,-27.89,-15.5,1785095196789.375
0.939,-0.066,-0.133,9.64,-28.08,-13.43,1785095196789.59
0.931,-0.053,-0.15,9.09,-28.11,-11.63,1785095196789.8071
0.933,-0.036,-0.162,7.17,-27.89,-9.58,1785095196790.018
0.94,-0.028,-0.173,4.79,-27.53,-7.81,1785095196790.2239
0.944,-0.018,-0.178,1.16,-26.7,-5.95,1785095196790.434
0.944,-0.019,-0.178,-2.99,-25.82,-3.75,1785095196790.6448
0.954,-0.036,-0.169,-6.04,-25.36,-2.38,1785095196790.85
0.966,-0.05,-0.164,-7.93,-25.15,-1.95,1785095196791.062
0.971,-0.062,-0.174,-8.58,-24.96,-0.79,1785095196791.2698
0.957,-0.061,-0.177,-9.13,-24.99,0.82,1785095196791.4739
0.936,-0.071,-0.18,-8.39,-25.57,2.32,1785095196791.682
0.915,-0.087,-0.185,-6.59,-26.37,3.02,1785095196791.8953
0.91,-0.097,-0.194,-4.64,-27.22,3.45,1785095196792.1091
0.915,-0.091,-0.204,-3.88,-27.83,4.12,1785095196792.3147
0.935,-0.076,-0.214,-3.97,-28.17,5.43,1785095196792.523
0.96,-0.067,-0.223,-4.88,-27.89,6.99,1785095196792.728
0.973,-0.062,-0.226,-7.08,-27.31,8.55,1785095196792.9238
0.971,-0.072,-0.229,-9.43,-27.04,10.5,1785095196793.126
