ax,ay,az,gx,gy,gz,timestamp_ms
0.689,0.418,-0.69,11.72,15.63,54.72,1785107212550.0623
0.693,0.378,-0.646,24.96,19.23,74.19,1785107212577.2732
0.713,0.309,-0.605,34.82,23.74,93.84,1785107212577.7102
0.734,0.236,-0.584,41.99,28.69,109.71,1785107212578.1528
0.748,0.167,-0.535,43.28,34.21,122.26,1785107212578.6008
0.778,0.086,-0.462,41.32,39.46,131.99,1785107212579.0388
0.847,-0.026,-0.441,39.06,42.36,136.27,1785107212579.472
0.854,-0.088,-0.359,33.02,45.47,136.36,1785107212579.9072
0.913,-0.227,-0.349,34.24,47.18,138.68,1785107212580.343
0.945,-0.327,-0.34,31.5,48.62,134.77,1785107212580.775
0.966,-0.388,-0.315,24.72,50.66,127.26,1785107212581.195
1.007,-0.455,-0.273,13.95,53.25,118.72,1785107212581.606
1.052,-0.534,-0.231,2.08,54.75,108.37,1785107212582.0261
1.078,-0.608,-0.181,-5.68,54.35,97.2,1785107212582.441
1.086,-0.682,-0.115,-4.49,51.39,87.01,1785107212582.8638
1.088,-0.759,-0.057,3.97,45.35,75.23,1785107212583.2761
1.087,-0.818,-0.021,12.42,38.3,58.99,1785107212583.689
1.082,-0.86,-0.004,16.69,31.5,39.98,1785107212584.1028
1.075,-0.884,0.02,17.52,23.83,22.13,1785107212584.513
1.053,-0.904,0.049,18.77,14.01,6.13,1785107212584.887
1.022,-0.906,0.066,21.7,2.29,-9.92,1785107212585.236
0.995,-0.865,0.051,24.51,-9.8,-26.28,1785107212585.5842
0.965,-0.804,0.029,25.61,-21.52,-41.99,1785107212585.9412
0.932,-0.748,-0.001,24.93,-33.02,-56.25,1785107212586.2961
0.903,-0.68,-0.073,23.35,-43.34,-69.28,1785107212586.657
0.876,-0.593,-0.142,21.58,-52.31,-80.9,1785107212587.014
0.849,-0.52,-0.207,19.84,-59.85,-91.01,1785107212587.3667
0.825,-0.445,-0.26,17.33,-65.58,-100.68,1785107212587.777
0.799,-0.369,-0.316,14.1,-70.5,-109.13,1785107212588.254
0.771,-0.284,-0.392,9.46,-73.95,-114.9,1785107212588.679
0.745,-0.177,-0.468,3.27,-76.05,-118.23,1785107212589.0552
0.723,-0.068,-0.54,-3.54,-76.94,-119.3,1785107212589.416
0.705,0.025,-0.617,-10.68,-75.53,-118.87,1785107212589.782
0.688,0.121,-0.713,-18.59,-71.38,-117.01,1785107212590.197
0.678,0.221,-0.803,-26.83,-64.85,-112.61,1785107212590.56
0.671,0.309,-0.84,-33.85,-57.47,-104.89,1785107212590.9287
0.672,0.382,-0.868,-39.34,-49.41,-94.94,1785107212591.292
0.671,0.462,-0.866,-43.18,-40.47,-83.22,1785107212591.694
0.659,0.517,-0.863,-43.37,-32.04,-68.94,1785107212592.078
0.643,0.543,-0.858,-38.67,-24.23,-52.19,1785107212592.4438
0.632,0.564,-0.857,-29.91,-17.03,-33.57,1785107212592.806
0.619,0.558,-0.863,-17.94,-10.47,-13.18,1785107212593.121
0.617,0.56,-0.882,-5.37,-3.75,9.06,1785107212593.436
0.613,0.566,-0.898,5.43,4.39,32.38,1785107212593.744
0.594,0.527,-0.874,13.15,12.79,54.93,1785107212594.065
0.577,0.477,-0.835,18.31,19.87,77.06,1785107212594.379
0.563,0.422,-0.778,22.0,26.46,98.88,1785107212594.702
0.554,0.351,-0.719,24.32,32.62,119.11,1785107212595.032
0.542,0.278,-0.623,25.64,38.18,136.45,1785107212595.351
0.596,0.134,-0.595,31.77,42.24,151.52,1785107212595.671
0.567,0.108,-0.522,28.6,45.96,158.21,1785107212595.9932
0.556,0.022,-0.432,29.63,49.38,169.59,1785107212596.3188
0.572,-0.113,-0.394,35.62,50.23,177.25,1785107212596.638
0.538,-0.139,-0.328,39.25,49.65,180.39,1785107212596.979
0.526,-0.152,-0.285,45.87,48.1,186.28,1785107212597.3079
0.522,-0.16,-0.245,51.94,45.93,192.11,1785107212597.635
0.495,-0.161,-0.192,58.05,42.79,197.36,1785107212597.961
0.462,-0.162,-0.152,64.76,37.57,203.59,1785107212598.282
0.431,-0.176,-0.148,72.3,32.2,210.3,1785107212598.612
0.398,-0.208,-0.176,79.99,28.11,217.14,1785107212598.91
0.367,-0.27,-0.197,85.94,25.36,223.64,1785107212599.199
0.337,-0.332,-0.173,87.34,21.97,227.91,1785107212599.515
0.326,-0.353,-0.151,84.44,17.12,230.75,1785107212599.8071
0.331,-0.362,-0.127,79.56,12.73,234.5,1785107212600.11
0.332,-0.372,-0.105,73.52,8.0,238.23,1785107212600.394
0.322,-0.379,-0.131,67.87,2.5,242.19,1785107212600.6882
0.298,-0.426,-0.174,62.62,-2.04,246.53,1785107212600.993
0.26,-0.492,-0.185,55.91,-5.58,249.98,1785107212601.274
0.216,-0.554,-0.177,49.01,-9.95,252.66,1785107212601.565
0.172,-0.621,-0.157,44.13,-15.29,255.47,1785107212601.876
0.14,-0.685,-0.123,41.6,-20.91,258.37,1785107212602.178
0.113,-0.73,-0.09,41.72,-27.1,260.17,1785107212602.4692
