ax,ay,az,gx,gy,gz,timestamp_ms
0.506,0.249,-0.473,-25.18,-146.64,-120.18,1784843367201.709
0.512,0.311,-0.586,-19.38,-141.42,-119.02,1784843367202.373
0.517,0.4,-0.72,-15.93,-133.64,-116.43,1784843367202.966
0.522,0.487,-0.861,-15.29,-121.92,-111.97,1784843367203.516
0.522,0.561,-1.012,-15.41,-106.48,-106.2,1784843367204.0542
0.521,0.627,-1.143,-17.15,-88.11,-98.97,1784843367204.774
0.522,0.695,-1.26,-20.81,-67.17,-91.19,1784843367205.5308
0.53,0.774,-1.372,-23.53,-42.36,-81.36,1784843367206.412
0.568,0.855,-1.434,-24.17,-15.78,-67.42,1784843367207.105
0.619,0.89,-1.41,-23.8,10.25,-53.16,1784843367207.731
0.645,0.897,-1.335,-17.55,34.61,-41.54,1784843367208.3281
0.664,0.891,-1.249,-0.89,56.18,-28.05,1784843367208.92
0.672,0.898,-1.194,21.76,76.45,-13.09,1784843367209.5361
0.677,0.9,-1.159,42.85,96.77,3.54,1784843367210.1272
0.678,0.861,-1.11,58.63,115.76,18.65,1784843367210.73
0.68,0.789,-1.037,72.24,133.37,30.79,1784843367211.3188
0.689,0.71,-0.967,86.03,148.81,39.95,1784843367211.924
0.684,0.668,-0.918,96.29,161.44,46.69,1784843367212.527
0.667,0.646,-0.863,98.39,172.49,51.94,1784843367213.2102
0.647,0.603,-0.76,93.23,181.8,55.54,1784843367213.801
0.642,0.541,-0.637,85.02,187.6,56.58,1784843367214.391
0.656,0.472,-0.516,76.3,190.04,56.61,1784843367214.9802
0.662,0.409,-0.394,69.67,189.52,55.02,1784843367215.559
0.661,0.359,-0.274,65.58,187.23,52.95,1784843367216.1611
0.7,0.3,-0.203,61.56,180.85,50.94,1784843367217.222
0.716,0.39,-0.181,45.96,170.02,45.84,1784843367217.773
0.735,0.444,-0.131,24.96,159.12,43.52,1784843367218.2588
0.727,0.404,-0.079,-1.95,148.96,40.13,1784843367218.806
0.695,0.363,-0.017,-28.9,139.04,37.9,1784843367219.2942
0.693,0.315,0.092,-47.09,127.84,39.67,1784843367219.778
0.742,0.248,0.219,-54.17,113.53,40.47,1784843367220.257
0.828,0.165,0.296,-54.2,96.53,39.09,1784843367220.74
0.858,0.097,0.374,-52.89,79.32,35.92,1784843367221.2312
0.832,0.032,0.427,-48.77,62.35,33.11,1784843367221.703
0.833,-0.028,0.455,-41.26,45.23,30.88,1784843367222.186
0.822,-0.052,0.488,-31.25,27.28,27.65,1784843367222.665
0.811,-0.048,0.499,-19.26,9.09,25.76,1784843367223.144
0.81,-0.015,0.485,-9.49,-8.3,24.35,1784843367223.605
0.819,0.015,0.45,-2.75,-23.77,22.83,1784843367224.076
0.819,0.016,0.422,3.27,-38.73,20.63,1784843367224.545
0.812,0.015,0.42,7.66,-54.11,17.0,1784843367225.019
0.821,0.007,0.42,9.61,-69.92,12.82,1784843367225.489
0.823,-0.012,0.428,10.47,-84.81,8.76,1784843367225.964
0.809,-0.025,0.425,13.15,-99.8,4.46,1784843367226.436
0.785,-0.014,0.378,18.28,-115.02,0.03,1784843367226.912
0.771,0.006,0.292,24.02,-129.83,-4.0,1784843367227.514
0.741,0.02,0.147,28.5,-142.55,-8.18,1784843367228.328
0.713,0.05,-0.068,29.24,-152.07,-10.96,1784843367228.759
0.702,0.102,-0.31,25.64,-156.16,-13.49,1784843367229.1738
0.713,0.186,-0.53,17.88,-155.74,-16.91,1784843367229.584
0.752,0.262,-0.734,3.75,-151.4,-20.14,1784843367229.9958
0.807,0.309,-0.955,-20.42,-142.34,-25.15,1784843367230.409
0.866,0.363,-1.148,-56.76,-130.01,-32.72,1784843367230.82
0.953,0.448,-1.252,-101.54,-114.63,-41.57,1784843367231.2378
1.02,0.516,-1.176,-147.77,-99.34,-50.9,1784843367231.6558
1.002,0.523,-0.917,-182.47,-85.48,-59.08,1784843367232.076
0.889,0.508,-0.679,-184.79,-72.3,-61.22,1784843367232.4888
0.846,0.626,-0.597,-146.76,-58.44,-51.39,1784843367232.897
0.902,0.824,-0.685,-79.32,-39.86,-26.25,1784843367233.3062
0.968,0.949,-0.803,-3.69,-16.85,2.17,1784843367233.7083
0.996,0.953,-0.934,63.02,6.5,23.53,1784843367234.111
0.968,0.844,-0.994,109.65,29.3,37.87,1784843367234.524
0.924,0.701,-1.023,136.33,50.63,48.4,1784843367234.9382
0.889,0.634,-1.059,142.74,72.76,59.69,1784843367235.355
0.851,0.604,-1.025,130.22,93.63,72.51,1784843367235.762
0.813,0.584,-0.948,104.74,112.09,83.07,1784843367236.209
0.773,0.553,-0.808,71.78,127.08,90.3,1784843367236.626
0.734,0.498,-0.649,39.86,136.2,93.63,1784843367237.041
0.705,0.43,-0.526,13.52,140.14,95.98,1784843367237.4512
0.662,0.383,-0.416,-9.74,141.12,97.84,1784843367237.8672
0.623,0.349,-0.297,-29.48,139.41,99.98,1784843367238.2368
0.631,0.301,-0.219,-42.33,134.71,101.96,1784843367238.601
0.64,0.249,-0.166,-49.2,128.64,102.91,1784843367238.9573
0.631,0.209,-0.103,-52.06,121.52,104.65,1784843367239.32
0.623,0.177,-0.016,-51.73,113.74,108.92,1784843367239.687
0.642,0.142,0.045,-46.85,105.69,115.18,1784843367240.052
0.652,0.09,0.069,-38.03,97.17,121.16,1784843367240.4102
0.652,0.09,0.069,-29.11,87.98,125.22,1784843367240.782
0.623,0.059,0.086,-20.23,78.31,128.42,1784843367241.145
0.612,0.038,0.103,-13.95,68.24,130.89,1784843367241.502
0.624,0.045,0.114,-17.15,57.56,133.21,1784843367241.857
0.635,0.091,0.097,-31.01,47.36,134.92,1784843367242.2139
0.587,0.13,0.078,-31.01,47.36,134.92,1784843367242.572
0.48,0.12,0.115,-49.41,36.74,137.33,1784843367242.9321
0.423,0.084,0.22,-68.58,21.76,139.77,1784843367243.2903
0.449,-0.009,0.321,-84.57,2.14,140.63,1784843367243.648
0.457,-0.128,0.396,-95.65,-19.59,140.6,1784843367244.0122
