time_s,sequence,interval_ms,status,status_code,distance_cm
3.422000000020489,0,20.0,RangingRxTimeout,0x21,65535.0
3.452999999979511,1,20.0,Ok,0x0,2.0
3.468999999924563,2,20.0,Ok,0x0,5.0
3.4839999999385327,3,20.0,Ok,0x0,6.0
3.515999999945052,4,20.0,Ok,0x0,6.0
3.530999999959022,5,20.0,Ok,0x0,7.0
3.547000000020489,6,20.0,Ok,0x0,1.0
3.562999999965541,7,20.0,Ok,0x0,6.0
3.593999999924563,8,20.0,Ok,0x0,7.0
3.6089999999385327,9,20.0,Ok,0x0,7.0
3.625,10,20.0,Ok,0x0,6.0
3.655999999959022,11,20.0,Ok,0x0,6.0
3.672000000020489,12,20.0,Ok,0x0,3.0
3.687999999965541,13,20.0,Ok,0x0,5.0
3.702999999979511,14,20.0,Ok,0x0,7.0
3.7339999999385327,15,20.0,Ok,0x0,4.0
3.75,16,20.0,Ok,0x0,5.0
3.765999999945052,17,20.0,Ok,0x0,4.0
3.780999999959022,18,20.0,Ok,0x0,4.0
3.812999999965541,19,20.0,Ok,0x0,6.0
3.827999999979511,20,20.0,Ok,0x0,3.0
3.843999999924563,21,20.0,Ok,0x0,2.0
3.8589999999385327,22,20.0,Ok,0x0,6.0
3.890999999945052,23,20.0,Ok,0x0,1.0
3.905999999959022,24,20.0,Ok,0x0,2.0
3.937999999965541,25,20.0,Ok,0x0,5.0
3.952999999979511,26,20.0,Ok,0x0,8.0
3.968999999924563,27,20.0,Ok,0x0,1.0
3.9839999999385327,28,20.0,Ok,0x0,1.0
4.015999999945052,29,20.0,Ok,0x0,5.0
4.030999999959022,30,20.0,Ok,0x0,5.0
4.047000000020489,31,20.0,Ok,0x0,0.0
4.062999999965541,32,20.0,Ok,0x0,5.0
4.093999999924563,33,20.0,Ok,0x0,6.0
4.108999999938533,34,20.0,Ok,0x0,5.0
4.125,35,20.0,Ok,0x0,5.0
4.155999999959022,36,20.0,Ok,0x0,3.0
4.155999999959022,37,20.0,Ok,0x0,4.0
4.187999999965541,38,20.0,Ok,0x0,3.0
4.202999999979511,39,20.0,Ok,0x0,3.0
4.218999999924563,40,20.0,Ok,0x0,9.0
4.25,41,20.0,Ok,0x0,5.0
4.265999999945052,42,20.0,Ok,0x0,6.0
