ax,ay,az,gx,gy,gz,timestamp_ms
-0.897,-0.294,-0.275,-3.97,-2.53,-0.43,1784915544862.156
-0.894,-0.292,-0.275,-5.37,-2.56,-0.52,1784915544862.771
-0.892,-0.292,-0.273,-6.71,-2.62,-0.73,1784915544863.3599
-0.895,-0.291,-0.275,-7.93,-2.69,-0.95,1784915544863.946
-0.899,-0.29,-0.273,-9.0,-2.87,-1.16,1784915544864.5671
-0.9,-0.29,-0.269,-9.83,-3.02,-1.5,1784915544865.171
-0.902,-0.292,-0.265,-10.53,-3.05,-1.71,1784915544865.7761
-0.904,-0.291,-0.263,-11.11,-3.11,-1.77,1784915544866.445
-0.905,-0.288,-0.263,-11.47,-3.11,-1.83,1784915544867.131
-0.907,-0.286,-0.263,-11.84,-3.2,-1.68,1784915544868.448
-0.912,-0.283,-0.261,-12.45,-3.27,-1.43,1784915544868.976
-0.913,-0.282,-0.26,-13.06,-3.2,-1.22,1784915544869.7422
-0.916,-0.282,-0.261,-13.49,-3.14,-0.85,1784915544870.482
-0.92,-0.284,-0.26,-13.7,-3.02,-0.58,1784915544871.1838
-0.922,-0.28,-0.261,-14.01,-2.87,0.03,1784915544871.754
-0.923,-0.279,-0.262,-14.65,-2.44,0.7,1784915544872.318
-0.925,-0.273,-0.266,-15.59,-1.98,1.43,1784915544872.875
-0.926,-0.272,-0.266,-16.75,-1.53,2.04,1784915544873.427
-0.922,-0.269,-0.267,-17.88,-1.16,2.26,1784915544874.594
-0.918,-0.266,-0.266,-18.95,-1.01,2.47,1784915544875.165
-0.913,-0.267,-0.264,-19.93,-0.85,2.41,1784915544875.711
-0.913,-0.264,-0.264,-20.45,-0.82,2.14,1784915544876.262
-0.915,-0.261,-0.263,-20.36,-0.95,1.86,1784915544876.811
-0.918,-0.262,-0.264,-19.78,-1.19,1.56,1784915544877.363
-0.929,-0.272,-0.262,-18.62,-1.98,0.76,1784915544877.908
-0.928,-0.265,-0.268,-17.27,-3.08,-0.43,1784915544878.4639
-0.914,-0.255,-0.268,-16.97,-2.99,-0.12,1784915544879.02
-0.92,-0.259,-0.262,-16.69,-3.17,0.43,1784915544879.565
-0.915,-0.26,-0.256,-15.08,-3.69,0.34,1784915544880.115
-0.923,-0.252,-0.26,-14.4,-4.36,0.46,1784915544880.689
-0.923,-0.25,-0.261,-15.35,-4.24,1.16,1784915544881.226
-0.928,-0.255,-0.257,-15.05,-3.69,2.08,1784915544881.6772
-0.928,-0.26,-0.254,-14.86,-4.43,2.56,1784915544882.1462
-0.914,-0.241,-0.255,-15.14,-4.58,1.98,1784915544882.6072
-0.912,-0.24,-0.252,-15.56,-3.85,2.75,1784915544883.0771
-0.918,-0.244,-0.252,-16.45,-3.94,2.93,1784915544883.5342
-0.921,-0.238,-0.249,-17.49,-3.94,2.62,1784915544883.9949
-0.921,-0.231,-0.249,-18.86,-4.03,2.96,1784915544884.5598
-0.924,-0.241,-0.248,-20.51,-4.36,3.6,1784915544885.012
-0.921,-0.24,-0.256,-21.27,-5.13,3.94,1784915544885.47
-0.913,-0.233,-0.254,-22.52,-4.64,4.46,1784915544885.937
-0.925,-0.239,-0.257,-23.1,-4.73,4.55,1784915544886.39
-0.914,-0.237,-0.258,-22.8,-4.88,6.13,1784915544886.85
-0.911,-0.235,-0.252,-22.25,-4.3,6.5,1784915544887.31
