ax,ay,az,gx,gy,gz,timestamp_ms
-0.54,0.759,0.261,3.57,1.07,0.7,1784841120858.51
-0.539,0.76,0.263,2.75,1.43,0.76,1784841120859.067
-0.541,0.757,0.269,2.01,1.4,1.01,1784841120859.591
-0.542,0.755,0.271,1.16,1.25,1.34,1784841120860.1
-0.544,0.754,0.271,0.4,0.98,1.28,1784841120860.6038
-0.544,0.756,0.27,-0.03,0.64,1.13,1784841120861.113
-0.543,0.757,0.266,-0.24,0.34,0.98,1784841120861.623
-0.547,0.756,0.265,-0.15,0.12,0.73,1784841120862.13
-0.548,0.757,0.264,0.09,-0.27,0.49,1784841120863.1418
-0.547,0.759,0.261,0.85,-0.52,0.21,1784841120864.011
-0.544,0.758,0.261,1.5,-0.58,-0.06,1784841120864.5972
-0.543,0.756,0.265,2.17,-0.52,-0.24,1784841120865.1787
-0.542,0.756,0.265,2.75,-0.4,-0.24,1784841120865.741
-0.541,0.759,0.263,3.2,-0.67,-0.12,1784841120866.3062
-0.541,0.757,0.264,3.08,-0.7,-0.09,1784841120866.866
-0.542,0.758,0.266,3.05,-0.52,-0.03,1784841120867.421
-0.54,0.759,0.265,2.66,-0.46,0.15,1784841120868.02
-0.542,0.758,0.263,2.01,-0.24,0.24,1784841120868.587
-0.541,0.758,0.266,1.43,-0.18,0.31,1784841120869.2942
-0.543,0.759,0.265,0.89,-0.27,0.24,1784841120869.855
-0.545,0.759,0.264,0.55,-0.18,0.15,1784841120870.422
-0.543,0.758,0.263,0.03,-0.03,0.24,1784841120871.116
-0.544,0.76,0.262,-0.31,-0.12,0.24,1784841120871.723
-0.544,0.76,0.262,-0.34,0.0,0.09,1784841120872.338
-0.543,0.76,0.262,-0.18,-0.12,0.09,1784841120872.9011
-0.545,0.758,0.264,-0.12,-0.18,0.0,1784841120873.467
-0.545,0.758,0.262,0.09,-0.34,-0.03,1784841120874.021
-0.542,0.757,0.262,0.09,-0.12,-0.18,1784841120874.53
-0.539,0.757,0.264,0.12,-0.15,-0.06,1784841120874.994
-0.54,0.757,0.264,-0.03,-0.21,0.15,1784841120875.451
-0.541,0.756,0.264,-0.03,-0.21,0.18,1784841120875.917
-0.543,0.757,0.264,-0.03,-0.18,0.18,1784841120876.3809
-0.545,0.76,0.262,-0.03,-0.15,0.15,1784841120876.847
-0.545,0.76,0.261,-0.09,-0.15,-0.09,1784841120877.3032
-0.545,0.759,0.261,-0.12,-0.27,-0.31,1784841120877.7778
-0.545,0.76,0.261,0.0,-0.37,-0.37,1784841120878.792
-0.544,0.758,0.26,-0.12,-0.27,-0.49,1784841120879.5828
-0.544,0.759,0.261,-0.34,-0.15,-0.55,1784841120880.5662
-0.542,0.758,0.264,-0.67,-0.18,-0.58,1784841120881.093
-0.542,0.759,0.265,-0.95,-0.15,-0.49,1784841120881.565
-0.542,0.758,0.265,-1.16,-0.12,-0.31,1784841120882.022
-0.541,0.758,0.264,-1.31,-0.03,-0.31,1784841120882.58
-0.542,0.758,0.267,-1.53,-0.18,-0.21,1784841120883.168
-0.542,0.756,0.266,-1.92,-0.06,-0.15,1784841120883.642
-0.544,0.755,0.266,-1.86,-0.06,-0.09,1784841120884.105
-0.543,0.759,0.263,-1.53,0.03,-0.06,1784841120884.727
