distance_cm,timestamp_ms
43.0,1785112751139.345
43.0,1785112751139.7249
45.0,1785112751157.29
42.0,1785112751186.015
40.0,1785112751201.7268
43.0,1785112751222.532
42.0,1785112751241.3198
39.0,1785112751261.9038
41.0,1785112751282.6729
41.0,1785112751302.203
40.0,1785112751322.054
41.0,1785112751343.1191
43.0,1785112751362.0142
41.0,1785112751382.182
46.0,1785112751403.2058
42.0,1785112751421.7998
42.0,1785112751442.473
40.0,1785112751463.251
40.0,1785112751482.182
43.0,1785112751502.551
41.0,1785112751523.2917
43.0,1785112751542.259
43.0,1785112751562.5898
49.0,1785112751586.325
44.0,1785112751601.943
45.0,1785112751622.6829
46.0,1785112751646.277
45.0,1785112751661.959
45.0,1785112751682.735
40.0,1785112751706.367
42.0,1785112751722.076
46.0,1785112751742.808
41.0,1785112751766.4058
44.0,1785112751782.056
40.0,1785112751802.9011
40.0,1785112751826.4802
41.0,1785112751842.165
42.0,1785112751862.9219
43.0,1785112751881.903
39.0,1785112751902.261
38.0,1785112751923.019
43.0,1785112751942.085
42.0,1785112751962.2942
46.0,1785112751983.0981
43.0,1785112752002.131
41.0,1785112752022.421
42.0,1785112752043.1921
39.0,1785112752062.115
41.0,1785112752082.43
40.0,1785112752103.3118
41.0,1785112752122.336
42.0,1785112752142.553
39.0,1785112752163.332
39.0,1785112752181.846
40.0,1785112752202.875
39.0,1785112752226.3438
39.0,1785112752241.905
41.0,1785112752262.6692
38.0,1785112752286.446
43.0,1785112752301.977
39.0,1785112752322.783
41.0,1785112752346.352
39.0,1785112752362.064
43.0,1785112752382.7751
40.0,1785112752406.522
41.0,1785112752422.2441
41.0,1785112752442.911
40.0,1785112752466.551
39.0,1785112752482.187
40.0,1785112752503.17
41.0,1785112752522.055
39.0,1785112752542.3281
39.0,1785112752564.152
41.0,1785112752582.01
40.0,1785112752602.5159
46.0,1785112752623.112
46.0,1785112752642.046
44.0,1785112752662.3738
41.0,1785112752683.145
48.0,1785112752702.184
40.0,1785112752722.4573
43.0,1785112752743.244
44.0,1785112752762.2888
44.0,1785112752782.531
42.0,1785112752803.388
43.0,1785112752822.413
40.0,1785112752842.628
45.0,1785112752866.786
45.0,1785112752881.9202
48.0,1785112752902.6912
45.0,1785112752926.6428
46.0,1785112752942.035
51.0,1785112752962.7522
52.0,1785112752986.6162
46.0,1785112753002.0952
48.0,1785112753022.931
47.0,1785112753046.4622
48.0,1785112753062.19
51.0,1785112753082.716
44.0,1785112753106.651
54.0,1785112753122.3418
52.0,1785112753142.996
46.0,1785112753161.999
48.0,1785112753182.307
49.0,1785112753203.307
46.0,1785112753222.2268
48.0,1785112753242.365
44.0,1785112753263.1062
41.0,1785112753282.176
43.0,1785112753302.612
41.0,1785112753323.266
39.0,1785112753342.206
44.0,1785112753362.5002
40.0,1785112753383.2642
47.0,1785112753402.364
39.0,1785112753422.6392
40.0,1785112753443.348
42.0,1785112753462.337
39.0,1785112753482.6228
40.0,1785112753506.457
45.0,1785112753522.053
39.0,1785112753542.714
42.0,1785112753566.356
46.0,1785112753581.972
48.0,1785112753603.061
48.0,1785112753626.419
42.0,1785112753642.127
45.0,1785112753662.865
40.0,1785112753686.757
48.0,1785112753702.398
43.0,1785112753722.948
47.0,1785112753746.5488
42.0,1785112753762.2112
45.0,1785112753782.9758
41.0,1785112753802.019
41.0,1785112753822.337
41.0,1785112753843.054
40.0,1785112753862.0059
39.0,1785112753882.318
39.0,1785112753903.702
41.0,1785112753921.8088
40.0,1785112753942.4792
42.0,1785112753963.222
41.0,1785112753982.2322
40.0,1785112754002.7761
40.0,1785112754023.287
39.0,1785112754042.33
39.0,1785112754062.5332
38.0,1785112754083.398
40.0,1785112754102.5898
37.0,1785112754122.7012
