ax,ay,az,gx,gy,gz,timestamp_ms
0.231,-0.794,-0.485,-78.4,-34.94,-9.7,1785094488870.22
0.22,-0.774,-0.501,-106.75,-32.62,-8.42,1785094488870.4377
0.218,-0.761,-0.513,-134.28,-32.01,-6.47,1785094488870.6519
0.221,-0.765,-0.509,-157.66,-31.68,-5.25,1785094488870.852
0.224,-0.791,-0.512,-174.66,-31.16,-5.34,1785094488871.053
0.222,-0.829,-0.521,-184.36,-30.21,-6.62,1785094488871.255
0.21,-0.858,-0.531,-188.27,-29.15,-8.0,1785094488871.464
0.202,-0.87,-0.547,-187.26,-28.11,-8.48,1785094488871.657
0.199,-0.865,-0.573,-181.8,-26.98,-8.3,1785094488871.864
0.196,-0.855,-0.604,-173.13,-25.36,-8.18,1785094488872.079
0.19,-0.851,-0.641,-162.05,-23.62,-8.7,1785094488872.284
0.188,-0.842,-0.678,-151.83,-20.08,-9.34,1785094488872.4812
0.17,-0.806,-0.683,-143.01,-18.04,-9.89,1785094488872.689
0.171,-0.788,-0.697,-134.5,-18.49,-10.22,1785094488872.8982
0.172,-0.746,-0.704,-132.66,-18.07,-9.67,1785094488873.096
0.168,-0.702,-0.714,-134.74,-18.52,-8.82,1785094488873.302
0.166,-0.683,-0.735,-138.37,-19.59,-8.64,1785094488873.512
0.168,-0.671,-0.749,-141.24,-19.78,-8.48,1785094488873.713
0.169,-0.674,-0.748,-138.37,-18.95,-8.91,1785094488873.902
0.165,-0.679,-0.74,-127.99,-18.01,-9.92,1785094488874.1008
0.16,-0.681,-0.727,-111.36,-17.12,-10.77,1785094488874.294
0.155,-0.683,-0.709,-90.27,-16.48,-11.02,1785094488874.476
0.15,-0.683,-0.69,-66.59,-16.48,-11.02,1785094488874.6692
0.148,-0.676,-0.68,-42.27,-17.12,-10.22,1785094488874.86
0.142,-0.653,-0.692,-20.87,-17.58,-8.51,1785094488875.052
0.142,-0.653,-0.692,-4.67,-17.58,-6.44,1785094488875.233
0.14,-0.626,-0.724,4.09,-16.82,-4.94,1785094488875.42
0.137,-0.608,-0.765,0.79,-15.53,-3.66,1785094488875.606
0.127,-0.574,-0.799,-11.57,-15.26,-2.44,1785094488875.794
0.128,-0.564,-0.829,-27.59,-15.05,-2.17,1785094488875.983
0.128,-0.573,-0.843,-27.59,-15.05,-2.17,1785094488876.17
0.126,-0.589,-0.846,-42.15,-14.16,-2.11,1785094488876.3489
0.129,-0.604,-0.847,-52.49,-12.48,-2.2,1785094488876.538
0.132,-0.613,-0.835,-58.05,-10.86,-2.2,1785094488876.7988
0.138,-0.612,-0.823,-59.14,-9.34,-2.47,1785094488877.0198
0.142,-0.606,-0.808,-56.52,-7.9,-2.96,1785094488877.249
0.145,-0.604,-0.799,-51.64,-7.02,-3.36,1785094488877.485
0.147,-0.581,-0.796,-47.73,-6.04,-3.36,1785094488877.6882
0.152,-0.566,-0.8,-44.22,-5.65,-2.59,1785094488877.865
0.15,-0.552,-0.818,-42.33,-5.25,-1.77,1785094488878.049
0.144,-0.522,-0.841,-46.02,-4.36,-0.79,1785094488878.245
0.142,-0.514,-0.871,-52.55,-3.78,0.0,1785094488878.428
0.14,-0.503,-0.887,-61.89,-2.84,0.15,1785094488878.612
0.142,-0.503,-0.88,-69.25,-2.62,0.24,1785094488878.7993
0.146,-0.506,-0.87,-71.54,-2.72,0.12,1785094488878.984
0.148,-0.509,-0.857,-67.72,-2.53,-0.21,1785094488879.1602
0.147,-0.511,-0.857,-59.63,-2.11,-0.18,1785094488879.342
0.144,-0.51,-0.857,-50.66,-1.77,-0.67,1785094488879.529
0.141,-0.49,-0.855,-43.28,-1.65,-1.16,1785094488879.706
0.141,-0.467,-0.848,-37.63,-1.8,-0.95,1785094488879.919
0.141,-0.452,-0.851,-33.14,-2.47,-0.43,1785094488880.096
0.141,-0.439,-0.861,-30.79,-3.3,0.27,1785094488880.2668
0.142,-0.434,-0.867,-29.97,-3.88,1.01,1785094488880.439
0.138,-0.438,-0.887,-29.94,-4.49,1.28,1785094488880.6138
0.129,-0.428,-0.915,-32.9,-4.55,1.62,1785094488880.789
0.13,-0.401,-0.926,-40.16,-4.24,2.47,1785094488880.96
0.133,-0.401,-0.93,-46.72,-3.97,2.56,1785094488881.1362
0.132,-0.409,-0.924,-50.63,-3.54,1.8,1785094488881.311
0.131,-0.41,-0.917,-51.52,-3.3,0.92,1785094488881.482
0.134,-0.407,-0.901,-48.31,-2.84,0.4,1785094488881.66
0.132,-0.408,-0.885,-41.05,-2.59,-0.27,1785094488881.8381
0.13,-0.394,-0.881,-33.85,-2.32,-0.85,1785094488882.0103
0.128,-0.392,-0.881,-27.41,-2.17,-1.46,1785094488882.186
0.125,-0.39,-0.885,-21.7,-2.32,-2.47,1785094488882.361
0.125,-0.374,-0.901,-18.31,-2.41,-2.78,1785094488882.54
0.123,-0.377,-0.913,-16.66,-2.53,-2.84,1785094488882.71
0.121,-0.382,-0.909,-14.8,-3.08,-2.87,1785094488882.883
0.124,-0.38,-0.905,-11.2,-3.78,-2.75,1785094488883.064
0.126,-0.376,-0.906,-6.74,-3.94,-2.66,1785094488883.2349
0.125,-0.371,-0.905,-2.72,-3.97,-2.11,1785094488883.4172
0.124,-0.364,-0.905,0.73,-4.12,-1.5,1785094488883.6072
0.119,-0.36,-0.904,3.45,-4.12,-1.25,1785094488883.7913
0.116,-0.36,-0.905,5.43,-3.94,-1.16,1785094488883.959
0.112,-0.357,-0.902,5.65,-3.91,-0.7,1785094488884.138
0.111,-0.359,-0.902,4.79,-4.21,0.0,1785094488884.314
0.112,-0.364,-0.902,3.78,-4.61,0.34,1785094488884.481
0.113,-0.372,-0.9,3.6,-5.16,0.61,1785094488884.6562
0.114,-0.38,-0.898,4.3,-5.65,0.82,1785094488884.833
0.115,-0.381,-0.894,6.44,-6.2,1.07,1785094488884.9988
0.116,-0.382,-0.887,9.8,-6.74,1.46,1785094488885.1787
0.112,-0.381,-0.887,13.31,-7.45,2.11,1785094488885.3572
0.11,-0.383,-0.886,16.94,-8.36,2.62,1785094488885.53
0.109,-0.388,-0.887,20.51,-9.46,2.84,1785094488885.725
0.106,-0.384,-0.9,22.55,-10.38,3.51,1785094488885.906
0.103,-0.374,-0.91,21.27,-10.8,4.52,1785094488886.087
0.101,-0.379,-0.915,18.22,-11.26,4.88,1785094488886.2542
0.099,-0.39,-0.913,15.53,-11.66,4.52,1785094488886.433
0.093,-0.399,-0.903,13.7,-12.02,4.09,1785094488886.609
0.092,-0.41,-0.884,13.18,-12.97,3.75,1785094488886.7798
0.094,-0.416,-0.88,13.86,-13.92,3.45,1785094488886.984
0.089,-0.418,-0.886,14.74,-14.37,3.3,1785094488887.1638
0.085,-0.422,-0.889,15.78,-14.65,2.93,1785094488887.3447
0.084,-0.428,-0.894,17.03,-15.05,2.62,1785094488887.5342
0.078,-0.436,-0.901,18.68,-15.35,2.32,1785094488887.71
0.074,-0.443,-0.906,19.87,-15.87,1.98,1785094488887.891
0.074,-0.449,-0.92,20.29,-16.21,2.01,1785094488888.057
0.072,-0.449,-0.92,19.29,-16.27,2.08,1785094488888.2283
0.076,-0.449,-0.908,18.1,-16.66,1.74,1785094488888.397
0.077,-0.45,-0.895,17.37,-17.21,1.04,1785094488888.562
0.076,-0.454,-0.878,16.85,-17.82,0.09,1785094488888.733
0.077,-0.456,-0.865,16.57,-18.52,-0.85,1785094488888.907
0.077,-0.46,-0.86,16.82,-19.32,-1.53,1785094488889.0823
0.075,-0.462,-0.872,17.21,-20.05,-2.23,1785094488889.2532
0.073,-0.467,-0.89,17.0,-20.36,-3.3,1785094488889.427
0.074,-0.478,-0.898,15.81,-20.72,-4.76,1785094488889.6
0.074,-0.494,-0.887,14.65,-21.39,-5.71,1785094488889.7659
0.072,-0.507,-0.865,14.4,-22.52,-6.53,1785094488889.9387
0.076,-0.516,-0.842,15.53,-24.41,-7.26,1785094488890.1162
0.08,-0.52,-0.827,17.88,-26.4,-8.33,1785094488890.2942
0.079,-0.528,-0.819,21.45,-28.41,-9.86,1785094488890.478
0.072,-0.543,-0.823,25.61,-30.3,-11.66,1785094488890.655
0.061,-0.556,-0.829,29.33,-31.83,-14.1,1785094488890.831
0.053,-0.554,-0.828,31.1,-33.81,-16.3,1785094488890.999
0.056,-0.544,-0.82,30.85,-36.19,-17.98,1785094488891.186
0.054,-0.545,-0.825,29.57,-38.03,-20.02,1785094488891.367
0.042,-0.542,-0.82,27.16,-39.4,-22.64,1785094488891.5378
0.037,-0.544,-0.822,24.9,-41.11,-25.21,1785094488891.715
0.027,-0.549,-0.834,23.04,-42.12,-27.47,1785094488891.894
0.017,-0.548,-0.835,20.63,-42.94,-29.48,1785094488892.067
0.018,-0.55,-0.833,18.46,-44.16,-30.98,1785094488892.238
0.017,-0.551,-0.83,17.09,-45.14,-32.44,1785094488892.415
0.012,-0.556,-0.832,15.87,-45.78,-33.94,1785094488892.589
0.005,-0.565,-0.834,14.44,-46.36,-35.37,1785094488892.7551
0.003,-0.575,-0.841,12.7,-47.06,-36.77,1785094488892.9238
0.001,-0.586,-0.842,10.86,-47.55,-38.3,1785094488893.095
0.001,-0.591,-0.837,10.22,-47.94,-39.77,1785094488893.27
0.002,-0.593,-0.843,11.44,-48.34,-40.96,1785094488893.441
-0.002,-0.598,-0.856,13.21,-48.22,-42.27,1785094488893.615
-0.0,-0.608,-0.854,16.11,-48.01,-43.95,1785094488893.7861
0.001,-0.622,-0.843,20.78,-48.22,-45.87,1785094488893.949
-0.0,-0.638,-0.844,27.59,-48.55,-47.52,1785094488894.1172
-0.004,-0.663,-0.836,36.68,-48.92,-49.41,1785094488894.3
-0.005,-0.687,-0.824,47.49,-49.53,-51.91,1785094488894.4731
-0.002,-0.707,-0.821,58.69,-50.42,-54.08,1785094488894.669
0.004,-0.724,-0.823,68.48,-51.3,-55.88,1785094488894.84
0.013,-0.745,-0.827,76.6,-52.52,-58.11,1785094488895.01
0.019,-0.766,-0.837,82.95,-53.9,-60.7,1785094488895.17
0.02,-0.774,-0.842,86.28,-55.15,-63.14,1785094488895.341
0.021,-0.78,-0.838,86.21,-56.98,-65.86,1785094488895.5122
0.03,-0.781,-0.827,80.9,-58.9,-69.58,1785094488895.6758
0.039,-0.764,-0.807,70.35,-60.61,-73.4,1785094488895.846
0.052,-0.77,-0.797,59.72,-62.78,-77.3,1785094488896.014
0.061,-0.784,-0.785,50.87,-65.1,-82.31,1785094488896.1821
0.072,-0.795,-0.764,44.98,-67.2,-87.07,1785094488896.3452
0.095,-0.812,-0.753,43.43,-69.46,-91.59,1785094488896.514
0.114,-0.842,-0.759,46.14,-71.6,-95.89,1785094488896.6821
0.115,-0.867,-0.771,50.94,-73.31,-99.55,1785094488896.8442
0.107,-0.867,-0.783,53.41,-74.59,-102.02,1785094488897.016
0.096,-0.849,-0.789,52.61,-75.93,-103.46,1785094488897.232
0.087,-0.829,-0.795,47.88,-77.0,-105.01,1785094488897.422
0.079,-0.807,-0.785,39.0,-77.33,-106.39,1785094488897.5889
0.074,-0.786,-0.765,28.6,-77.67,-107.3,1785094488897.763
0.074,-0.773,-0.757,19.68,-78.07,-107.91,1785094488897.939
0.074,-0.773,-0.757,12.85,-77.82,-108.68,1785094488898.1062
0.071,-0.768,-0.765,5.71,-76.11,-109.68,1785094488898.277
0.051,-0.765,-0.783,-4.27,-73.21,-110.51,1785094488898.446
0.024,-0.755,-0.789,-15.08,-70.62,-111.21,1785094488898.6152
0.004,-0.752,-0.779,-24.17,-67.9,-111.85,1785094488898.7798
-0.011,-0.751,-0.777,-24.17,-67.9,-111.85,1785094488898.952
-0.028,-0.745,-0.771,-30.92,-64.15,-111.73,1785094488899.123
-0.041,-0.732,-0.767,-35.22,-60.15,-110.66,1785094488899.2869
-0.056,-0.714,-0.771,-38.06,-55.91,-109.07,1785094488899.4592
-0.073,-0.694,-0.759,-40.31,-51.21,-106.75,1785094488899.631
-0.085,-0.685,-0.737,-40.31,-46.75,-104.04,1785094488899.801
-0.09,-0.678,-0.731,-37.51,-42.42,-100.96,1785094488899.9639
-0.101,-0.672,-0.731,-32.87,-37.6,-97.35,1785094488900.1348
-0.107,-0.666,-0.726,-28.17,-33.17,-93.36,1785094488900.295
-0.112,-0.678,-0.734,-22.58,-29.97,-88.2,1785094488900.455
-0.124,-0.676,-0.734,-18.01,-25.73,-84.14,1785094488900.615
-0.133,-0.634,-0.711,-10.13,-15.69,-71.44,1785094488901.096
-0.126,-0.615,-0.697,-7.48,-13.25,-67.4,1785094488901.3262
-0.955,-0.813,-0.249,-35.04,9.37,-10.22,1785094488901.488
-1.014,-0.885,-0.229,-30.85,11.81,-14.53,1785094488901.6477
-1.073,-0.935,-0.275,-18.13,13.37,-21.76,1785094488905.3362
-1.128,-0.949,-0.312,-5.19,15.72,-28.38,1785094488918.588
-1.131,-0.933,-0.297,3.63,17.4,-32.81,1785094488924.202
-1.09,-0.9,-0.29,15.14,17.21,-35.89,1785094488934.874
-1.064,-0.826,-0.295,26.95,17.21,-38.64,1785094488946.541
-1.056,-0.751,-0.308,34.79,16.11,-41.51,1785094488958.6719
-1.058,-0.711,-0.317,36.96,13.82,-44.8,1785094488964.416
-1.058,-0.705,-0.34,35.4,11.99,-49.29,1785094488975.2642
-1.048,-0.696,-0.357,30.58,10.32,-53.19,1785094488985.7961
-1.029,-0.671,-0.335,23.47,7.9,-55.12,1785094488999.1008
-1.001,-0.652,-0.301,16.08,3.75,-54.63,1785094489004.7832
-0.962,-0.632,-0.293,8.91,-1.8,-51.73,1785094489015.234
-0.917,-0.621,-0.314,1.92,-6.71,-47.18,1785094489025.7048
-0.889,-0.626,-0.337,-5.46,-10.53,-42.97,1785094489038.971
-0.873,-0.638,-0.335,-13.64,-14.22,-39.12,1785094489044.6921
-0.852,-0.662,-0.311,-19.41,-17.46,-34.3,1785094489055.3533
-0.823,-0.694,-0.266,-17.88,-20.11,-28.96,1785094489068.609
-0.796,-0.714,-0.228,-9.49,-23.53,-22.89,1785094489074.542
-0.764,-0.71,-0.211,1.37,-28.29,-16.42,1785094489084.951
-0.722,-0.684,-0.222,10.8,-33.48,-8.94,1785094489095.498
-0.678,-0.661,-0.266,16.75,-37.45,-1.01,1785094489108.8882
-0.645,-0.623,-0.328,18.28,-40.44,6.47,1785094489114.609
-0.609,-0.583,-0.366,16.24,-42.88,14.37,1785094489125.2632
-0.567,-0.556,-0.392,12.24,-45.17,22.43,1785094489135.853
-0.52,-0.512,-0.415,5.22,-46.97,30.73,1785094489149.065
-0.484,-0.476,-0.412,-4.55,-49.78,39.74,1785094489155.0132
-0.471,-0.481,-0.382,-14.62,-53.16,47.21,1785094489165.3372
-0.488,-0.531,-0.338,-20.72,-55.64,52.61,1785094489176.058
-0.527,-0.603,-0.302,-20.14,-57.5,56.52,1785094489189.2249
-0.565,-0.671,-0.277,-12.51,-59.94,61.13,1785094489195.2798
-0.577,-0.726,-0.322,2.04,-61.92,66.07,1785094489205.602
-0.552,-0.743,-0.403,19.41,-61.25,70.65,1785094489218.86
-0.53,-0.708,-0.475,33.51,-58.26,76.75,1785094489224.916
-0.519,-0.648,-0.505,40.38,-53.74,83.83,1785094489235.372
-0.504,-0.582,-0.493,37.81,-48.52,90.58,1785094489246.008
-0.489,-0.542,-0.457,28.05,-44.83,96.13,1785094489259.307
