ax,ay,az,gx,gy,gz,timestamp_ms
-0.225,0.171,1.029,8.88,90.64,-7.66,1784842255085.341
-0.244,0.236,1.029,5.68,90.79,-9.95,1784842255085.8628
-0.262,0.287,1.029,9.92,91.28,-13.64,1784842255086.608
-0.282,0.315,1.019,20.66,90.91,-17.79,1784842255087.368
-0.293,0.306,1.014,33.02,91.31,-21.36,1784842255088.104
-0.279,0.249,1.039,41.75,91.89,-25.67,1784842255088.705
-0.274,0.199,1.048,46.82,93.57,-30.03,1784842255089.282
-0.284,0.186,1.053,48.01,94.42,-32.59,1784842255090.345
-0.306,0.185,1.057,44.89,94.88,-34.88,1784842255090.9373
-0.339,0.186,1.05,40.5,95.4,-36.65,1784842255091.5388
-0.385,0.217,1.007,37.02,95.0,-38.36,1784842255092.131
-0.415,0.282,0.964,35.62,94.73,-39.74,1784842255092.725
-0.444,0.35,0.934,39.25,95.77,-41.08,1784842255093.303
-0.463,0.383,0.955,45.66,96.44,-43.92,1784842255093.891
-0.452,0.35,1.0,50.66,97.02,-46.69,1784842255094.501
-0.456,0.3,1.025,51.94,97.29,-48.68,1784842255095.0952
-0.477,0.263,1.043,48.62,97.29,-48.8,1784842255095.68
-0.49,0.238,1.034,41.17,96.59,-47.58,1784842255096.279
-0.508,0.253,0.991,31.28,96.44,-44.68,1784842255096.8691
-0.5,0.322,0.954,23.22,97.14,-41.08,1784842255097.665
-0.464,0.385,0.941,20.17,96.44,-40.35,1784842255098.239
-0.448,0.436,0.936,23.19,94.27,-41.9,1784842255098.821
-0.454,0.465,0.926,30.52,92.32,-43.31,1784842255099.299
-0.466,0.459,0.949,38.58,91.68,-45.9,1784842255099.8088
-0.48,0.401,0.987,44.25,90.4,-48.62,1784842255100.3699
-0.492,0.342,1.007,44.8,88.75,-49.44,1784842255100.8608
-0.497,0.324,0.989,39.12,87.65,-48.25,1784842255101.343
-0.489,0.355,0.947,31.19,87.19,-46.14,1784842255101.832
-0.476,0.407,0.909,26.86,87.47,-44.04,1784842255102.308
-0.478,0.45,0.876,27.16,88.26,-42.7,1784842255102.7961
-0.491,0.476,0.856,27.74,89.36,-42.05,1784842255103.29
-0.511,0.468,0.868,23.8,90.03,-41.41,1784842255103.903
-0.542,0.427,0.896,15.75,90.0,-40.04,1784842255104.429
-0.542,0.427,0.896,6.01,89.85,-36.5,1784842255105.0088
-0.582,0.385,0.908,-6.04,90.55,-30.34,1784842255105.481
-0.614,0.366,0.893,-19.56,92.56,-22.89,1784842255105.952
-0.627,0.383,0.87,-32.01,95.03,-15.47,1784842255106.425
-0.614,0.424,0.862,-40.83,95.58,-8.97,1784842255106.896
-0.606,0.462,0.867,-40.83,95.58,-8.97,1784842255107.378
-0.628,0.485,0.863,-45.75,95.74,-4.58,1784842255108.22
-0.662,0.491,0.86,-49.59,95.19,-1.22,1784842255109.287
-0.683,0.483,0.884,-53.9,94.45,0.61,1784842255109.772
-0.724,0.457,0.879,-56.92,93.66,0.55,1784842255110.1792
-0.769,0.422,0.831,-57.8,95.16,-1.8,1784842255110.577
-0.77,0.387,0.808,-57.62,97.17,-3.97,1784842255110.985
-0.777,0.369,0.778,-53.96,97.29,-6.74,1784842255111.388
-0.777,0.333,0.744,-48.01,97.66,-9.25,1784842255111.853
-0.771,0.283,0.718,-42.12,97.2,-11.96,1784842255112.386
-0.784,0.242,0.701,-40.89,95.52,-11.6,1784842255112.797
-0.808,0.211,0.688,-48.34,93.94,-7.2,1784842255113.207
-0.822,0.202,0.701,-64.67,93.6,-0.4,1784842255113.606
-0.829,0.21,0.74,-85.39,93.48,8.64,1784842255114.014
-0.833,0.227,0.79,-105.96,92.72,18.68,1784842255114.426
-0.833,0.235,0.816,-125.22,91.31,29.45,1784842255115.162
-0.813,0.244,0.832,-141.3,90.03,41.35,1784842255115.573
-0.764,0.255,0.894,-153.81,87.16,54.38,1784842255116.037
-0.715,0.243,0.985,-163.61,81.18,66.9,1784842255116.4548
-0.702,0.221,1.034,-169.87,73.7,76.14,1784842255116.8708
-0.675,0.232,1.05,-170.45,66.93,83.86,1784842255117.2832
-0.662,0.281,1.062,-164.53,59.14,89.05,1784842255117.66
-0.657,0.314,1.07,-153.11,50.45,89.69,1784842255118.021
-0.638,0.304,1.062,-136.54,40.56,87.44,1784842255118.378
-0.651,0.283,1.041,-116.7,30.0,83.44,1784842255118.731
-0.672,0.247,1.003,-96.35,21.3,79.2,1784842255119.086
-0.691,0.196,0.938,-78.01,14.25,76.69,1784842255119.442
-0.711,0.171,0.863,-65.68,7.23,74.74,1784842255119.8188
-0.719,0.182,0.788,-57.71,2.66,73.37,1784842255120.163
-0.727,0.203,0.724,-51.7,0.24,72.21,1784842255120.513
-0.748,0.209,0.66,-47.94,-0.55,70.31,1784842255120.859
-0.775,0.2,0.599,-46.69,0.7,68.27,1784842255121.2659
-0.786,0.182,0.555,-49.26,2.9,66.56,1784842255121.614
-0.785,0.157,0.524,-56.28,5.34,66.07,1784842255121.967
-0.799,0.15,0.506,-66.93,7.81,65.8,1784842255122.34
-0.818,0.161,0.491,-79.96,10.28,64.85,1784842255122.693
-0.865,0.161,0.481,-92.9,13.06,61.86,1784842255123.039
-0.865,0.128,0.46,-100.56,15.05,63.51,1784842255123.393
-0.857,0.15,0.447,-107.03,16.17,62.56,1784842255123.754
-0.856,0.184,0.459,-113.22,16.82,59.48,1784842255124.126
-0.846,0.215,0.459,-113.07,17.3,55.85,1784842255124.4749
