ax,ay,az,gx,gy,gz,timestamp_ms
0.44,-0.781,-0.433,-1.92,-8.91,1.04,1784845483275.29
0.442,-0.785,-0.437,-2.08,-9.06,1.07,1784845483275.857
0.444,-0.809,-0.433,-2.17,-9.19,0.21,1784845483276.3992
0.448,-0.827,-0.425,-0.73,-9.19,-1.31,1784845483276.9111
0.45,-0.825,-0.43,2.9,-9.19,-2.66,1784845483277.406
0.452,-0.813,-0.449,7.29,-8.82,-3.2,1784845483277.92
0.451,-0.799,-0.469,9.77,-8.3,-3.51,1784845483278.417
0.445,-0.787,-0.481,8.55,-8.24,-4.0,1784845483278.914
0.441,-0.778,-0.48,4.73,-8.36,-4.39,1784845483279.409
0.444,-0.776,-0.465,0.03,-8.61,-4.33,1784845483279.911
0.445,-0.78,-0.454,-3.39,-9.31,-4.61,1784845483280.91
0.441,-0.794,-0.451,-4.46,-10.19,-5.16,1784845483281.6848
0.441,-0.816,-0.444,-3.51,-10.47,-5.74,1784845483282.398
0.44,-0.822,-0.444,-0.85,-10.56,-6.13,1784845483283.114
0.444,-0.802,-0.447,2.75,-10.5,-5.71,1784845483283.7373
0.45,-0.784,-0.463,5.13,-10.35,-5.04,1784845483284.586
0.447,-0.78,-0.489,4.58,-9.95,-5.25,1784845483286.014
0.436,-0.777,-0.5,1.98,-9.8,-5.92,1784845483286.942
0.434,-0.772,-0.501,-1.28,-10.07,-5.98,1784845483287.597
0.444,-0.771,-0.503,-4.55,-10.28,-5.52,1784845483288.393
0.45,-0.776,-0.501,-7.2,-10.28,-5.31,1784845483290.02
0.449,-0.782,-0.497,-8.61,-9.98,-5.4,1784845483290.884
0.447,-0.783,-0.501,-8.88,-9.37,-4.82,1784845483291.477
0.447,-0.781,-0.503,-8.79,-8.39,-3.48,1784845483292.044
0.444,-0.787,-0.503,-8.85,-7.23,-2.75,1784845483292.549
0.441,-0.792,-0.495,-8.33,-6.35,-2.81,1784845483293.036
0.439,-0.789,-0.492,-6.2,-5.89,-2.96,1784845483293.496
0.444,-0.778,-0.495,-3.66,-5.1,-2.56,1784845483293.966
0.446,-0.769,-0.506,-2.23,-4.49,-2.35,1784845483294.4373
0.437,-0.762,-0.517,-2.56,-4.12,-2.35,1784845483294.8962
0.429,-0.76,-0.523,-3.91,-3.81,-1.77,1784845483295.3643
0.431,-0.76,-0.526,-5.19,-3.57,-0.64,1784845483295.836
0.44,-0.759,-0.521,-6.04,-3.39,0.12,1784845483296.309
0.44,-0.758,-0.506,-6.38,-2.17,-0.4,1784845483296.8618
0.422,-0.753,-0.495,-6.53,-1.8,-0.49,1784845483297.3518
0.426,-0.752,-0.493,-6.9,-2.62,0.79,1784845483297.832
0.434,-0.75,-0.495,-7.11,-2.44,0.43,1784845483298.294
0.434,-0.76,-0.496,-6.41,-0.98,-0.06,1784845483298.7761
0.424,-0.763,-0.493,-5.43,-0.76,0.21,1784845483299.252
0.422,-0.758,-0.486,-4.3,-1.37,1.28,1784845483299.7297
0.43,-0.755,-0.487,-2.56,-0.76,2.2,1784845483300.194
0.43,-0.755,-0.485,-0.55,0.12,2.29,1784845483300.672
0.428,-0.754,-0.486,0.58,0.52,2.26,1784845483301.1572
0.428,-0.749,-0.492,0.03,0.52,2.38,1784845483301.6208
0.427,-0.749,-0.491,-1.1,0.18,2.99,1784845483302.093
0.426,-0.756,-0.488,-2.32,0.0,3.66,1784845483302.634
0.425,-0.761,-0.479,-2.81,0.03,3.97,1784845483303.1738
0.426,-0.766,-0.474,-2.08,-0.24,4.0,1784845483303.642
0.432,-0.77,-0.479,-0.52,-0.73,4.33,1784845483304.0771
0.436,-0.763,-0.485,0.61,-0.61,4.73,1784845483304.476
0.432,-0.758,-0.49,0.27,-0.37,5.22,1784845483304.878
0.426,-0.762,-0.496,-1.28,-0.12,5.65,1784845483305.2722
