ax,ay,az,gx,gy,gz,timestamp_ms
0.065,-1.035,-0.422,18.8,12.54,-1.71,1785100978569.7
0.059,-1.031,-0.431,13.49,12.36,-2.44,1785100978569.984
0.053,-1.024,-0.384,1.68,10.41,-0.95,1785100978570.2532
0.056,-1.043,-0.335,-0.76,11.51,1.13,1785100978570.513
0.047,-1.047,-0.322,10.19,15.08,3.3,1785100978570.791
0.048,-1.024,-0.32,24.84,17.91,4.94,1785100978571.0552
0.054,-1.012,-0.321,34.39,19.32,2.44,1785100978571.321
0.041,-1.02,-0.302,35.98,20.23,-2.96,1785100978571.584
0.015,-1.025,-0.284,32.38,20.45,-8.12,1785100978571.938
0.003,-1.016,-0.265,27.53,20.08,-10.74,1785100978572.244
0.009,-1.014,-0.254,23.68,19.32,-12.12,1785100978572.552
0.011,-1.028,-0.249,20.87,19.1,-14.86,1785100978572.8782
0.002,-1.04,-0.259,18.77,19.01,-18.07,1785100978573.182
0.004,-1.04,-0.272,17.37,19.41,-20.33,1785100978573.451
0.006,-1.035,-0.282,15.2,20.26,-22.55,1785100978573.728
-0.002,-1.02,-0.276,10.28,21.58,-25.85,1785100978573.9907
-0.013,-1.006,-0.259,3.54,23.22,-29.73,1785100978574.261
-0.017,-1.008,-0.259,-2.44,26.31,-33.94,1785100978574.562
-0.022,-1.01,-0.277,-9.09,31.31,-38.67,1785100978574.8323
-0.025,-0.999,-0.288,-17.98,37.54,-42.85,1785100978575.104
-0.025,-0.988,-0.27,-27.62,45.59,-46.36,1785100978575.367
-0.015,-0.973,-0.236,-35.68,54.9,-49.78,1785100978575.626
-0.002,-0.971,-0.195,-40.59,64.36,-52.86,1785100978575.878
-0.012,-0.95,-0.167,-42.27,73.58,-55.76,1785100978576.132
-0.018,-0.931,-0.142,-41.08,82.37,-56.79,1785100978576.3892
-0.026,-0.912,-0.12,-37.32,90.0,-56.46,1785100978576.648
-0.039,-0.876,-0.088,-36.1,95.68,-54.78,1785100978576.9
-0.045,-0.84,-0.074,-36.65,99.22,-51.55,1785100978577.163
-0.033,-0.831,-0.077,-37.97,101.44,-47.82,1785100978577.42
-0.002,-0.856,-0.061,-41.41,102.39,-46.42,1785100978577.662
-0.007,-0.821,-0.05,-43.89,101.9,-46.24,1785100978577.896
0.01,-0.792,-0.04,-43.82,100.5,-39.34,1785100978578.135
0.039,-0.807,-0.05,-40.07,98.33,-30.98,1785100978578.374
0.062,-0.812,-0.074,-33.6,95.4,-23.53,1785100978578.614
0.074,-0.75,-0.121,-25.79,91.53,-15.17,1785100978578.851
0.107,-0.693,-0.151,-14.19,87.98,-4.18,1785100978579.088
0.15,-0.706,-0.183,1.46,83.83,4.85,1785100978579.32
0.178,-0.763,-0.226,14.04,79.74,9.22,1785100978579.5588
0.182,-0.815,-0.22,21.06,75.29,11.93,1785100978579.797
0.202,-0.849,-0.196,27.25,69.25,16.91,1785100978580.035
0.232,-0.9,-0.172,37.26,61.89,22.74,1785100978580.2722
0.24,-0.929,-0.158,47.85,53.35,27.44,1785100978580.5068
0.249,-0.912,-0.163,54.08,43.82,33.51,1785100978580.7458
0.269,-0.893,-0.185,56.46,34.52,40.07,1785100978580.983
0.287,-0.88,-0.209,55.51,25.39,44.89,1785100978581.219
0.306,-0.882,-0.224,50.81,16.27,49.29,1785100978581.454
0.321,-0.905,-0.237,42.42,7.39,52.03,1785100978581.6882
0.314,-0.924,-0.278,32.59,-1.22,53.13,1785100978581.9243
0.3,-0.951,-0.306,24.81,-7.14,54.66,1785100978582.1672
0.282,-1.02,-0.334,14.8,-15.75,54.35,1785100978582.398
0.285,-0.995,-0.396,-4.61,-24.2,53.32,1785100978582.6318
0.307,-0.996,-0.446,-25.15,-28.87,55.94,1785100978582.873
0.325,-1.007,-0.485,-45.32,-32.53,56.95,1785100978583.1082
0.334,-1.002,-0.515,-65.13,-36.35,56.49,1785100978583.325
0.348,-0.991,-0.518,-83.35,-39.4,56.37,1785100978583.549
0.355,-1.0,-0.535,-97.45,-41.08,53.01,1785100978583.772
0.352,-1.03,-0.566,-109.26,-41.72,47.82,1785100978583.9958
0.341,-1.048,-0.552,-119.48,-41.84,43.34,1785100978584.2139
0.334,-1.035,-0.527,-124.45,-43.34,40.77,1785100978584.435
0.346,-1.045,-0.526,-120.67,-43.49,39.22,1785100978584.6558
0.344,-1.064,-0.548,-109.81,-40.56,35.16,1785100978584.877
0.323,-1.063,-0.521,-95.1,-37.08,31.34,1785100978585.096
0.304,-1.028,-0.494,-80.02,-36.16,28.99,1785100978585.315
0.314,-1.029,-0.494,-64.82,-33.45,26.25,1785100978585.5623
0.309,-1.026,-0.506,-51.94,-29.79,22.71,1785100978585.8
0.293,-0.991,-0.502,-41.32,-25.67,21.64,1785100978586.0647
0.284,-0.968,-0.49,-32.62,-21.73,22.0,1785100978586.3098
0.281,-0.975,-0.485,-25.7,-17.24,21.55,1785100978586.567
0.272,-0.997,-0.474,-20.26,-12.67,19.93,1785100978586.8062
0.258,-1.012,-0.461,-15.5,-8.42,17.88,1785100978587.025
0.257,-1.021,-0.459,-10.32,-3.81,16.72,1785100978587.2651
0.258,-1.019,-0.475,-4.27,1.43,15.41,1785100978587.497
0.246,-1.007,-0.487,0.12,5.95,13.7,1785100978587.715
0.236,-0.983,-0.509,-0.24,9.74,12.09,1785100978587.935
0.233,-0.954,-0.512,-5.4,14.44,10.77,1785100978588.1548
0.232,-0.948,-0.502,-10.68,19.59,8.55,1785100978588.3738
0.234,-0.953,-0.5,-14.44,24.2,5.19,1785100978588.596
0.227,-0.941,-0.489,-17.76,28.35,2.04,1785100978588.819
0.216,-0.925,-0.475,-19.38,31.28,0.21,1785100978589.036
0.213,-0.929,-0.484,-18.77,33.51,-1.74,1785100978589.238
0.205,-0.94,-0.486,-18.59,35.4,-4.18,1785100978589.4429
0.196,-0.94,-0.457,-17.76,36.77,-5.8,1785100978589.651
0.197,-0.948,-0.435,-11.84,37.75,-7.48,1785100978589.8582
0.198,-0.951,-0.437,-3.66,37.66,-10.19,1785100978590.071
0.197,-0.934,-0.434,3.27,36.81,-12.76,1785100978590.2798
0.192,-0.919,-0.449,9.83,35.28,-15.5,1785100978590.4907
0.193,-0.901,-0.454,14.37,34.09,-18.22,1785100978590.7112
0.19,-0.893,-0.454,16.66,32.44,-20.97,1785100978590.9177
0.181,-0.884,-0.448,16.72,29.94,-23.5,1785100978591.125
0.18,-0.875,-0.436,15.38,27.04,-25.24,1785100978591.3333
0.174,-0.863,-0.418,13.31,23.65,-26.83,1785100978591.5398
0.164,-0.845,-0.388,11.23,19.1,-27.53,1785100978591.751
0.155,-0.823,-0.361,9.98,12.79,-27.31,1785100978591.959
0.136,-0.79,-0.349,6.84,4.49,-26.4,1785100978592.166
0.121,-0.752,-0.351,-1.01,-3.42,-24.87,1785100978592.365
0.141,-0.783,-0.38,-10.56,-7.11,-25.12,1785100978592.57
0.166,-0.908,-0.416,-19.35,-7.72,-31.62,1785100978592.774
0.173,-1.044,-0.415,-26.43,-9.55,-41.26,1785100978592.982
0.167,-1.113,-0.399,-26.58,-12.91,-46.78,1785100978593.187
0.177,-1.109,-0.422,-15.93,-15.81,-44.07,1785100978593.395
0.19,-1.069,-0.483,4.64,-15.81,-38.36,1785100978593.6
0.179,-0.99,-0.515,26.64,-15.08,-34.0,1785100978593.8071
0.177,-0.892,-0.529,40.86,-15.75,-29.76,1785100978594.02
0.203,-0.828,-0.551,43.82,-16.11,-25.45,1785100978594.229
0.234,-0.81,-0.552,37.6,-15.17,-24.08,1785100978594.439
0.24,-0.805,-0.533,24.87,-14.74,-25.85,1785100978594.644
0.249,-0.812,-0.521,10.1,-14.74,-27.65,1785100978594.8523
0.252,-0.848,-0.517,-2.38,-14.07,-28.87,1785100978595.0598
0.252,-0.886,-0.514,-11.11,-13.0,-29.79,1785100978595.267
0.26,-0.912,-0.514,-14.83,-11.93,-30.24,1785100978595.472
0.265,-0.911,-0.51,-14.5,-11.26,-30.88,1785100978595.677
0.259,-0.871,-0.503,-12.15,-10.86,-30.4,1785100978595.8828
0.261,-0.824,-0.502,-10.16,-10.19,-29.24,1785100978596.0908
0.26,-0.815,-0.507,-9.95,-8.64,-29.97,1785100978596.292
