distance_cm,timestamp_ms
58.0,1785110962453.0408
63.0,1785110962453.677
62.0,1785110962470.26
66.0,1785110962490.376
67.0,1785110962512.327
63.0,1785110962536.078
63.0,1785110962551.902
63.0,1785110962572.875
61.0,1785110962591.589
62.0,1785110962612.3281
62.0,1785110962635.9592
61.0,1785110962651.628
60.0,1785110962672.487
58.0,1785110962696.38
61.0,1785110962712.269
60.0,1785110962733.2249
61.0,1785110962752.2349
60.0,1785110962772.613
59.0,1785110962796.254
58.0,1785110962811.896
57.0,1785110962832.718
52.0,1785110962856.294
55.0,1785110962872.0159
53.0,1785110962892.782
59.0,1785110962916.242
59.0,1785110962931.8281
69.0,1785110962952.8809
68.0,1785110962976.448
69.0,1785110962992.276
66.0,1785110963013.2183
71.0,1785110963032.2292
72.0,1785110963052.578
63.0,1785110963073.228
55.0,1785110963092.328
60.0,1785110963112.641
63.0,1785110963136.4731
60.0,1785110963152.411
63.0,1785110963173.3188
61.0,1785110963192.4128
67.0,1785110963212.7668
69.0,1785110963236.347
67.0,1785110963252.003
64.0,1785110963272.927
66.0,1785110963296.764
68.0,1785110963312.4321
65.0,1785110963333.251
65.0,1785110963352.162
67.0,1785110963372.504
63.0,1785110963393.2642
67.0,1785110963412.238
66.0,1785110963432.662
67.0,1785110963453.3289
65.0,1785110963472.5571
58.0,1785110963492.898
56.0,1785110963516.371
57.0,1785110963532.3
58.0,1785110963553.052
56.0,1785110963576.6
52.0,1785110963592.2717
55.0,1785110963613.322
53.0,1785110963632.283
55.0,1785110963652.638
58.0,1785110963673.392
56.0,1785110963692.268
62.0,1785110963712.678
59.0,1785110963736.275
61.0,1785110963751.987
55.0,1785110963772.7083
54.0,1785110963796.3728
53.0,1785110963812.0562
53.0,1785110963832.785
52.0,1785110963856.4138
51.0,1785110963872.118
61.0,1785110963892.853
63.0,1785110963916.3389
61.0,1785110963932.055
61.0,1785110963953.2852
58.0,1785110963971.589
67.0,1785110963992.4722
66.0,1785110964016.209
61.0,1785110964032.434
61.0,1785110964056.324
61.0,1785110964072.5068
61.0,1785110964096.263
59.0,1785110964112.118
61.0,1785110964133.2659
59.0,1785110964152.4648
56.0,1785110964173.227
64.0,1785110964192.491
62.0,1785110964213.257
64.0,1785110964232.399
65.0,1785110964252.5818
62.0,1785110964273.3318
56.0,1785110964292.324
56.0,1785110964312.7073
61.0,1785110964336.065
62.0,1785110964352.0269
62.0,1785110964372.8489
63.0,1785110964396.7979
62.0,1785110964412.277
62.0,1785110964432.977
67.0,1785110964456.695
64.0,1785110964472.539
67.0,1785110964493.419
67.0,1785110964512.596
69.0,1785110964533.057
66.0,1785110964552.268
66.0,1785110964572.692
65.0,1785110964596.554
62.0,1785110964612.672
69.0,1785110964636.4492
64.0,1785110964652.5828
58.0,1785110964676.263
65.0,1785110964692.199
64.0,1785110964713.174
63.0,1785110964732.414
67.0,1785110964752.803
60.0,1785110964776.5242
66.0,1785110964792.355
61.0,1785110964813.427
64.0,1785110964832.669
64.0,1785110964853.264
62.0,1785110964872.343
61.0,1785110964892.6567
64.0,1785110964916.0728
61.0,1785110964931.634
63.0,1785110964952.786
63.0,1785110964976.373
61.0,1785110964992.011
61.0,1785110965013.2349
61.0,1785110965032.4258
59.0,1785110965053.164
62.0,1785110965076.6667
58.0,1785110965092.545
63.0,1785110965116.256
61.0,1785110965132.1091
66.0,1785110965152.968
60.0,1785110965176.3862
66.0,1785110965192.2878
64.0,1785110965213.123
67.0,1785110965232.054
64.0,1785110965252.376
68.0,1785110965273.252
66.0,1785110965292.366
61.0,1785110965312.756
59.0,1785110965336.4102
63.0,1785110965352.3892
63.0,1785110965373.302
63.0,1785110965392.672
61.0,1785110965416.311
63.0,1785110965432.696
