ax,ay,az,gx,gy,gz,timestamp_ms
0.067,-0.995,0.066,3.97,2.35,-0.4,1785111005607.911
0.065,-1.011,0.076,2.01,3.81,0.31,1785111005608.366
0.078,-1.046,0.095,1.34,3.6,-0.52,1785111005608.876
0.088,-1.066,0.096,2.32,2.44,-1.86,1785111005609.3672
0.089,-1.073,0.083,5.71,2.08,-2.53,1785111005609.8098
0.082,-1.051,0.079,8.88,2.14,-2.53,1785111005610.2632
0.086,-1.022,0.063,9.7,1.92,-2.04,1785111005610.6948
0.102,-1.013,0.058,7.23,2.29,-2.2,1785111005611.095
0.112,-1.028,0.078,2.62,1.98,-2.96,1785111005611.5
0.105,-1.057,0.102,0.06,1.68,-4.36,1785111005611.91
0.059,-1.022,0.131,-0.09,1.01,-5.49,1785111005612.308
0.062,-0.982,0.127,0.27,0.7,-3.88,1785111005612.717
0.11,-0.976,0.112,-1.5,0.52,-3.72,1785111005613.117
0.129,-1.003,0.105,-2.69,0.64,-5.31,1785111005613.523
0.109,-1.002,0.104,-2.47,0.61,-6.04,1785111005613.9
0.103,-0.991,0.1,-3.97,0.46,-5.1,1785111005614.248
0.096,-0.998,0.108,-6.99,0.55,-4.33,1785111005614.5989
0.089,-1.003,0.113,-7.35,0.95,-4.0,1785111005614.946
0.11,-1.027,0.099,-4.15,0.27,-4.39,1785111005615.2903
0.068,-1.012,0.061,-2.81,-0.03,-5.49,1785111005615.669
0.026,-0.983,0.055,-6.62,1.92,-3.66,1785111005616.02
0.074,-1.039,0.074,-15.02,1.53,-4.36,1785111005616.373
0.097,-1.066,0.1,-20.36,1.19,-7.75,1785111005616.7249
0.093,-1.055,0.105,-17.52,1.43,-8.36,1785111005617.0837
0.105,-1.045,0.108,-12.91,0.58,-9.13,1785111005617.435
0.132,-1.03,0.106,-10.01,-0.76,-8.97,1785111005617.789
0.103,-0.997,0.103,-6.47,-0.67,-8.51,1785111005618.1418
0.108,-0.978,0.108,-5.98,-1.89,-7.57,1785111005618.4949
0.132,-0.991,0.097,-7.42,-3.39,-8.3,1785111005618.865
0.117,-0.989,0.085,-6.01,-3.2,-7.97,1785111005619.216
0.107,-0.981,0.063,-5.01,-3.81,-7.63,1785111005619.566
0.109,-0.971,0.044,-5.89,-3.97,-7.51,1785111005619.9072
0.104,-0.952,0.037,-5.92,-3.42,-5.92,1785111005620.263
0.104,-0.94,0.033,-6.32,-3.17,-4.91,1785111005620.647
0.115,-0.936,0.036,-7.26,-3.2,-3.85,1785111005621.0088
0.13,-0.948,0.037,-6.59,-2.93,-2.47,1785111005621.381
0.134,-0.967,0.032,-4.39,-2.62,-1.53,1785111005621.734
0.123,-0.965,0.025,-2.29,-2.23,-0.95,1785111005622.055
0.104,-0.937,0.015,-1.34,-1.04,1.19,1785111005622.361
0.109,-0.96,0.027,0.49,0.67,3.54,1785111005622.6758
0.134,-1.025,0.04,4.12,0.79,2.41,1785111005623.0027
0.143,-1.037,0.033,8.15,0.95,0.85,1785111005623.313
0.143,-0.984,0.029,10.77,2.14,2.41,1785111005623.6301
0.169,-0.978,0.035,11.26,2.93,4.91,1785111005623.95
0.181,-1.039,0.052,11.29,2.44,3.45,1785111005624.2837
0.14,-1.068,0.071,12.76,2.59,-0.24,1785111005624.5972
0.089,-1.007,0.079,12.24,3.48,-1.65,1785111005624.919
0.111,-0.955,0.063,6.81,4.79,0.85,1785111005625.239
0.162,-0.984,0.064,0.89,6.29,2.47,1785111005625.549
0.175,-1.055,0.087,-0.89,6.04,0.82,1785111005625.865
0.146,-1.074,0.098,1.04,5.04,-1.37,1785111005626.178
0.136,-1.043,0.115,3.02,4.97,1.04,1785111005626.496
0.146,-1.034,0.109,6.29,5.13,2.87,1785111005626.7898
0.126,-0.99,0.091,10.35,4.61,1.65,1785111005627.1628
0.121,-0.966,0.077,11.29,3.23,2.08,1785111005627.483
0.126,-0.989,0.07,6.74,1.83,1.77,1785111005627.7803
0.099,-1.001,0.062,0.82,1.98,0.95,1785111005628.08
0.103,-1.005,0.085,-3.66,1.46,1.68,1785111005628.3782
0.121,-1.033,0.126,-7.54,-0.79,-0.21,1785111005628.737
0.129,-1.045,0.143,-8.45,-3.39,-2.5,1785111005629.068
0.122,-1.018,0.134,-5.83,-4.94,-2.99,1785111005629.374
0.145,-1.007,0.12,-5.25,-7.26,-2.29,1785111005629.692
0.141,-1.02,0.098,-4.36,-8.94,-3.27,1785111005629.966
0.128,-1.001,0.085,-1.53,-10.22,-3.36,1785111005630.2522
0.124,-0.985,0.057,0.24,-11.6,-2.96,1785111005630.536
0.122,-0.973,0.05,-0.49,-12.12,-2.35,1785111005630.835
0.122,-0.979,0.049,-0.73,-12.36,-1.83,1785111005631.119
0.115,-0.987,0.048,-0.46,-12.45,-1.71,1785111005631.4038
0.111,-0.986,0.051,-0.7,-12.27,-0.67,1785111005631.694
0.108,-0.991,0.054,-0.64,-12.09,0.03,1785111005631.968
0.112,-0.995,0.057,-0.27,-11.96,-0.15,1785111005632.256
0.119,-0.993,0.047,0.58,-11.84,-0.4,1785111005632.553
0.111,-0.991,0.035,1.65,-10.5,0.24,1785111005632.8372
0.085,-0.98,0.027,2.56,-8.91,0.15,1785111005633.114
0.093,-0.974,0.031,1.74,-7.05,0.64,1785111005633.4321
0.125,-0.995,0.041,1.19,-5.49,0.95,1785111005633.7139
0.13,-1.016,0.041,2.72,-4.09,0.89,1785111005633.9841
0.136,-1.023,0.031,4.94,-2.78,0.64,1785111005634.261
0.14,-1.024,0.02,5.31,-1.16,0.52,1785111005634.542
0.143,-1.039,0.032,4.94,0.34,1.25,1785111005634.8127
0.12,-1.039,0.056,4.91,1.4,0.79,1785111005635.088
0.093,-1.015,0.059,4.64,2.59,0.31,1785111005635.368
0.113,-0.998,0.056,3.51,3.69,1.28,1785111005635.632
0.145,-1.02,0.055,2.5,4.52,2.08,1785111005635.885
0.133,-1.033,0.052,3.39,5.43,1.04,1785111005636.144
0.108,-1.005,0.07,4.0,6.13,1.4,1785111005636.405
0.108,-1.0,0.09,2.72,6.23,2.5,1785111005636.66
0.106,-1.003,0.097,2.72,5.86,2.53,1785111005636.9211
0.104,-0.988,0.105,3.81,5.16,2.99,1785111005637.187
0.114,-0.976,0.109,3.48,3.94,3.02,1785111005637.446
0.125,-0.962,0.093,2.87,2.9,3.33,1785111005637.7092
0.083,-0.945,0.085,2.14,3.2,4.24,1785111005637.974
0.061,-0.966,0.105,-1.89,1.95,3.3,1785111005638.239
0.083,-0.993,0.129,-6.56,-0.03,1.53,1785111005638.4949
0.098,-1.006,0.133,-7.75,-1.43,1.68,1785111005638.7598
0.112,-1.01,0.116,-6.44,-2.69,1.22,1785111005639.026
0.104,-0.985,0.097,-3.02,-3.54,1.07,1785111005639.2861
0.101,-0.981,0.08,-1.77,-5.1,0.82,1785111005639.5452
0.098,-0.966,0.082,-3.48,-6.1,0.64,1785111005639.8062
0.128,-0.971,0.092,-5.1,-7.08,2.87,1785111005640.0708
0.135,-1.007,0.1,-5.07,-8.15,2.72,1785111005640.331
0.135,-1.022,0.1,-2.84,-8.61,2.17,1785111005640.5999
0.106,-1.008,0.071,2.14,-7.87,2.56,1785111005640.862
0.089,-0.999,0.052,3.6,-6.93,2.78,1785111005641.123
0.105,-1.018,0.045,0.73,-5.58,2.32,1785111005641.381
0.11,-1.033,0.048,-0.61,-4.03,1.92,1785111005641.629
0.093,-1.031,0.052,1.01,-2.41,1.5,1785111005641.867
0.089,-1.026,0.057,3.81,-1.25,0.43,1785111005642.1143
0.105,-1.025,0.062,5.49,-0.7,-1.1,1785111005642.3599
0.105,-1.025,0.062,5.16,0.55,-2.14,1785111005642.606
0.105,-1.018,0.052,4.09,2.78,-1.83,1785111005642.859
0.082,-1.011,0.049,2.53,4.18,-2.11,1785111005643.106
0.071,-1.009,0.055,1.95,4.97,-3.45,1785111005643.355
0.091,-1.042,0.054,3.75,5.46,-5.1,1785111005643.5972
0.112,-1.056,0.051,3.75,5.46,-5.1,1785111005643.853
0.131,-1.022,0.027,6.96,6.87,-4.43,1785111005644.1018
