distance_cm,timestamp_ms
90.0,1785100928698.903
75.0,1785100928713.83
61.0,1785100928799.1738
62.0,1785100928835.4238
43.0,1785100928919.809
34.0,1785100928955.863
31.0,1785100929036.767
33.0,1785100929077.0217
29.0,1785100929160.654
24.0,1785100929196.059
24.0,1785100929230.256
25.0,1785100929246.6782
29.0,1785100929260.0852
35.0,1785100929340.55
36.0,1785100929375.983
37.0,1785100929456.5278
35.0,1785100929496.044
40.0,1785100929576.425
30.0,1785100929616.4749
35.0,1785100929696.406
33.0,1785100929736.227
22.0,1785100929816.3281
28.0,1785100929860.388
33.0,1785100929935.8179
31.0,1785100929976.406
43.0,1785100930057.164
33.0,1785100930096.587
31.0,1785100930176.3252
30.0,1785100930216.897
22.0,1785100930296.067
28.0,1785100930336.0269
31.0,1785100930416.7139
44.0,1785100930456.08
50.0,1785100930535.872
37.0,1785100930577.059
35.0,1785100930656.518
30.0,1785100930695.815
25.0,1785100930776.4722
33.0,1785100930815.8728
36.0,1785100930900.359
32.0,1785100930936.9622
30.0,1785100931016.418
36.0,1785100931115.81
29.0,1785100931136.7349
31.0,1785100931176.447
32.0,1785100931260.064
30.0,1785100931299.9402
31.0,1785100931376.075
35.0,1785100931415.9592
35.0,1785100931495.997
34.0,1785100931535.882
32.0,1785100931616.72
32.0,1785100931656.133
37.0,1785100931740.622
34.0,1785100931776.838
35.0,1785100931855.835
31.0,1785100931916.3467
33.0,1785100931976.705
35.0,1785100932036.704
35.0,1785100932076.6567
35.0,1785100932156.1658
30.0,1785100932200.104
27.0,1785100932276.0452
36.0,1785100932320.283
28.0,1785100932396.485
33.0,1785100932435.885
29.0,1785100932517.323
34.0,1785100932556.628
33.0,1785100932640.585
33.0,1785100932676.6519
31.0,1785100932756.383
27.0,1785100932800.317
30.0,1785100932876.3
30.0,1785100932916.1292
34.0,1785100932996.5288
32.0,1785100933035.858
32.0,1785100933067.03
31.0,1785100933085.7751
30.0,1785100933095.9019
20.0,1785100933177.1782
24.0,1785100933216.343
25.0,1785100933296.294
29.0,1785100933336.931
27.0,1785100933416.3142
31.0,1785100933477.1243
28.0,1785100933537.15
30.0,1785100933576.258
