time_s,sequence,interval_ms,status,status_code,distance_cm
3.437999999965541,0,20.0,RangingRxTimeout,0x21,65535.0
3.452999999979511,1,20.0,RangingRxTimeout,0x21,65535.0
3.48499999998603,2,20.0,Ok,0x0,61.0
3.5,3,20.0,Ok,0x0,59.0
3.530999999959022,4,20.0,Ok,0x0,60.0
3.547000000020489,5,20.0,Ok,0x0,61.0
3.562999999965541,6,20.0,Ok,0x0,61.0
3.577999999979511,7,20.0,Ok,0x0,59.0
3.60999999998603,8,20.0,Ok,0x0,59.0
3.625,9,20.0,Ok,0x0,61.0
3.640999999945052,10,20.0,Ok,0x0,60.0
3.672000000020489,11,20.0,Ok,0x0,57.0
3.687999999965541,12,20.0,Ok,0x0,58.0
3.702999999979511,13,20.0,Ok,0x0,58.0
3.719000000040978,14,20.0,Ok,0x0,59.0
3.75,15,20.0,Ok,0x0,59.0
3.765999999945052,16,20.0,Ok,0x0,60.0
3.780999999959022,17,20.0,Ok,0x0,56.0
3.812999999965541,18,20.0,Ok,0x0,58.0
3.827999999979511,19,20.0,Ok,0x0,58.0
3.844000000040978,20,20.0,Ok,0x0,56.0
3.85999999998603,21,20.0,Ok,0x0,58.0
3.890999999945052,22,20.0,Ok,0x0,50.0
3.905999999959022,23,20.0,Ok,0x0,44.0
3.922000000020489,24,20.0,Ok,0x0,44.0
3.952999999979511,25,20.0,Ok,0x0,54.0
3.969000000040978,26,20.0,Ok,0x0,54.0
3.98499999998603,27,20.0,Ok,0x0,53.0
4.0,28,20.0,Ok,0x0,52.0
4.030999999959022,29,20.0,Ok,0x0,50.0
4.047000000020489,30,20.0,Ok,0x0,50.0
4.062999999965541,31,20.0,Ok,0x0,49.0
4.077999999979511,32,20.0,Ok,0x0,49.0
4.10999999998603,33,20.0,Ok,0x0,51.0
4.125,34,20.0,Ok,0x0,50.0
4.140999999945052,35,20.0,Ok,0x0,49.0
4.172000000020489,36,20.0,Ok,0x0,46.0
4.187999999965541,37,20.0,Ok,0x0,50.0
4.202999999979511,38,20.0,Ok,0x0,49.0
4.219000000040978,39,20.0,Ok,0x0,48.0
4.25,40,20.0,Ok,0x0,50.0
4.265999999945052,41,20.0,Ok,0x0,46.0
4.280999999959022,42,20.0,Ok,0x0,46.0
4.312999999965541,43,20.0,Ok,0x0,48.0
4.327999999979511,44,20.0,Ok,0x0,49.0
4.344000000040978,45,20.0,Ok,0x0,41.0
4.35999999998603,46,20.0,Ok,0x0,44.0
4.390999999945052,47,20.0,Ok,0x0,46.0
4.405999999959022,48,20.0,Ok,0x0,44.0
4.422000000020489,49,20.0,Ok,0x0,44.0
4.437999999965541,50,20.0,Ok,0x0,45.0
4.469000000040978,51,20.0,Ok,0x0,44.0
4.48499999998603,52,20.0,Ok,0x0,44.0
4.5,53,20.0,Ok,0x0,42.0
4.530999999959022,54,20.0,Ok,0x0,42.0
4.547000000020489,55,20.0,Ok,0x0,41.0
4.562999999965541,56,20.0,Ok,0x0,42.0
4.577999999979511,57,20.0,Ok,0x0,40.0
4.60999999998603,58,20.0,Ok,0x0,41.0
4.625,59,20.0,Ok,0x0,41.0
4.640999999945052,60,20.0,Ok,0x0,44.0
4.672000000020489,61,20.0,Ok,0x0,46.0
4.687999999965541,62,20.0,Ok,0x0,45.0
4.702999999979511,63,20.0,Ok,0x0,46.0
4.719000000040978,64,20.0,Ok,0x0,46.0
4.75,65,20.0,Ok,0x0,46.0
4.765999999945052,66,20.0,Ok,0x0,50.0
4.780999999959022,67,20.0,Ok,0x0,49.0
4.812999999965541,68,20.0,Ok,0x0,51.0
4.827999999979511,69,20.0,Ok,0x0,50.0
4.844000000040978,70,20.0,Ok,0x0,54.0
4.85999999998603,71,20.0,Ok,0x0,52.0
4.890999999945052,72,20.0,Ok,0x0,52.0
4.905999999959022,73,20.0,Ok,0x0,48.0
4.922000000020489,74,20.0,Ok,0x0,52.0
4.937999999965541,75,20.0,Ok,0x0,47.0
4.969000000040978,76,20.0,Ok,0x0,42.0
4.98499999998603,77,20.0,Ok,0x0,40.0
5.0,78,20.0,Ok,0x0,35.0
5.030999999959022,79,20.0,Ok,0x0,35.0
5.047000000020489,80,20.0,Ok,0x0,37.0
5.062999999965541,81,20.0,Ok,0x0,35.0
5.077999999979511,82,20.0,Ok,0x0,36.0
5.10999999998603,83,20.0,Ok,0x0,36.0
5.125,84,20.0,Ok,0x0,38.0
5.140999999945052,85,20.0,Ok,0x0,36.0
5.172000000020489,86,20.0,Ok,0x0,45.0
5.187999999965541,87,20.0,Ok,0x0,38.0
5.202999999979511,88,20.0,Ok,0x0,46.0
5.219000000040978,89,20.0,Ok,0x0,47.0
5.25,90,20.0,Ok,0x0,47.0
5.265999999945052,91,20.0,Ok,0x0,50.0
5.280999999959022,92,20.0,Ok,0x0,51.0
5.312999999965541,93,20.0,Ok,0x0,48.0
5.327999999979511,94,20.0,Ok,0x0,52.0
5.344000000040978,95,20.0,Ok,0x0,53.0
5.35999999998603,96,20.0,Ok,0x0,53.0
5.390999999945052,97,20.0,Ok,0x0,52.0
5.405999999959022,98,20.0,Ok,0x0,53.0
5.422000000020489,99,20.0,Ok,0x0,53.0
5.437999999965541,100,20.0,Ok,0x0,52.0
5.469000000040978,101,20.0,Ok,0x0,52.0
5.48499999998603,102,20.0,Ok,0x0,53.0
5.5,103,20.0,Ok,0x0,48.0
5.530999999959022,104,20.0,Ok,0x0,55.0
5.547000000020489,105,20.0,Ok,0x0,49.0
5.562999999965541,106,20.0,Ok,0x0,52.0
5.577999999979511,107,20.0,Ok,0x0,52.0
5.594000000040978,108,20.0,Ok,0x0,54.0
5.625,109,20.0,Ok,0x0,53.0
5.640999999945052,110,20.0,Ok,0x0,51.0
5.655999999959022,111,20.0,Ok,0x0,51.0
5.687999999965541,112,20.0,Ok,0x0,52.0
5.702999999979511,113,20.0,Ok,0x0,53.0
5.719000000040978,114,20.0,Ok,0x0,53.0
5.73499999998603,115,20.0,Ok,0x0,55.0
5.765999999945052,116,20.0,Ok,0x0,50.0
5.780999999959022,117,20.0,Ok,0x0,52.0
5.812999999965541,118,20.0,Ok,0x0,51.0
5.827999999979511,119,20.0,Ok,0x0,51.0
5.844000000040978,120,20.0,Ok,0x0,53.0
5.85999999998603,121,20.0,Ok,0x0,50.0
5.890999999945052,122,20.0,Ok,0x0,52.0
5.905999999959022,123,20.0,Ok,0x0,55.0
5.922000000020489,124,20.0,Ok,0x0,53.0
5.952999999979511,125,20.0,Ok,0x0,50.0
5.969000000040978,126,20.0,Ok,0x0,53.0
5.98499999998603,127,20.0,Ok,0x0,51.0
6.0,128,20.0,Ok,0x0,50.0
6.030999999959022,129,20.0,Ok,0x0,53.0
6.030999999959022,130,20.0,Ok,0x0,53.0
6.062999999965541,131,20.0,Ok,0x0,53.0
6.077999999979511,132,20.0,Ok,0x0,49.0
6.094000000040978,133,20.0,Ok,0x0,52.0
6.125,134,20.0,Ok,0x0,52.0
6.140999999945052,135,20.0,Ok,0x0,51.0
6.155999999959022,136,20.0,Ok,0x0,49.0
6.187999999965541,137,20.0,Ok,0x0,52.0
6.202999999979511,138,20.0,Ok,0x0,50.0
6.219000000040978,139,20.0,Ok,0x0,48.0
6.23499999998603,140,20.0,Ok,0x0,48.0
6.265999999945052,141,20.0,Ok,0x0,49.0
6.280999999959022,142,20.0,Ok,0x0,50.0
6.297000000020489,143,20.0,Ok,0x0,48.0
6.327999999979511,144,20.0,Ok,0x0,52.0
6.344000000040978,145,20.0,Ok,0x0,46.0
6.35999999998603,146,20.0,Ok,0x0,49.0
6.390999999945052,147,20.0,Ok,0x0,50.0
6.405999999959022,148,20.0,Ok,0x0,48.0
6.422000000020489,149,20.0,Ok,0x0,47.0
6.437999999965541,150,20.0,Ok,0x0,46.0
6.469000000040978,151,20.0,Ok,0x0,42.0
6.48499999998603,152,20.0,Ok,0x0,44.0
6.5,153,20.0,Ok,0x0,46.0
6.515999999945052,154,20.0,Ok,0x0,45.0
6.547000000020489,155,20.0,Ok,0x0,48.0
6.562999999965541,156,20.0,Ok,0x0,50.0
6.577999999979511,157,20.0,Ok,0x0,50.0
6.60999999998603,158,20.0,Ok,0x0,54.0
6.625,159,20.0,Ok,0x0,53.0
6.640999999945052,160,20.0,Ok,0x0,53.0
6.672000000020489,161,20.0,Ok,0x0,50.0
6.687999999965541,162,20.0,Ok,0x0,54.0
6.702999999979511,163,20.0,Ok,0x0,49.0
6.719000000040978,164,20.0,Ok,0x0,46.0
6.73499999998603,165,20.0,Ok,0x0,44.0
6.765999999945052,166,20.0,Ok,0x0,45.0
6.780999999959022,167,20.0,Ok,0x0,42.0
6.797000000020489,168,20.0,Ok,0x0,46.0
6.827999999979511,169,20.0,Ok,0x0,43.0
6.844000000040978,170,20.0,Ok,0x0,44.0
6.85999999998603,171,20.0,Ok,0x0,41.0
6.890999999945052,172,20.0,Ok,0x0,42.0
6.905999999959022,173,20.0,Ok,0x0,38.0
6.922000000020489,174,20.0,Ok,0x0,35.0
6.937999999965541,175,20.0,Ok,0x0,33.0
6.969000000040978,176,20.0,Ok,0x0,30.0
6.98499999998603,177,20.0,Ok,0x0,27.0
7.0,178,20.0,Ok,0x0,24.0
7.015999999945052,179,20.0,Ok,0x0,25.0
7.030999999959022,180,20.0,Ok,0x0,31.0
7.062999999965541,181,20.0,Ok,0x0,31.0
7.077999999979511,182,20.0,Ok,0x0,37.0
7.10999999998603,183,20.0,Ok,0x0,30.0
7.125,184,20.0,Ok,0x0,34.0
7.140999999945052,185,20.0,Ok,0x0,36.0
7.155999999959022,186,20.0,Ok,0x0,40.0
7.187999999965541,187,20.0,Ok,0x0,41.0
7.202999999979511,188,20.0,Ok,0x0,49.0
7.219000000040978,189,20.0,Ok,0x0,60.0
7.25,190,20.0,Ok,0x0,28.0
7.265999999945052,191,20.0,Ok,0x0,32.0
7.280999999959022,192,20.0,Ok,0x0,53.0
7.297000000020489,193,20.0,Ok,0x0,54.0
7.327999999979511,194,20.0,Ok,0x0,62.0
7.344000000040978,195,20.0,Ok,0x0,66.0
7.35999999998603,196,20.0,Ok,0x0,73.0
7.390999999945052,197,20.0,Ok,0x0,71.0
7.405999999959022,198,20.0,Ok,0x0,78.0
7.422000000020489,199,20.0,Ok,0x0,83.0
7.437999999965541,200,20.0,Ok,0x0,83.0
7.469000000040978,201,20.0,Ok,0x0,87.0
7.48499999998603,202,20.0,Ok,0x0,92.0
7.5,203,20.0,Ok,0x0,86.0
7.530999999959022,204,20.0,Ok,0x0,92.0
7.547000000020489,205,20.0,Ok,0x0,98.0
7.562999999965541,206,20.0,Ok,0x0,101.0
7.577999999979511,207,20.0,Ok,0x0,104.0
7.60999999998603,208,20.0,Ok,0x0,106.0
7.625,209,20.0,Ok,0x0,110.0
7.640999999945052,210,20.0,Ok,0x0,107.0
7.672000000020489,211,20.0,Ok,0x0,109.0
