ax,ay,az,gx,gy,gz,timestamp_ms
0.843,0.014,-0.529,2.11,-0.43,1.43,1785101813961.441
0.842,0.012,-0.529,3.3,-0.49,1.83,1785101813961.866
0.84,0.011,-0.523,4.46,-0.67,1.95,1785101813962.2988
0.844,0.012,-0.525,5.49,-1.13,2.11,1785101813962.719
0.845,0.015,-0.524,5.95,-1.53,2.32,1785101813963.1108
0.846,0.016,-0.529,6.1,-1.95,2.32,1785101813963.5479
0.846,0.018,-0.534,5.8,-2.14,1.98,1785101813963.9458
0.846,0.016,-0.538,5.34,-2.2,1.86,1785101813964.34
0.848,0.015,-0.538,4.88,-2.26,1.83,1785101813964.732
0.85,0.016,-0.54,4.52,-2.35,1.92,1785101813965.133
0.847,0.016,-0.541,3.97,-2.53,1.98,1785101813965.5417
0.848,0.01,-0.543,3.11,-2.38,1.95,1785101813965.9253
0.845,0.006,-0.55,2.41,-2.38,1.83,1785101813966.349
0.843,-0.001,-0.556,2.23,-1.98,1.74,1785101813966.8547
0.842,-0.009,-0.554,2.14,-1.8,1.53,1785101813967.289
0.844,-0.012,-0.555,2.5,-1.77,1.59,1785101813967.7063
0.844,-0.012,-0.548,3.05,-1.77,1.56,1785101813968.105
0.844,-0.004,-0.55,3.3,-1.98,1.5,1785101813968.568
0.84,-0.002,-0.554,3.14,-1.77,1.5,1785101813968.997
0.837,-0.002,-0.557,3.05,-1.53,1.4,1785101813969.3481
0.837,-0.001,-0.557,3.11,-1.53,1.31,1785101813969.692
0.84,0.002,-0.552,3.48,-1.68,1.19,1785101813970.029
0.843,0.006,-0.553,4.03,-1.74,1.31,1785101813970.36
0.844,0.009,-0.558,4.43,-1.59,1.31,1785101813970.699
0.842,0.009,-0.567,4.21,-1.28,1.22,1785101813971.034
0.839,0.001,-0.57,3.42,-0.82,1.13,1785101813971.3608
0.837,-0.004,-0.569,2.59,-0.64,1.25,1785101813971.696
0.837,-0.003,-0.566,2.44,-0.67,1.74,1785101813972.0261
0.838,-0.002,-0.565,2.93,-0.85,2.23,1785101813972.3892
0.837,0.003,-0.564,3.2,-0.73,2.2,1785101813972.757
0.835,0.005,-0.558,3.23,-0.64,2.11,1785101813973.105
0.834,0.007,-0.555,3.17,-0.7,1.98,1785101813973.448
0.833,0.011,-0.551,3.27,-0.76,2.11,1785101813973.792
0.831,0.008,-0.551,3.51,-0.7,2.14,1785101813974.167
0.828,0.004,-0.552,3.85,-0.92,2.17,1785101813974.5332
0.826,0.002,-0.552,4.64,-1.28,2.5,1785101813974.895
0.822,0.002,-0.547,5.77,-1.5,3.05,1785101813975.219
0.82,0.003,-0.543,7.2,-2.2,3.66,1785101813975.5461
0.819,0.005,-0.536,8.09,-2.78,4.12,1785101813975.871
0.817,0.003,-0.533,8.3,-3.33,4.49,1785101813976.186
0.814,-0.002,-0.532,8.24,-3.88,4.76,1785101813976.5151
0.809,-0.003,-0.53,8.21,-4.7,5.22,1785101813976.834
0.806,-0.002,-0.531,8.67,-5.46,5.98,1785101813977.1099
0.802,-0.007,-0.532,9.4,-6.1,6.59,1785101813977.3938
0.797,-0.016,-0.537,9.55,-6.71,7.35,1785101813977.684
0.792,-0.022,-0.537,9.31,-7.05,8.48,1785101813977.973
0.79,-0.031,-0.532,9.0,-7.75,9.58,1785101813978.2542
0.788,-0.039,-0.526,9.49,-8.64,10.65,1785101813978.546
0.783,-0.05,-0.518,10.47,-9.46,11.87,1785101813978.837
0.778,-0.052,-0.512,11.69,-10.56,12.73,1785101813979.127
0.774,-0.051,-0.51,13.37,-11.9,13.89,1785101813979.421
0.772,-0.049,-0.512,14.86,-13.21,14.74,1785101813979.74
0.769,-0.046,-0.51,15.81,-14.4,15.44,1785101813980.0388
