ax,ay,az,gx,gy,gz,timestamp_ms
0.762,0.263,-0.536,2.04,-0.7,4.03,1784844290058.41
0.759,0.289,-0.557,8.73,-1.43,3.33,1784844290058.751
0.751,0.308,-0.585,12.27,-1.62,2.35,1784844290059.057
0.742,0.313,-0.587,10.93,-1.65,0.67,1784844290059.364
0.744,0.327,-0.597,6.29,-1.92,0.15,1784844290059.6638
0.746,0.322,-0.603,1.62,-1.25,1.28,1784844290059.968
0.741,0.311,-0.586,-0.85,-0.79,1.01,1784844290060.275
0.742,0.306,-0.584,-0.21,-1.43,0.03,1784844290060.572
0.745,0.305,-0.579,1.65,-1.53,-0.61,1784844290060.873
0.747,0.311,-0.572,4.0,-1.07,-0.73,1784844290061.176
0.746,0.328,-0.582,7.11,-0.64,-0.09,1784844290061.48
0.741,0.353,-0.595,9.37,0.27,1.01,1784844290061.781
0.734,0.369,-0.609,9.16,1.22,2.59,1784844290062.082
0.73,0.366,-0.612,6.84,1.59,3.88,1784844290062.386
0.732,0.347,-0.601,4.12,1.22,4.06,1784844290062.6921
0.74,0.333,-0.594,2.69,0.55,3.75,1784844290062.994
0.747,0.327,-0.601,2.26,0.15,3.97,1784844290063.298
0.741,0.313,-0.61,1.8,0.46,4.21,1784844290063.7922
0.74,0.302,-0.605,1.83,0.67,4.06,1784844290064.1248
0.751,0.302,-0.612,2.78,0.37,4.27,1784844290064.49
0.76,0.285,-0.629,3.02,0.43,4.46,1784844290064.8132
0.749,0.27,-0.624,0.98,0.73,3.36,1784844290065.1672
0.746,0.279,-0.614,-0.92,0.12,1.95,1784844290065.4878
0.75,0.279,-0.621,-1.01,-0.49,1.43,1784844290065.7952
0.745,0.271,-0.62,-0.95,-0.55,0.31,1784844290066.102
0.743,0.267,-0.615,-0.79,-0.4,-0.85,1784844290066.409
0.748,0.266,-0.613,0.79,-0.4,-1.13,1784844290066.719
0.753,0.272,-0.607,2.62,-0.37,-1.4,1784844290067.0237
0.751,0.286,-0.614,3.78,-0.31,-1.59,1784844290067.322
0.743,0.288,-0.627,4.21,-0.09,-1.43,1784844290067.631
0.732,0.289,-0.622,3.48,0.03,-2.38,1784844290068.2012
0.73,0.304,-0.6,2.78,-0.52,-2.84,1784844290068.741
0.735,0.306,-0.615,3.02,-1.19,-2.23,1784844290069.396
0.732,0.301,-0.621,1.04,-0.4,-2.08,1784844290069.709
0.727,0.297,-0.61,-0.76,0.27,-2.14,1784844290070.03
