ax,ay,az,gx,gy,gz,timestamp_ms
-0.655,0.625,0.904,40.01,42.39,-62.26,1784838620716.3047
-0.619,0.696,0.92,34.3,38.09,-52.89,1784838620716.9512
-0.584,0.71,0.948,32.78,34.88,-49.32,1784838620717.529
-0.584,0.673,0.944,39.22,30.3,-49.41,1784838620718.108
-0.604,0.596,0.916,47.4,26.67,-50.87,1784838620718.6812
-0.602,0.532,0.894,52.52,23.74,-52.58,1784838620719.2588
-0.592,0.538,0.864,60.03,20.26,-53.16,1784838620719.8237
-0.581,0.519,0.828,70.5,16.24,-52.49,1784838620720.978
-0.576,0.399,0.799,76.75,11.26,-50.05,1784838620721.5613
-0.596,0.289,0.773,72.63,7.08,-47.18,1784838620722.322
-0.609,0.271,0.76,57.92,6.56,-42.97,1784838620722.816
-0.605,0.299,0.762,40.07,7.63,-37.6,1784838620723.319
-0.611,0.33,0.759,26.06,8.97,-33.94,1784838620723.798
-0.621,0.344,0.752,16.51,10.62,-32.84,1784838620724.272
-0.617,0.359,0.723,11.08,12.48,-33.63,1784838620724.761
-0.62,0.368,0.686,9.09,13.73,-34.7,1784838620725.238
-0.626,0.34,0.651,9.09,14.28,-34.49,1784838620725.709
-0.634,0.311,0.625,8.94,14.77,-33.42,1784838620726.1729
-0.649,0.313,0.624,6.04,15.26,-31.28,1784838620726.6582
-0.662,0.331,0.636,2.14,16.21,-28.93,1784838620727.146
-0.652,0.351,0.636,-0.52,17.12,-27.28,1784838620727.6401
-0.657,0.367,0.632,-1.43,18.25,-28.32,1784838620728.128
-0.668,0.352,0.616,-0.82,20.6,-29.57,1784838620728.617
-0.678,0.313,0.603,-1.1,22.19,-30.76,1784838620729.097
-0.684,0.289,0.601,-3.57,23.1,-30.95,1784838620729.5771
-0.69,0.305,0.606,-7.08,23.8,-29.69,1784838620730.0562
-0.683,0.329,0.612,-10.44,23.77,-27.41,1784838620730.528
-0.677,0.356,0.619,-11.93,23.8,-27.1,1784838620731.0022
-0.676,0.37,0.621,-11.02,23.53,-28.29,1784838620731.471
-0.682,0.361,0.633,-8.03,22.0,-29.11,1784838620731.937
-0.689,0.364,0.631,-4.49,20.45,-29.11,1784838620732.405
-0.689,0.364,0.631,-2.41,19.38,-28.93,1784838620732.8289
-0.685,0.375,0.629,-1.25,17.91,-29.69,1784838620733.244
-0.687,0.382,0.637,0.06,16.42,-30.49,1784838620733.653
-0.687,0.385,0.645,2.26,15.38,-31.46,1784838620734.061
-0.685,0.385,0.644,2.26,15.38,-31.46,1784838620734.456
-0.688,0.373,0.629,4.55,14.07,-32.81,1784838620734.856
-0.701,0.348,0.621,5.28,12.7,-33.51,1784838620735.2651
-0.713,0.34,0.619,4.33,11.96,-32.5,1784838620735.673
-0.718,0.341,0.611,2.9,12.15,-31.01,1784838620736.0918
-0.725,0.338,0.606,1.68,12.51,-30.37,1784838620736.516
-0.722,0.34,0.602,0.98,12.48,-29.3,1784838620740.704
-0.715,0.344,0.599,0.55,12.09,-27.8,1784838620741.122
-0.706,0.351,0.598,0.82,11.41,-26.03,1784838620741.5413
-0.703,0.375,0.606,2.62,10.68,-25.64,1784838620741.944
-0.714,0.394,0.607,7.35,9.92,-26.31,1784838620742.353
-0.718,0.383,0.605,13.15,8.82,-27.5,1784838620742.763
-0.727,0.356,0.608,17.03,7.48,-29.05,1784838620743.1682
-0.739,0.333,0.602,17.88,6.68,-30.3,1784838620743.567
-0.741,0.304,0.595,16.02,6.59,-30.79,1784838620743.977
-0.738,0.288,0.594,13.06,5.95,-29.66,1784838620744.3809
-0.74,0.295,0.601,10.22,5.1,-27.38,1784838620744.7832
-0.739,0.312,0.613,8.55,4.15,-24.84,1784838620745.1838
-0.738,0.327,0.624,8.0,2.96,-23.44,1784838620745.603
-0.744,0.336,0.628,8.82,2.53,-23.29,1784838620746.008
-0.743,0.348,0.631,11.44,2.35,-23.53,1784838620746.409
-0.746,0.357,0.642,14.77,1.01,-24.26,1784838620746.8171
-0.754,0.356,0.653,20.51,0.09,-25.3,1784838620747.23
-0.771,0.344,0.655,28.99,-0.4,-26.03,1784838620747.6401
-0.797,0.312,0.644,37.45,-1.5,-24.99,1784838620748.041
-0.815,0.258,0.611,41.78,-2.62,-21.7,1784838620748.415
-0.812,0.201,0.576,39.12,-1.62,-17.88,1784838620748.765
-0.789,0.207,0.563,32.11,0.12,-15.44,1784838620749.1091
-0.769,0.26,0.561,26.61,0.15,-11.81,1784838620749.4578
-0.774,0.312,0.559,25.88,-0.4,-8.09,1784838620749.811
-0.773,0.34,0.559,28.99,-1.34,-5.95,1784838620750.2039
-0.763,0.354,0.539,34.82,-1.92,-6.41,1784838620751.094
-0.752,0.357,0.537,40.77,-1.31,-8.82,1784838620751.736
-0.752,0.351,0.545,49.47,-1.34,-11.72,1784838620752.2979
-0.754,0.355,0.548,61.62,-3.17,-13.86,1784838620753.132
-0.748,0.343,0.552,74.68,-5.49,-15.96,1784838620753.487
-0.733,0.31,0.542,86.09,-7.35,-19.41,1784838620753.845
-0.747,0.28,0.53,92.56,-8.64,-24.54,1784838620754.2
-0.757,0.247,0.512,94.0,-9.86,-28.35,1784838620754.553
-0.758,0.226,0.497,91.13,-10.32,-30.67,1784838620754.9172
-0.765,0.218,0.491,85.67,-10.5,-31.68,1784838620755.74
-0.76,0.212,0.483,79.2,-10.44,-31.59,1784838620756.2307
-0.761,0.21,0.482,71.6,-9.8,-30.58,1784838620757.235
-0.776,0.215,0.482,63.63,-9.25,-29.36,1784838620758.029
-0.787,0.223,0.484,54.96,-9.19,-28.35,1784838620759.113
-0.792,0.221,0.495,46.69,-9.16,-26.95,1784838620759.5078
-0.803,0.217,0.499,40.53,-8.7,-24.14,1784838620759.823
-0.804,0.217,0.495,35.4,-7.81,-21.21,1784838620760.191
-0.793,0.227,0.488,29.63,-7.54,-18.25,1784838620760.515
-0.785,0.241,0.49,23.8,-7.54,-16.33,1784838620760.8398
-0.793,0.264,0.491,19.35,-7.39,-15.87,1784838620761.159
-0.793,0.278,0.492,16.17,-6.9,-15.23,1784838620761.487
-0.79,0.29,0.492,14.19,-6.26,-14.92,1784838620761.8079
-0.786,0.296,0.491,12.57,-5.65,-15.11,1784838620762.1272
-0.784,0.304,0.491,11.72,-5.31,-15.44,1784838620762.4563
-0.79,0.313,0.491,11.72,-4.73,-16.45,1784838620762.781
-0.791,0.316,0.491,12.15,-4.09,-17.37,1784838620763.098
-0.798,0.314,0.492,12.73,-3.6,-17.73,1784838620763.408
-0.809,0.313,0.49,12.97,-2.81,-18.86,1784838620763.726
-0.808,0.307,0.492,12.54,-1.89,-19.35,1784838620764.035
-0.811,0.296,0.491,12.67,-1.65,-18.83,1784838620764.3389
