ax,ay,az,gx,gy,gz,timestamp_ms
-0.904,-0.273,-0.287,-3.97,-6.01,-2.23,1784844205100.697
-0.906,-0.271,-0.286,-3.23,-5.95,-2.01,1784844205101.2869
-0.904,-0.273,-0.287,-2.87,-5.74,-1.8,1784844205101.8582
-0.9,-0.274,-0.288,-2.62,-5.22,-1.74,1784844205102.417
-0.899,-0.276,-0.29,-2.23,-4.67,-1.68,1784844205102.978
-0.901,-0.278,-0.293,-1.62,-4.39,-1.46,1784844205103.555
-0.902,-0.279,-0.292,-0.73,-4.0,-1.16,1784844205104.125
-0.902,-0.279,-0.292,0.24,-3.57,-0.89,1784844205104.685
-0.899,-0.282,-0.296,1.1,-2.87,-0.52,1784844205105.572
-0.899,-0.284,-0.299,1.74,-2.35,-0.12,1784844205106.163
-0.896,-0.286,-0.301,1.89,-1.89,-0.06,1784844205106.75
-0.894,-0.286,-0.296,1.92,-1.46,-0.15,1784844205107.317
-0.893,-0.287,-0.294,2.53,-1.37,0.06,1784844205107.875
-0.891,-0.287,-0.295,3.11,-0.95,0.4,1784844205108.437
-0.892,-0.287,-0.296,3.3,-0.49,0.61,1784844205109.011
-0.891,-0.289,-0.292,3.11,-0.15,0.98,1784844205109.571
-0.891,-0.291,-0.289,2.93,0.12,1.13,1784844205110.147
-0.888,-0.293,-0.289,2.81,0.52,1.19,1784844205110.6318
-0.889,-0.296,-0.286,2.72,1.04,1.46,1784844205111.0981
-0.892,-0.3,-0.286,2.69,1.22,1.68,1784844205111.552
-0.893,-0.299,-0.287,2.9,1.34,1.71,1784844205112.0178
-0.897,-0.302,-0.284,3.17,1.5,1.71,1784844205112.4812
-0.897,-0.302,-0.278,3.33,1.62,1.83,1784844205112.9402
-0.894,-0.304,-0.273,3.72,1.71,2.23,1784844205113.402
-0.894,-0.306,-0.272,4.3,1.86,2.47,1784844205113.877
-0.896,-0.303,-0.272,4.67,1.86,2.72,1784844205114.362
-0.895,-0.306,-0.269,5.07,1.8,3.05,1784844205114.83
-0.894,-0.307,-0.266,5.4,1.68,3.08,1784844205115.3171
-0.892,-0.304,-0.265,5.77,1.5,3.14,1784844205115.798
-0.888,-0.305,-0.265,5.74,1.28,3.02,1784844205116.2761
-0.888,-0.306,-0.267,5.07,1.07,2.69,1784844205116.7568
-0.889,-0.307,-0.264,4.43,0.92,1.98,1784844205117.239
-0.891,-0.304,-0.26,4.3,0.58,1.46,1784844205117.7239
-0.886,-0.31,-0.261,4.36,0.24,0.92,1784844205118.2131
-0.89,-0.312,-0.264,4.15,0.09,0.15,1784844205118.7021
-0.896,-0.308,-0.267,3.6,-0.06,-0.15,1784844205119.1821
-0.895,-0.308,-0.267,3.02,-0.46,0.0,1784844205119.6711
-0.889,-0.309,-0.268,2.69,-0.64,-0.03,1784844205120.154
-0.889,-0.31,-0.27,2.41,-0.73,-0.09,1784844205120.645
-0.893,-0.309,-0.268,2.11,-0.92,-0.09,1784844205121.126
-0.892,-0.308,-0.267,2.2,-0.98,0.0,1784844205121.617
-0.888,-0.309,-0.267,2.5,-0.82,0.06,1784844205122.0833
-0.892,-0.311,-0.271,2.84,-0.76,-0.03,1784844205122.4902
-0.893,-0.311,-0.27,3.17,-0.46,-0.31,1784844205122.8992
-0.893,-0.308,-0.268,3.85,-0.37,-0.37,1784844205123.358
-0.894,-0.303,-0.267,4.73,-0.43,-0.37,1784844205123.776
-0.897,-0.302,-0.266,5.55,-0.49,-0.61,1784844205124.185
-0.902,-0.302,-0.27,5.55,-0.37,-0.76,1784844205124.5972
-0.901,-0.303,-0.271,5.31,-0.18,-0.89,1784844205125.017
-0.898,-0.302,-0.272,5.1,-0.12,-0.98,1784844205125.4312
-0.896,-0.304,-0.273,4.88,-0.27,-0.89,1784844205125.846
-0.898,-0.302,-0.277,4.43,-0.46,-0.79,1784844205126.2678
-0.899,-0.3,-0.274,4.0,-0.49,-0.7,1784844205126.6858
-0.9,-0.302,-0.274,3.94,-0.52,-0.76,1784844205127.0872
-0.9,-0.304,-0.276,3.72,-0.4,-0.95,1784844205127.484
-0.899,-0.306,-0.277,3.63,-0.27,-0.76,1784844205127.886
-0.901,-0.306,-0.28,3.81,0.0,-0.49,1784844205128.4312
-0.898,-0.305,-0.277,4.06,0.15,0.18,1784844205129.3289
-0.895,-0.309,-0.28,4.33,0.4,0.31,1784844205129.937
-0.894,-0.311,-0.28,4.61,0.76,0.09,1784844205130.35
-0.897,-0.31,-0.278,4.91,1.07,-0.06,1784844205130.7522
-0.9,-0.311,-0.277,5.46,1.19,-0.24,1784844205131.1519
-0.9,-0.309,-0.277,5.89,1.22,-0.37,1784844205131.722
-0.902,-0.308,-0.276,5.92,1.25,-0.21,1784844205132.118
-0.902,-0.309,-0.28,5.37,1.56,-0.15,1784844205132.458
-0.904,-0.311,-0.283,4.79,1.86,-0.34,1784844205132.823
-0.903,-0.311,-0.28,4.15,2.04,-0.4,1784844205133.1682
-0.901,-0.312,-0.276,3.66,2.17,-0.06,1784844205133.552
-0.899,-0.313,-0.274,3.51,2.08,-0.18,1784844205133.972
-0.899,-0.311,-0.27,3.85,1.89,-0.31,1784844205134.32
-0.899,-0.31,-0.266,4.18,1.68,-0.12,1784844205134.659
-0.895,-0.309,-0.269,4.27,1.62,-0.09,1784844205135.02
-0.894,-0.307,-0.271,4.61,1.37,-0.21,1784844205135.405
-0.896,-0.308,-0.275,4.49,1.04,-0.18,1784844205135.751
-0.9,-0.306,-0.272,4.3,0.73,-0.03,1784844205136.09
-0.9,-0.3,-0.274,3.81,0.31,0.52,1784844205136.435
-0.892,-0.304,-0.267,2.66,0.27,0.85,1784844205136.7769
-0.885,-0.31,-0.264,1.34,-0.06,0.73,1784844205137.114
-0.889,-0.306,-0.267,0.09,-0.06,0.52,1784844205137.459
-0.889,-0.306,-0.267,-0.64,0.15,0.64,1784844205137.844
-0.892,-0.305,-0.266,-0.46,0.34,0.67,1784844205138.402
-0.89,-0.31,-0.265,0.27,0.24,0.58,1784844205138.74
-0.892,-0.309,-0.263,1.1,0.37,0.64,1784844205139.078
-0.892,-0.311,-0.267,1.83,0.82,0.73,1784844205139.4197
-0.895,-0.313,-0.271,1.83,0.82,0.73,1784844205139.758
-0.896,-0.315,-0.269,2.35,1.1,1.1,1784844205140.094
-0.895,-0.313,-0.268,3.23,1.37,1.22,1784844205140.435
-0.896,-0.31,-0.262,4.03,1.31,1.59,1784844205140.778
-0.888,-0.306,-0.26,4.7,1.22,1.98,1784844205141.1199
-0.886,-0.307,-0.263,4.82,1.34,2.35,1784844205141.434
-0.89,-0.304,-0.265,4.43,1.25,2.26,1784844205141.7349
-0.894,-0.302,-0.267,3.94,0.92,1.83,1784844205142.0369
-0.897,-0.302,-0.267,3.36,0.98,1.43,1784844205142.334
-0.893,-0.302,-0.262,3.05,0.92,1.07,1784844205142.636
-0.892,-0.296,-0.26,2.59,0.52,0.95,1784844205142.9373
-0.894,-0.289,-0.258,1.4,0.52,1.28,1784844205143.2341
-0.88,-0.292,-0.26,-0.31,0.43,1.56,1784844205143.5361
-0.873,-0.298,-0.269,-2.38,0.58,1.31,1784844205143.8433
-0.874,-0.303,-0.275,-4.64,1.01,0.7,1784844205144.145
-0.876,-0.312,-0.271,-4.67,1.13,0.37,1784844205144.4429
-0.878,-0.318,-0.271,-1.74,0.85,-0.09,1784844205144.746
-0.884,-0.313,-0.268,1.98,0.4,-0.43,1784844205145.058
-0.887,-0.311,-0.262,5.25,-0.52,0.06,1784844205145.3708
-0.892,-0.305,-0.258,7.08,-1.5,1.07,1784844205145.674
-0.891,-0.3,-0.257,6.99,-2.14,2.5,1784844205145.985
-0.89,-0.301,-0.257,5.52,-2.53,3.72,1784844205146.313
-0.895,-0.303,-0.266,3.17,-2.99,4.49,1784844205146.624
-0.893,-0.305,-0.278,-0.43,-2.96,5.07,1784844205146.937
-0.893,-0.308,-0.284,-3.69,-2.59,5.37,1784844205147.248
-0.897,-0.314,-0.285,-5.86,-2.41,4.88,1784844205147.552
-0.894,-0.32,-0.282,-6.81,-2.2,4.0,1784844205147.854
-0.895,-0.325,-0.275,-6.16,-1.74,3.02,1784844205148.164
-0.899,-0.326,-0.269,-4.43,-1.31,2.53,1784844205148.4712
-0.903,-0.327,-0.267,-2.08,-0.79,2.47,1784844205148.769
-0.905,-0.329,-0.265,0.34,-0.09,2.38,1784844205149.079
-0.905,-0.327,-0.262,3.02,0.43,2.2,1784844205149.385
-0.905,-0.322,-0.261,6.04,0.76,1.89,1784844205149.686
-0.905,-0.313,-0.268,8.27,0.85,1.8,1784844205149.995
-0.901,-0.305,-0.271,8.76,0.89,1.8,1784844205150.298
-0.897,-0.301,-0.275,8.0,0.85,1.53,1784844205150.6719
-0.897,-0.304,-0.278,6.56,1.13,0.61,1784844205151.006
-0.896,-0.306,-0.276,4.79,1.43,-0.09,1784844205151.322
-0.896,-0.308,-0.272,3.27,1.5,-0.52,1784844205151.629
-0.894,-0.31,-0.262,2.62,1.53,-0.34,1784844205151.938
-0.893,-0.312,-0.262,2.41,1.53,-0.06,1784844205152.252
-0.892,-0.31,-0.26,1.95,1.43,0.34,1784844205152.5627
-0.892,-0.308,-0.264,1.22,1.43,0.76,1784844205152.964
-0.894,-0.309,-0.266,0.37,1.34,0.85,1784844205153.595
-0.893,-0.31,-0.267,0.4,1.28,0.67,1784844205153.908
-0.891,-0.312,-0.263,1.04,1.01,0.49,1784844205154.238
-0.888,-0.31,-0.263,1.68,0.82,0.31,1784844205154.55
-0.889,-0.311,-0.263,1.89,0.61,-0.06,1784844205154.8647
-0.89,-0.309,-0.263,1.37,0.37,-0.15,1784844205155.18
-0.89,-0.307,-0.26,1.13,0.27,-0.31,1784844205155.4922
-0.889,-0.305,-0.261,0.98,0.18,-0.31,1784844205155.811
-0.89,-0.304,-0.261,0.24,0.06,-0.27,1784844205156.1248
-0.891,-0.306,-0.263,-0.46,0.09,-0.52,1784844205156.44
-0.893,-0.307,-0.264,-1.19,0.03,-0.76,1784844205156.7458
-0.896,-0.308,-0.265,-1.5,-0.06,-0.98,1784844205157.0571
-0.897,-0.311,-0.268,-1.5,-0.12,-1.1,1784844205157.3682
-0.899,-0.311,-0.267,-1.56,-0.21,-1.07,1784844205158.005
-0.898,-0.311,-0.266,-1.07,-0.31,-0.79,1784844205158.481
-0.895,-0.308,-0.263,-0.85,-0.27,-0.76,1784844205158.8699
-0.892,-0.306,-0.261,-0.76,-0.52,-0.52,1784844205159.188
-0.893,-0.31,-0.263,-0.67,-0.73,-0.4,1784844205159.501
-0.896,-0.308,-0.261,-0.67,-0.79,-0.67,1784844205159.815
-0.9,-0.305,-0.263,-0.61,-0.98,-0.92,1784844205160.126
-0.9,-0.3,-0.263,-0.89,-0.85,-1.04,1784844205160.4329
-0.898,-0.303,-0.267,-1.31,-0.73,-1.19,1784844205160.748
-0.899,-0.306,-0.271,-1.68,-0.58,-1.53,1784844205161.112
-0.899,-0.308,-0.27,-1.86,-0.37,-1.83,1784844205161.4302
-0.897,-0.309,-0.267,-1.8,-0.4,-2.2,1784844205161.742
-0.898,-0.305,-0.264,-1.43,-0.4,-2.11,1784844205162.057
-0.895,-0.303,-0.263,-0.89,-0.34,-1.86,1784844205162.456
-0.894,-0.302,-0.265,-0.43,-0.31,-1.74,1784844205162.7678
-0.898,-0.301,-0.265,-0.21,-0.18,-1.68,1784844205163.1099
-0.9,-0.299,-0.263,-0.06,-0.24,-1.59,1784844205163.431
-0.894,-0.3,-0.265,-0.21,-0.15,-1.34,1784844205163.757
-0.891,-0.3,-0.27,-0.58,0.18,-1.5,1784844205164.11
-0.896,-0.302,-0.272,-1.46,0.21,-1.65,1784844205164.4438
-0.898,-0.303,-0.27,-1.92,0.15,-1.86,1784844205164.756
-0.896,-0.304,-0.265,-1.43,0.06,-1.86,1784844205165.074
-0.896,-0.303,-0.265,-0.61,-0.09,-1.92,1784844205165.3928
-0.897,-0.303,-0.265,-0.06,-0.31,-1.71,1784844205165.713
-0.899,-0.303,-0.269,0.0,-0.46,-1.1,1784844205166.0303
-0.898,-0.305,-0.27,-0.24,-0.46,-0.58,1784844205166.348
-0.896,-0.304,-0.266,-0.52,-0.46,-0.34,1784844205166.678
-0.894,-0.304,-0.269,-0.4,-0.43,-0.15,1784844205167.0
-0.897,-0.307,-0.268,-0.03,-0.46,-0.34,1784844205167.31
-0.895,-0.302,-0.272,0.18,-0.55,-0.21,1784844205167.626
-0.891,-0.304,-0.272,-0.12,-0.31,0.0,1784844205167.933
-0.895,-0.309,-0.27,-0.58,-0.06,-0.43,1784844205168.246
-0.901,-0.304,-0.269,-0.76,0.06,-0.55,1784844205168.555
-0.892,-0.307,-0.265,-0.82,0.67,0.15,1784844205169.211
-0.895,-0.307,-0.27,-0.92,0.95,0.37,1784844205169.5361
-0.899,-0.303,-0.257,0.0,-0.73,0.7,1784844205170.321
-0.899,-0.301,-0.258,0.21,-0.82,0.79,1784844205170.732
-0.899,-0.299,-0.259,0.27,-0.82,0.64,1784844205171.0452
-0.897,-0.3,-0.257,0.55,-0.95,0.49,1784844205171.356
-0.895,-0.299,-0.259,0.64,-1.01,0.34,1784844205173.883
-0.896,-0.298,-0.262,0.0,-1.1,0.31,1784844205184.165
-0.896,-0.3,-0.264,-0.58,-1.01,0.21,1784844205194.523
-0.899,-0.303,-0.262,-0.27,-0.98,0.03,1784844205204.912
-0.899,-0.301,-0.26,0.34,-1.01,0.0,1784844205218.14
-0.899,-0.295,-0.259,1.01,-1.22,0.31,1784844205223.609
-0.896,-0.291,-0.258,1.1,-1.46,0.79,1784844205233.897
-0.893,-0.29,-0.26,0.89,-1.56,1.19,1784844205244.754
-0.889,-0.293,-0.264,0.43,-1.83,1.22,1784844205254.611
-0.891,-0.292,-0.263,-0.31,-2.01,0.89,1784844205264.939
-0.897,-0.296,-0.268,-0.4,-2.11,0.64,1784844205278.2236
-0.903,-0.299,-0.269,-0.15,-2.23,0.34,1784844205283.7778
-0.903,-0.298,-0.268,-0.09,-2.26,0.4,1784844205293.983
-0.902,-0.297,-0.268,-0.52,-2.26,0.98,1784844205304.3252
-0.898,-0.298,-0.269,-1.34,-2.35,1.59,1784844205314.7158
-0.889,-0.302,-0.273,-2.2,-2.32,1.86,1784844205327.992
-0.887,-0.302,-0.274,-3.23,-2.2,1.59,1784844205333.461
-0.884,-0.302,-0.272,-3.2,-2.14,1.1,1784844205343.7441
-0.884,-0.304,-0.273,-2.26,-2.17,0.67,1784844205354.0781
-0.884,-0.303,-0.276,-1.46,-2.26,0.46,1784844205364.517
-0.883,-0.304,-0.285,-1.25,-2.44,0.43,1784844205375.0488
-0.884,-0.305,-0.305,-1.77,-2.69,0.34,1784844205388.03
-0.879,-0.306,-0.327,-2.75,-2.53,0.31,1784844205393.962
-0.871,-0.308,-0.343,-3.2,-1.8,-0.09,1784844205403.6758
-0.867,-0.316,-0.355,-2.01,-0.95,-0.73,1784844205414.259
-0.864,-0.321,-0.365,0.7,0.03,-1.77,1784844205424.458
-0.85,-0.322,-0.381,4.09,1.25,-2.5,1784844205434.925
-0.833,-0.317,-0.41,6.07,2.14,-2.66,1784844205448.1877
-0.827,-0.3,-0.467,4.82,1.68,-2.41,1784844205453.706
-0.838,-0.283,-0.525,-1.19,1.04,-1.56,1784844205463.819
-0.838,-0.285,-0.579,-11.57,2.01,-1.04,1784844205474.282
-0.831,-0.298,-0.592,-22.13,4.97,-2.01,1784844205484.973
-0.821,-0.318,-0.569,-27.99,9.0,-3.08,1784844205498.121
-0.797,-0.339,-0.552,-29.15,13.37,-2.69,1784844205503.9722
-0.795,-0.348,-0.564,-27.95,16.6,-0.7,1784844205514.132
-0.81,-0.351,-0.606,-27.22,19.07,2.32,1784844205524.677
-0.829,-0.34,-0.638,-28.9,22.55,5.19,1784844205538.144
-0.849,-0.335,-0.667,-32.14,26.61,7.29,1784844205543.773
-0.859,-0.338,-0.687,-35.46,31.8,8.12,1784844205554.1602
-0.86,-0.35,-0.688,-37.42,37.84,8.15,1784844205564.8901
-0.862,-0.352,-0.678,-37.6,44.25,8.45,1784844205578.187
-0.862,-0.351,-0.65,-34.12,50.54,9.64,1784844205584.0461
-0.867,-0.355,-0.633,-26.31,56.28,11.14,1784844205594.161
-0.894,-0.359,-0.624,-16.27,61.53,12.05,1784844205604.9312
-0.93,-0.359,-0.614,-5.52,65.86,12.48,1784844205618.145
-0.954,-0.337,-0.643,2.26,68.7,12.48,1784844205623.859
-0.969,-0.294,-0.687,3.54,72.12,14.4,1784844205634.322
-0.98,-0.281,-0.723,0.0,76.48,16.48,1784844205644.811
-0.989,-0.275,-0.708,-5.89,81.58,16.51,1784844205658.166
-0.958,-0.271,-0.708,-13.15,86.86,16.57,1784844205663.9048
-0.929,-0.29,-0.718,-21.61,93.02,15.47,1784844205674.419
-0.924,-0.333,-0.731,-26.73,98.7,11.51,1784844205685.132
-0.944,-0.354,-0.732,-25.64,103.18,6.59,1784844205698.438
-0.958,-0.36,-0.719,-15.5,106.08,4.39,1784844205704.204
-0.974,-0.375,-0.712,0.31,107.85,3.69,1784844205714.74
-0.994,-0.356,-0.72,13.55,109.62,2.69,1784844205727.914
-0.993,-0.314,-0.737,22.95,111.79,3.63,1784844205733.7532
-0.976,-0.282,-0.75,29.94,114.02,6.26,1784844205744.353
-0.947,-0.248,-0.759,34.82,116.25,7.84,1784844205755.0981
-0.923,-0.23,-0.744,39.67,118.41,7.6,1784844205768.7869
-0.896,-0.235,-0.783,42.73,120.73,5.74,1784844205778.1228
-0.88,-0.224,-0.808,40.41,124.09,3.66,1784844205784.933
-0.878,-0.27,-0.8,35.25,124.21,8.94,1784844205798.1008
-0.946,-0.302,-0.858,30.18,125.77,6.23,1784844205803.821
-0.922,-0.263,-0.843,29.33,127.05,-4.03,1784844205814.483
-0.92,-0.274,-0.9,26.64,126.29,-5.58,1784844205825.3499
-0.899,-0.248,-0.92,20.78,129.43,-5.07,1784844205838.5642
-0.891,-0.241,-0.874,19.71,132.27,-2.32,1784844205844.47
-0.886,-0.261,-0.856,20.66,134.01,1.22,1784844205854.927
-0.876,-0.273,-0.861,20.54,136.91,2.72,1784844205868.264
-0.86,-0.283,-0.843,23.56,139.96,3.48,1784844205873.95
-0.827,-0.338,-0.87,32.07,140.81,8.88,1784844205884.5762
-0.863,-0.38,-0.911,42.24,144.32,3.97,1784844205897.897
-0.827,-0.378,-0.866,56.95,145.05,-10.16,1784844205903.799
-0.794,-0.394,-0.864,69.46,142.89,-16.05,1784844205914.5151
-0.76,-0.382,-0.851,74.59,141.36,-17.24,1784844205927.5762
-0.717,-0.335,-0.905,71.63,138.49,-17.67,1784844205933.759
-0.672,-0.397,-0.961,61.86,138.55,-20.51,1784844205944.4192
-0.684,-0.345,-0.919,46.82,140.32,-36.32,1784844205955.452
-0.738,-0.124,-0.896,40.1,139.99,-42.33,1784844205968.702
-0.75,-0.048,-0.853,43.49,141.06,-27.34,1784844205974.643
-0.676,-0.227,-0.851,40.5,140.08,-9.37,1784844205985.172
-0.602,-0.391,-0.784,28.72,138.4,-10.56,1784844205998.5542
-0.568,-0.37,-0.775,24.11,133.7,-16.88,1784844206004.3381
-0.548,-0.402,-0.849,28.38,131.02,-17.91,1784844206015.595
-0.551,-0.398,-0.911,25.48,129.4,-23.1,1784844206028.3
-0.582,-0.305,-0.933,17.3,128.79,-27.16,1784844206034.348
-0.601,-0.271,-0.901,11.6,130.13,-21.73,1784844206045.002
-0.556,-0.296,-0.844,7.72,130.56,-13.09,1784844206058.414
-0.556,-0.296,-0.844,7.35,129.7,-8.27,1784844206064.3398
-0.497,-0.378,-0.777,10.65,127.45,-10.04,1784844206074.784
-0.437,-0.487,-0.762,17.06,124.91,-20.05,1784844206087.9841
