ax,ay,az,gx,gy,gz,timestamp_ms
0.862,0.279,-0.372,-6.81,-1.07,6.65,1784844365131.262
0.876,0.257,-0.372,-1.86,-1.13,6.32,1784844365131.739
0.877,0.245,-0.373,4.94,-0.79,5.1,1784844365132.2073
0.875,0.252,-0.379,11.17,-0.67,4.03,1784844365132.684
0.872,0.273,-0.387,14.31,-0.55,3.54,1784844365133.156
0.87,0.302,-0.391,14.31,-0.61,3.33,1784844365133.631
0.866,0.343,-0.396,11.35,-1.01,3.94,1784844365134.107
0.855,0.354,-0.4,6.29,-1.56,4.76,1784844365134.5688
0.855,0.341,-0.402,0.55,-2.69,4.21,1784844365135.0378
0.865,0.313,-0.41,-3.39,-3.42,3.91,1784844365135.5037
0.875,0.282,-0.402,-4.79,-3.2,3.81,1784844365135.9739
0.883,0.26,-0.388,-1.92,-2.99,3.91,1784844365136.662
0.892,0.252,-0.391,3.97,-2.56,3.69,1784844365137.281
0.892,0.272,-0.402,8.09,-1.65,3.11,1784844365137.7751
0.882,0.307,-0.406,8.76,-1.01,2.9,1784844365138.2021
0.871,0.328,-0.418,6.41,-0.92,3.14,1784844365138.612
0.867,0.337,-0.418,2.11,-0.85,3.36,1784844365139.0269
0.87,0.328,-0.42,-2.08,-0.98,3.17,1784844365139.499
0.874,0.31,-0.417,-4.64,-0.76,3.27,1784844365139.9128
0.878,0.29,-0.407,-4.46,-0.34,3.27,1784844365140.3179
0.884,0.277,-0.402,-2.08,0.0,3.23,1784844365140.726
0.889,0.282,-0.396,0.37,0.49,3.08,1784844365141.128
0.886,0.293,-0.398,2.08,1.07,3.54,1784844365141.526
0.877,0.305,-0.396,2.17,1.43,3.33,1784844365141.9329
0.87,0.316,-0.4,0.61,0.98,2.69,1784844365143.052
0.866,0.314,-0.408,-1.53,0.49,2.41,1784844365143.533
0.868,0.298,-0.399,-3.66,0.21,2.38,1784844365143.945
0.874,0.278,-0.386,-4.18,-0.34,2.5,1784844365144.35
0.879,0.265,-0.384,-2.96,-0.55,2.59,1784844365144.75
0.875,0.265,-0.379,-1.1,-0.43,2.66,1784844365145.1467
0.865,0.265,-0.375,1.37,-0.31,2.5,1784844365145.5513
0.857,0.267,-0.376,3.51,-0.64,2.29,1784844365145.955
0.856,0.269,-0.366,4.79,-1.19,1.92,1784844365146.353
0.858,0.276,-0.36,5.98,-2.26,1.68,1784844365146.7588
0.858,0.274,-0.368,7.2,-3.17,1.25,1784844365147.1738
0.857,0.27,-0.367,8.15,-3.72,0.4,1784844365147.5752
0.857,0.27,-0.369,9.0,-4.67,0.21,1784844365147.9739
0.855,0.266,-0.376,9.34,-5.49,0.67,1784844365148.3772
0.853,0.265,-0.367,8.88,-6.32,1.31,1784844365148.78
0.851,0.272,-0.359,8.79,-7.48,1.92,1784844365149.179
0.842,0.267,-0.355,9.61,-8.67,2.11,1784844365149.577
0.832,0.249,-0.344,10.8,-9.83,2.08,1784844365149.933
0.825,0.237,-0.322,12.67,-11.11,2.23,1784844365150.29
0.813,0.214,-0.295,16.51,-13.18,2.59,1784844365150.6428
0.797,0.179,-0.258,21.91,-15.84,2.56,1784844365151.001
0.787,0.143,-0.202,28.75,-19.04,2.53,1784844365151.357
0.773,0.106,-0.145,38.39,-24.32,2.56,1784844365151.7087
0.746,0.07,-0.109,50.42,-30.73,3.14,1784844365152.063
0.706,0.053,-0.072,64.42,-38.24,3.88,1784844365152.4192
0.656,0.05,-0.051,79.81,-47.27,5.52,1784844365152.7761
0.601,0.052,-0.038,94.09,-57.8,8.64,1784844365153.1301
0.547,0.056,-0.024,106.51,-69.34,13.12,1784844365153.556
0.495,0.062,-0.008,118.35,-81.73,19.38,1784844365153.9253
0.454,0.071,-0.005,130.41,-94.94,27.16,1784844365154.295
0.417,0.063,0.007,143.83,-107.24,35.28,1784844365154.659
0.383,0.037,0.023,157.17,-119.21,43.61,1784844365155.024
0.353,0.005,0.006,168.8,-132.02,52.49,1784844365155.389
0.325,-0.023,-0.02,181.22,-142.8,62.11,1784844365155.797
0.296,-0.051,-0.042,195.44,-152.59,72.73,1784844365156.17
0.267,-0.067,-0.078,210.7,-162.3,84.54,1784844365156.537
0.233,-0.068,-0.115,227.3,-170.84,97.78,1784844365156.904
0.204,-0.056,-0.16,245.31,-178.56,112.55,1784844365157.275
0.167,-0.018,-0.245,261.36,-186.8,130.89,1784844365157.64
