distance_cm,timestamp_ms
56.0,1785099534501.2952
42.0,1785099534506.518
42.0,1785099534551.8347
109.0,1785099534631.916
84.0,1785099534671.9072
110.0,1785099534752.032
93.0,1785099534791.9539
92.0,1785099534872.75
98.0,1785099534912.344
93.0,1785099534991.8972
114.0,1785099535031.2178
73.0,1785099535111.9968
98.0,1785099535152.416
46.0,1785099535232.669
45.0,1785099535272.5261
49.0,1785099535355.9119
53.0,1785099535396.066
51.0,1785099535471.488
45.0,1785099535512.612
44.0,1785099535595.946
50.0,1785099535636.3909
49.0,1785099535712.1812
45.0,1785099535755.913
46.0,1785099535832.685
46.0,1785099535875.67
38.0,1785099535951.925
42.0,1785099535992.457
40.0,1785099536072.616
36.0,1785099536112.493
32.0,1785099536192.3462
31.0,1785099536233.038
33.0,1785099536312.6763
32.0,1785099536353.003
32.0,1785099536432.939
37.0,1785099536472.408
35.0,1785099536552.906
32.0,1785099536593.123
31.0,1785099536672.4429
26.0,1785099536715.783
23.0,1785099536792.0032
24.0,1785099536832.0962
19.0,1785099536912.195
26.0,1785099536952.685
26.0,1785099537031.4373
23.0,1785099537072.4712
26.0,1785099537152.5
31.0,1785099537195.749
40.0,1785099537275.542
39.0,1785099537311.682
49.0,1785099537392.686
51.0,1785099537435.783
67.0,1785099537452.191
71.0,1785099537462.577
132.0,1785099537484.5781
60.0,1785099537492.403
86.0,1785099537511.3333
90.0,1785099537532.958
78.0,1785099537545.9268
55.0,1785099537551.6748
63.0,1785099537575.5598
63.0,1785099537592.0918
74.0,1785099537602.668
68.0,1785099537616.483
74.0,1785099537633.087
87.0,1785099537645.8281
81.0,1785099537662.161
78.0,1785099537672.816
61.0,1785099537692.019
128.0,1785099537712.866
126.0,1785099537726.156
122.0,1785099537732.258
121.0,1785099537753.0469
122.0,1785099537766.3528
89.0,1785099537783.358
96.0,1785099537792.52
89.0,1785099537816.672
61.0,1785099537832.0562
68.0,1785099537842.4739
64.0,1785099537853.086
88.0,1785099537872.2507
108.0,1785099537892.744
110.0,1785099537906.155
103.0,1785099537912.065
75.0,1785099537935.638
88.0,1785099537952.3499
69.0,1785099537962.687
63.0,1785099537976.0762
53.0,1785099537992.312
54.0,1785099538002.925
55.0,1785099538016.772
54.0,1785099538032.4539
56.0,1785099538051.788
57.0,1785099538072.5132
60.0,1785099538091.009
56.0,1785099538091.905
55.0,1785099538112.845
56.0,1785099538125.8992
55.0,1785099538141.977
50.0,1785099538152.8179
55.0,1785099538171.573
55.0,1785099538192.7659
54.0,1785099538206.061
49.0,1785099538211.9172
48.0,1785099538232.8691
54.0,1785099538246.309
47.0,1785099538262.4153
55.0,1785099538273.122
59.0,1785099538291.858
53.0,1785099538316.692
52.0,1785099538332.509
52.0,1785099538356.258
46.0,1785099538372.3992
47.0,1785099538383.009
48.0,1785099538396.136
42.0,1785099538412.4182
45.0,1785099538423.017
48.0,1785099538436.2502
50.0,1785099538452.4211
46.0,1785099538476.321
44.0,1785099538492.6729
42.0,1785099538505.9001
47.0,1785099538511.7922
43.0,1785099538533.3608
42.0,1785099538546.2542
48.0,1785099538562.592
44.0,1785099538575.902
41.0,1785099538592.4548
39.0,1785099538603.2278
40.0,1785099538616.6138
40.0,1785099538633.154
35.0,1785099538653.181
36.0,1785099538673.103
42.0,1785099538686.495
38.0,1785099538692.206
36.0,1785099538716.465
36.0,1785099538732.236
38.0,1785099538742.777
40.0,1785099538756.1719
35.0,1785099538772.653
36.0,1785099538785.8958
38.0,1785099538802.045
40.0,1785099538812.538
36.0,1785099538831.309
38.0,1785099538852.737
37.0,1785099538866.0159
36.0,1785099538871.872
38.0,1785099538892.922
35.0,1785099538906.2742
32.0,1785099538924.095
38.0,1785099538936.0903
31.0,1785099538952.649
37.0,1785099538963.1018
32.0,1785099538976.5288
35.0,1785099538992.706
31.0,1785099539011.659
31.0,1785099539033.065
33.0,1785099539046.034
32.0,1785099539052.204
29.0,1785099539075.8662
31.0,1785099539092.2393
33.0,1785099539102.872
19.0,1785099539116.3
31.0,1785099539132.546
33.0,1785099539143.2742
31.0,1785099539156.3652
31.0,1785099539172.698
31.0,1785099539191.4019
31.0,1785099539212.508
29.0,1785099539222.796
33.0,1785099539236.207
28.0,1785099539251.9438
32.0,1785099539262.753
32.0,1785099539276.137
33.0,1785099539292.195
31.0,1785099539315.881
33.0,1785099539332.221
30.0,1785099539342.6462
34.0,1785099539355.9639
30.0,1785099539372.244
29.0,1785099539382.838
33.0,1785099539396.0828
31.0,1785099539412.169
31.0,1785099539435.883
