ax,ay,az,gx,gy,gz,timestamp_ms
0.555,-0.272,-0.75,45.05,4.21,-21.3,1785099621369.084
0.56,-0.279,-0.786,47.43,5.34,-21.18,1785099621369.4302
0.565,-0.273,-0.812,45.63,7.72,-21.76,1785099621369.6958
0.569,-0.271,-0.801,42.66,11.51,-22.95,1785099621369.956
0.582,-0.289,-0.766,42.24,15.56,-24.41,1785099621370.209
0.576,-0.312,-0.7,46.08,19.47,-26.43,1785099621370.472
0.536,-0.332,-0.626,55.6,22.74,-28.26,1785099621370.729
0.512,-0.347,-0.613,71.26,25.3,-29.11,1785099621370.98
0.529,-0.342,-0.651,89.14,27.1,-29.42,1785099621371.221
0.56,-0.313,-0.706,102.24,27.89,-30.21,1785099621371.47
0.567,-0.288,-0.761,105.78,28.78,-32.01,1785099621371.724
0.543,-0.296,-0.783,98.82,31.25,-35.1,1785099621371.9658
0.527,-0.345,-0.789,85.73,35.34,-38.94,1785099621372.247
0.507,-0.408,-0.742,71.96,40.99,-44.28,1785099621372.4912
0.47,-0.452,-0.673,63.6,47.61,-50.05,1785099621372.725
0.48,-0.46,-0.658,63.42,53.62,-53.07,1785099621372.947
0.535,-0.417,-0.633,68.76,57.44,-52.13,1785099621373.199
0.559,-0.362,-0.592,76.05,59.42,-50.72,1785099621373.434
0.538,-0.332,-0.58,81.42,60.34,-51.0,1785099621373.6582
0.509,-0.345,-0.579,83.86,60.85,-52.95,1785099621373.891
0.487,-0.38,-0.579,85.12,62.56,-56.06,1785099621374.125
0.465,-0.416,-0.545,88.02,66.41,-58.72,1785099621374.3591
0.456,-0.44,-0.519,94.09,70.25,-60.24,1785099621374.583
0.48,-0.434,-0.528,98.97,73.43,-60.3,1785099621374.82
0.527,-0.404,-0.521,97.96,75.59,-59.51,1785099621375.0542
0.559,-0.365,-0.485,88.6,75.01,-59.51,1785099621375.288
0.558,-0.355,-0.45,73.49,73.73,-61.56,1785099621375.514
0.507,-0.343,-0.411,55.39,73.31,-64.61,1785099621375.746
0.44,-0.326,-0.36,40.35,74.4,-65.28,1785099621375.977
0.412,-0.319,-0.327,33.85,76.85,-63.72,1785099621376.2031
0.45,-0.307,-0.305,34.33,79.71,-60.64,1785099621376.487
0.517,-0.298,-0.284,38.48,82.19,-56.46,1785099621376.76
0.567,-0.297,-0.266,43.92,83.93,-52.58,1785099621376.998
0.586,-0.291,-0.234,47.06,84.08,-48.95,1785099621377.281
0.587,-0.291,-0.195,47.0,81.67,-45.29,1785099621377.5999
0.558,-0.29,-0.158,43.09,77.12,-41.32,1785099621377.852
0.505,-0.273,-0.142,36.93,71.66,-37.35,1785099621378.1062
0.449,-0.261,-0.145,31.98,66.5,-33.23,1785099621378.366
0.437,-0.261,-0.161,29.36,62.11,-28.69,1785099621378.618
0.48,-0.259,-0.176,27.41,59.08,-24.66,1785099621378.856
0.535,-0.263,-0.16,26.37,56.4,-19.59,1785099621379.104
0.601,-0.286,-0.141,27.59,53.56,-13.28,1785099621379.333
0.629,-0.306,-0.093,29.91,50.33,-5.83,1785099621379.56
0.631,-0.327,-0.055,32.26,43.82,2.93,1785099621379.791
0.626,-0.323,-0.044,30.92,34.52,11.78,1785099621380.034
0.618,-0.289,-0.029,26.25,23.44,20.84,1785099621380.255
0.609,-0.246,-0.026,20.11,10.07,29.88,1785099621380.464
0.631,-0.225,-0.041,15.44,-2.47,38.88,1785099621380.6719
0.662,-0.262,-0.064,13.28,-12.3,46.97,1785099621380.884
0.693,-0.301,-0.077,11.51,-19.32,54.51,1785099621381.0989
0.724,-0.352,-0.074,14.44,-25.48,64.18,1785099621381.311
