distance_cm,timestamp_ms
42.0,1785110564035.593
46.0,1785110564036.276
44.0,1785110564051.729
42.0,1785110564071.666
48.0,1785110564095.916
41.0,1785110564114.73
49.0,1785110564135.4119
47.0,1785110564156.279
46.0,1785110564175.165
44.0,1785110564196.0571
41.0,1785110564215.0989
37.0,1785110564239.194
56.0,1785110564255.6072
52.0,1785110564279.756
39.0,1785110564295.9412
42.0,1785110564319.7988
48.0,1785110564336.301
36.0,1785110564355.5012
40.0,1785110564376.763
33.0,1785110564395.984
50.0,1785110564420.0051
45.0,1785110564436.7412
52.0,1785110564455.963
51.0,1785110564479.991
57.0,1785110564496.4841
56.0,1785110564515.795
52.0,1785110564539.6511
56.0,1785110564556.39
56.0,1785110564575.713
56.0,1785110564599.442
57.0,1785110564616.3718
53.0,1785110564635.545
60.0,1785110564656.721
54.0,1785110564676.042
56.0,1785110564700.0598
54.0,1785110564716.4211
52.0,1785110564735.706
52.0,1785110564759.4458
54.0,1785110564776.48
54.0,1785110564795.9082
53.0,1785110564819.6963
52.0,1785110564836.3462
56.0,1785110564855.618
57.0,1785110564879.5872
53.0,1785110564896.173
55.0,1785110564915.478
53.0,1785110564936.576
53.0,1785110564955.8333
54.0,1785110564976.594
57.0,1785110564995.9219
58.0,1785110565016.8909
55.0,1785110565036.033
57.0,1785110565059.8809
59.0,1785110565076.046
58.0,1785110565100.003
59.0,1785110565116.197
51.0,1785110565139.8708
52.0,1785110565156.353
50.0,1785110565175.563
48.0,1785110565199.727
46.0,1785110565216.3809
44.0,1785110565235.6218
48.0,1785110565259.4458
46.0,1785110565276.089
54.0,1785110565300.065
45.0,1785110565316.65
42.0,1785110565335.4658
47.0,1785110565359.762
49.0,1785110565376.7778
44.0,1785110565396.0588
46.0,1785110565415.61
39.0,1785110565439.7122
47.0,1785110565456.471
69.0,1785110565475.7349
61.0,1785110565499.851
51.0,1785110565516.7097
43.0,1785110565535.9722
39.0,1785110565559.979
44.0,1785110565576.3672
46.0,1785110565595.957
38.0,1785110565619.795
44.0,1785110565636.123
71.0,1785110565660.0059
61.0,1785110565676.4329
52.0,1785110565696.9978
62.0,1785110565716.807
61.0,1785110565735.9622
54.0,1785110565756.695
62.0,1785110565775.945
65.0,1785110565799.865
65.0,1785110565816.323
77.0,1785110565839.921
97.0,1785110565856.565
79.0,1785110565875.9858
72.0,1785110565900.163
82.0,1785110565916.32
27.0,1785110565935.814
50.0,1785110565959.683
54.0,1785110565976.32
56.0,1785110565995.6008
59.0,1785110566019.851
53.0,1785110566036.797
65.0,1785110566056.0452
50.0,1785110566075.3423
66.0,1785110566099.7498
59.0,1785110566116.637
66.0,1785110566135.888
49.0,1785110566159.742
64.0,1785110566176.3892
55.0,1785110566195.68
58.0,1785110566219.7068
61.0,1785110566236.041
61.0,1785110566259.9
56.0,1785110566276.359
54.0,1785110566296.49
52.0,1785110566316.8682
50.0,1785110566336.134
55.0,1785110566359.615
58.0,1785110566375.9702
54.0,1785110566400.18
53.0,1785110566416.763
54.0,1785110566435.67
51.0,1785110566456.395
48.0,1785110566475.7122
53.0,1785110566499.8557
48.0,1785110566516.542
47.0,1785110566535.5798
45.0,1785110566556.652
43.0,1785110566575.54
41.0,1785110566600.513
45.0,1785110566616.792
48.0,1785110566635.9758
43.0,1785110566660.018
45.0,1785110566679.5142
46.0,1785110566696.3782
47.0,1785110566715.837
46.0,1785110566739.663
52.0,1785110566756.663
53.0,1785110566775.9429
45.0,1785110566795.3333
54.0,1785110566819.592
34.0,1785110566836.51
40.0,1785110566856.0598
53.0,1785110566879.854
56.0,1785110566896.527
35.0,1785110566915.977
69.0,1785110566939.548
76.0,1785110566956.253
74.0,1785110566975.5718
64.0,1785110566999.71
80.0,1785110567016.5032
