ax,ay,az,gx,gy,gz,timestamp_ms
0.201,-0.126,-0.208,54.69,-38.61,32.07,1785110548732.77
0.201,-0.123,-0.238,44.92,-43.18,35.71,1785110548733.257
0.186,-0.123,-0.245,32.96,-47.06,39.61,1785110548733.685
0.169,-0.14,-0.248,20.42,-51.18,43.28,1785110548734.117
0.147,-0.159,-0.261,8.97,-55.15,46.6,1785110548734.5312
0.099,-0.172,-0.228,0.0,-58.66,49.56,1785110548734.93
0.053,-0.197,-0.18,-4.76,-64.42,53.29,1785110548735.372
0.058,-0.24,-0.191,-5.46,-72.91,56.25,1785110548735.799
0.079,-0.269,-0.239,-3.66,-80.9,57.92,1785110548736.253
0.071,-0.29,-0.312,-1.22,-87.8,59.76,1785110548736.6719
0.037,-0.315,-0.421,-2.14,-92.93,62.01,1785110548737.07
-0.019,-0.317,-0.488,-7.78,-95.92,64.85,1785110548737.477
-0.084,-0.321,-0.491,-13.64,-97.72,68.88,1785110548737.8828
-0.145,-0.344,-0.478,-16.85,-99.61,72.6,1785110548738.3098
-0.187,-0.367,-0.451,-17.52,-101.02,75.5,1785110548738.725
-0.249,-0.381,-0.357,-12.76,-103.21,79.38,1785110548739.1438
-0.263,-0.44,-0.33,-0.64,-110.02,85.15,1785110548739.5498
-0.205,-0.48,-0.443,12.15,-118.47,90.03,1785110548739.937
-0.197,-0.488,-0.569,22.98,-123.94,94.0,1785110548740.297
-0.275,-0.519,-0.693,28.57,-126.87,98.57,1785110548740.659
-0.356,-0.531,-0.78,24.51,-127.05,102.88,1785110548741.0188
-0.422,-0.533,-0.786,16.91,-124.15,106.63,1785110548741.3828
-0.499,-0.523,-0.668,9.55,-120.98,109.53,1785110548741.751
-0.533,-0.537,-0.579,7.14,-120.88,113.13,1785110548742.1172
-0.539,-0.559,-0.519,10.13,-123.08,116.79,1785110548742.498
-0.509,-0.603,-0.596,17.76,-128.45,120.49,1785110548742.862
-0.509,-0.664,-0.772,25.24,-132.02,122.2,1785110548743.241
