ax,ay,az,gx,gy,gz,timestamp_ms
0.617,-0.359,-0.564,48.46,3.78,-35.95,1785099466970.169
0.654,-0.363,-0.55,53.9,5.34,-35.28,1785099466970.416
0.686,-0.368,-0.563,60.06,6.32,-35.19,1785099466970.6602
0.704,-0.358,-0.585,63.88,6.41,-36.16,1785099466970.905
0.683,-0.348,-0.589,64.39,6.38,-37.32,1785099466971.137
0.63,-0.341,-0.582,61.68,6.29,-38.36,1785099466971.3792
0.591,-0.342,-0.571,57.83,6.5,-38.94,1785099466971.627
0.58,-0.341,-0.555,55.21,7.48,-39.34,1785099466971.879
0.6,-0.341,-0.546,55.67,8.85,-38.82,1785099466972.118
0.631,-0.354,-0.537,59.14,10.16,-37.87,1785099466972.346
0.653,-0.366,-0.54,63.72,10.93,-37.87,1785099466972.581
0.653,-0.364,-0.548,66.29,10.83,-39.09,1785099466972.805
0.63,-0.347,-0.54,65.13,10.53,-40.22,1785099466973.04
0.59,-0.333,-0.529,62.04,10.01,-40.83,1785099466973.2769
0.548,-0.33,-0.513,59.11,9.83,-41.51,1785099466973.5
0.52,-0.339,-0.503,58.08,11.08,-42.21,1785099466973.7332
0.534,-0.34,-0.496,58.81,13.09,-42.6,1785099466973.969
0.584,-0.316,-0.492,60.06,13.82,-41.6,1785099466974.206
0.641,-0.287,-0.511,60.12,12.45,-39.61,1785099466974.432
0.662,-0.259,-0.534,56.0,10.44,-38.24,1785099466974.665
0.625,-0.24,-0.531,47.24,9.16,-37.54,1785099466974.905
0.55,-0.242,-0.512,37.08,8.48,-37.08,1785099466975.126
0.49,-0.257,-0.486,29.76,8.24,-36.5,1785099466975.358
0.464,-0.283,-0.477,27.38,9.49,-35.95,1785099466975.59
0.468,-0.311,-0.486,29.91,15.17,-34.79,1785099466975.9019
0.483,-0.328,-0.465,36.59,24.6,-32.81,1785099466976.1309
0.531,-0.313,-0.434,45.32,31.4,-28.93,1785099466976.366
0.594,-0.274,-0.388,53.87,33.63,-22.61,1785099466976.613
0.618,-0.244,-0.33,60.73,32.38,-15.75,1785099466976.862
0.607,-0.23,-0.273,65.0,30.06,-9.34,1785099466977.105
0.565,-0.249,-0.218,67.42,29.05,-4.43,1785099466977.3271
0.507,-0.299,-0.18,68.88,29.82,-1.37,1785099466977.549
0.457,-0.364,-0.188,70.96,33.05,0.55,1785099466977.782
0.423,-0.414,-0.195,74.04,38.27,1.89,1785099466978.082
0.419,-0.425,-0.187,77.06,41.87,5.37,1785099466978.359
0.423,-0.41,-0.162,82.22,43.43,12.6,1785099466978.581
0.43,-0.402,-0.143,90.37,42.73,20.48,1785099466978.798
0.463,-0.373,-0.131,97.23,39.77,27.07,1785099466979.018
0.493,-0.335,-0.101,102.51,37.05,34.82,1785099466979.2449
0.505,-0.331,-0.067,108.46,36.13,44.1,1785099466979.46
0.479,-0.381,-0.052,115.85,36.59,52.03,1785099466979.687
0.431,-0.45,-0.09,122.07,37.32,58.66,1785099466979.912
0.382,-0.49,-0.124,124.55,38.7,65.95,1785099466980.137
0.355,-0.478,-0.134,123.26,38.88,75.35,1785099466980.3518
0.387,-0.458,-0.157,120.43,38.48,87.22,1785099466980.596
0.454,-0.444,-0.161,113.5,38.67,98.57,1785099466980.853
0.512,-0.433,-0.132,102.24,37.66,108.1,1785099466981.074
0.557,-0.489,-0.1,93.54,36.93,117.98,1785099466981.2952
0.552,-0.59,-0.063,89.24,37.23,128.21,1785099466981.5117
0.524,-0.688,-0.044,88.35,35.62,140.26,1785099466981.7258
0.501,-0.754,-0.07,87.77,32.5,152.53,1785099466981.934
0.487,-0.745,-0.115,81.76,29.02,165.56,1785099466982.146
0.49,-0.707,-0.12,70.13,25.12,180.3,1785099466982.359
0.484,-0.708,-0.096,54.72,19.29,194.19,1785099466982.571
0.474,-0.752,-0.072,38.73,11.96,206.67,1785099466982.792
0.48,-0.839,-0.05,27.89,3.94,218.82,1785099466983.0122
0.507,-0.93,-0.059,25.12,-4.55,231.27,1785099466983.236
0.518,-0.965,-0.103,26.86,-14.56,244.39,1785099466983.437
0.524,-0.957,-0.187,29.63,-25.64,257.09,1785099466983.639
0.527,-0.965,-0.286,27.41,-37.39,266.98,1785099466983.842
0.484,-1.011,-0.334,12.7,-49.71,272.8,1785099466984.048
0.385,-1.072,-0.361,-13.67,-63.11,274.64,1785099466984.244
0.277,-1.116,-0.346,-45.66,-76.39,275.31,1785099466984.4531
0.223,-1.239,-0.313,-68.27,-88.29,276.28,1785099466984.6611
0.208,-1.444,-0.365,-74.8,-97.08,272.56,1785099466984.8682
0.192,-1.501,-0.455,-73.61,-101.32,264.96,1785099466985.068
0.219,-1.404,-0.519,-67.08,-101.17,255.81,1785099466985.282
0.145,-1.285,-0.653,-65.86,-100.13,241.65,1785099466985.492
0.022,-1.3,-0.685,-81.67,-100.71,252.82,1785099466985.698
0.029,-1.353,-0.603,-96.1,-101.41,272.77,1785099466985.905
0.029,-1.353,-0.603,-94.79,-100.59,268.32,1785099466986.115
0.016,-1.325,-0.574,-88.63,-97.05,253.12,1785099466986.325
-0.056,-1.305,-0.591,-87.1,-96.8,239.27,1785099466986.524
-0.107,-1.323,-0.632,-90.0,-96.38,222.36,1785099466986.735
-0.139,-1.343,-0.689,-90.0,-96.38,222.36,1785099466986.946
-0.161,-1.385,-0.668,-90.7,-90.98,204.26,1785099466987.1501
-0.206,-1.467,-0.645,-82.98,-86.06,187.99,1785099466987.349
-0.263,-1.5,-0.605,-67.54,-83.9,180.49,1785099466987.554
-0.259,-1.487,-0.556,-40.68,-79.78,182.71,1785099466987.764
-0.243,-1.371,-0.575,-9.55,-71.26,182.41,1785099466987.982
-0.255,-1.194,-0.658,9.89,-62.17,179.17,1785099466988.186
-0.264,-1.035,-0.722,9.43,-55.21,178.72,1785099466988.3918
-0.231,-0.969,-0.754,-4.06,-48.19,177.62,1785099466988.59
-0.211,-1.009,-0.722,-20.69,-39.83,167.06,1785099466988.8389
-0.234,-1.142,-0.681,-33.39,-34.33,151.49,1785099466989.0771
-0.26,-1.255,-0.641,-37.29,-31.46,137.94,1785099466989.2922
-0.317,-1.257,-0.595,-28.9,-27.04,127.35,1785099466989.5151
-0.405,-1.195,-0.573,-10.62,-21.76,125.19,1785099466989.741
-0.433,-1.137,-0.579,8.06,-18.92,132.33,1785099466989.9622
-0.402,-1.058,-0.587,20.2,-18.1,137.03,1785099466990.187
-0.413,-0.952,-0.612,23.32,-14.19,133.52,1785099466990.393
-0.481,-0.87,-0.599,16.72,-8.3,128.73,1785099466990.5889
-0.545,-0.853,-0.568,0.49,-5.55,122.44,1785099466990.784
-0.623,-0.846,-0.531,-24.11,-5.77,113.35,1785099466990.976
-0.672,-0.823,-0.474,-52.0,-5.37,108.34,1785099466991.174
-0.689,-0.832,-0.438,-72.91,-4.24,106.08,1785099466991.372
-0.688,-0.849,-0.43,-83.1,-3.85,103.61,1785099466991.573
-0.694,-0.843,-0.418,-83.99,-3.63,100.28,1785099466991.7642
-0.696,-0.82,-0.41,-76.36,-3.42,98.03,1785099466991.963
-0.714,-0.801,-0.417,-62.62,-3.85,96.07,1785099466992.157
-0.748,-0.799,-0.416,-46.75,-4.27,94.76,1785099466992.3467
-0.781,-0.808,-0.414,-31.34,-4.97,92.65,1785099466992.543
-0.808,-0.787,-0.412,-17.06,-5.16,89.36,1785099466992.7402
-0.829,-0.742,-0.397,-3.42,-3.81,87.53,1785099466992.9312
-0.839,-0.69,-0.359,8.7,-2.75,86.95,1785099466993.117
-0.839,-0.652,-0.345,18.71,-3.2,84.02,1785099466993.31
-0.838,-0.618,-0.349,23.87,-3.6,79.38,1785099466993.505
-0.829,-0.588,-0.344,25.33,-2.96,74.56,1785099466993.689
-0.829,-0.552,-0.344,24.45,-1.62,68.42,1785099466993.882
-0.813,-0.534,-0.347,19.93,-0.79,62.75,1785099466994.0742
-0.849,-0.506,-0.345,12.05,-0.98,56.83,1785099466994.2773
-0.852,-0.507,-0.35,2.72,-4.52,56.34,1785099466994.4639
