time_s,sequence,interval_ms,status,status_code,distance_cm
29.75,1316,20.0,Ok,0x0,52.0
29.780999999959022,1317,20.0,Ok,0x0,53.0
29.79700000002049,1318,20.0,Ok,0x0,55.0
29.82799999997951,1319,20.0,Ok,0x0,53.0
29.844000000040978,1320,20.0,Ok,0x0,53.0
29.85999999998603,1321,20.0,Ok,0x0,54.0
29.875,1322,20.0,Ok,0x0,52.0
29.890999999945052,1323,20.0,Ok,0x0,52.0
29.905999999959022,1324,20.0,Ok,0x0,54.0
29.93799999996554,1325,20.0,Ok,0x0,53.0
29.95299999997951,1326,20.0,Ok,0x0,59.0
29.969000000040978,1327,20.0,Ok,0x0,55.0
29.98499999998603,1328,20.0,Ok,0x0,54.0
30.015999999945052,1329,20.0,Ok,0x0,53.0
30.030999999959022,1330,20.0,Ok,0x0,51.0
30.04700000002049,1331,20.0,Ok,0x0,53.0
30.07799999997951,1332,20.0,Ok,0x0,51.0
30.094000000040978,1333,20.0,Ok,0x0,49.0
30.10999999998603,1334,20.0,Ok,0x0,52.0
30.140999999945052,1335,20.0,Ok,0x0,51.0
30.17200000002049,1336,20.0,Ok,0x0,54.0
30.18799999996554,1337,20.0,Ok,0x0,54.0
30.20299999997951,1338,20.0,Ok,0x0,52.0
30.219000000040978,1339,20.0,Ok,0x0,54.0
30.25,1340,20.0,Ok,0x0,55.0
30.265999999945052,1341,20.0,Ok,0x0,60.0
30.280999999959022,1342,20.0,Ok,0x0,52.0
30.29700000002049,1343,20.0,Ok,0x0,51.0
30.32799999997951,1344,20.0,Ok,0x0,53.0
30.344000000040978,1345,20.0,Ok,0x0,54.0
30.35999999998603,1346,20.0,Ok,0x0,51.0
30.390999999945052,1347,20.0,Ok,0x0,53.0
30.405999999959022,1348,20.0,Ok,0x0,52.0
30.42200000002049,1349,20.0,Ok,0x0,56.0
30.43799999996554,1350,20.0,Ok,0x0,54.0
30.45299999997951,1351,20.0,Ok,0x0,52.0
30.48499999998603,1352,20.0,Ok,0x0,48.0
30.5,1353,20.0,Ok,0x0,51.0
30.530999999959022,1354,20.0,Ok,0x0,54.0
30.54700000002049,1355,20.0,Ok,0x0,56.0
30.56299999996554,1356,20.0,Ok,0x0,47.0
30.57799999997951,1357,20.0,Ok,0x0,41.0
30.594000000040978,1358,20.0,Ok,0x0,42.0
30.625,1359,20.0,Ok,0x0,43.0
