time_s,sequence,interval_ms,status,status_code,distance_cm
471.045999999973,23382,20.0,Ok,0x0,57.0
471.0779999999795,23383,20.0,Ok,0x0,59.0
471.0929999999935,23384,20.0,Ok,0x0,57.0
471.10900000005495,23385,20.0,Ok,0x0,58.0
471.125,23386,20.0,Ok,0x0,61.0
471.155999999959,23387,20.0,Ok,0x0,56.0
471.170999999973,23388,20.0,Ok,0x0,60.0
471.18700000003446,23389,20.0,Ok,0x0,56.0
471.2179999999935,23390,20.0,Ok,0x0,55.0
471.23400000005495,23391,20.0,Ok,0x0,61.0
471.25,23392,20.0,Ok,0x0,52.0
471.26500000001397,23393,20.0,Ok,0x0,53.0
471.295999999973,23394,20.0,Ok,0x0,55.0
471.31200000003446,23395,20.0,Ok,0x0,56.0
471.3279999999795,23396,20.0,Ok,0x0,57.0
471.3429999999935,23397,20.0,Ok,0x0,57.0
471.375,23398,20.0,Ok,0x0,58.0
471.39000000001397,23399,20.0,Ok,0x0,60.0
471.405999999959,23400,20.0,Ok,0x0,60.0
471.43700000003446,23401,20.0,Ok,0x0,62.0
471.4529999999795,23402,20.0,Ok,0x0,47.0
471.4679999999935,23403,20.0,Ok,0x0,56.0
471.48400000005495,23404,20.0,Ok,0x0,59.0
471.51500000001397,23405,20.0,Ok,0x0,54.0
471.530999999959,23406,20.0,Ok,0x0,45.0
471.545999999973,23407,20.0,Ok,0x0,26.0
471.5779999999795,23408,20.0,Ok,0x0,26.0
471.5929999999935,23409,20.0,Ok,0x0,17.0
471.60900000005495,23410,20.0,Ok,0x0,14.0
471.625,23411,20.0,Ok,0x0,16.0
471.655999999959,23412,20.0,Ok,0x0,14.0
471.670999999973,23413,20.0,Ok,0x0,12.0
471.68700000003446,23414,20.0,Ok,0x0,28.0
471.7179999999935,23415,20.0,Ok,0x0,18.0
471.73400000005495,23416,20.0,Ok,0x0,40.0
471.75,23417,20.0,Ok,0x0,41.0
471.76500000001397,23418,20.0,Ok,0x0,30.0
471.780999999959,23419,20.0,Ok,0x0,52.0
471.81200000003446,23420,20.0,Ok,0x0,63.0
471.8279999999795,23421,20.0,Ok,0x0,59.0
471.8429999999935,23422,20.0,Ok,0x0,55.0
471.875,23423,20.0,Ok,0x0,59.0
471.89000000001397,23424,20.0,Ok,0x0,31.0
471.905999999959,23425,20.0,Ok,0x0,46.0
471.93700000003446,23426,20.0,Ok,0x0,41.0
471.9529999999795,23427,20.0,Ok,0x0,34.0
471.9679999999935,23428,20.0,Ok,0x0,21.0
472.0,23429,20.0,Ok,0x0,21.0
472.01500000001397,23430,20.0,Ok,0x0,19.0
472.030999999959,23431,20.0,Ok,0x0,14.0
472.045999999973,23432,20.0,Ok,0x0,15.0
472.0779999999795,23433,20.0,Ok,0x0,17.0
472.0929999999935,23434,20.0,Ok,0x0,26.0
472.10900000005495,23435,20.0,Ok,0x0,39.0
472.125,23436,20.0,Ok,0x0,36.0
472.155999999959,23437,20.0,Ok,0x0,35.0
472.170999999973,23438,20.0,Ok,0x0,41.0
472.18700000003446,23439,20.0,Ok,0x0,37.0
472.2029999999795,23440,20.0,Ok,0x0,38.0
472.23400000005495,23441,20.0,Ok,0x0,41.0
472.25,23442,20.0,Ok,0x0,37.0
472.26500000001397,23443,20.0,Ok,0x0,44.0
472.280999999959,23444,20.0,Ok,0x0,33.0
472.31200000003446,23445,20.0,Ok,0x0,31.0
472.3279999999795,23446,20.0,Ok,0x0,31.0
472.35900000005495,23447,20.0,Ok,0x0,18.0
472.375,23448,20.0,Ok,0x0,16.0
472.39000000001397,23449,20.0,Ok,0x0,17.0
472.405999999959,23450,20.0,Ok,0x0,22.0
472.420999999973,23451,20.0,Ok,0x0,16.0
472.43700000003446,23452,20.0,Ok,0x0,19.0
472.4679999999935,23453,20.0,Ok,0x0,25.0
472.48400000005495,23454,20.0,Ok,0x0,20.0
472.51500000001397,23455,20.0,Ok,0x0,31.0
472.530999999959,23456,20.0,Ok,0x0,33.0
472.545999999973,23457,20.0,Ok,0x0,32.0
472.5779999999795,23458,20.0,Ok,0x0,45.0
472.5929999999935,23459,20.0,Ok,0x0,55.0
472.60900000005495,23460,20.0,Ok,0x0,58.0
472.625,23461,20.0,Ok,0x0,53.0
472.655999999959,23462,20.0,Ok,0x0,50.0
472.670999999973,23463,20.0,Ok,0x0,47.0
472.68700000003446,23464,20.0,Ok,0x0,40.0
472.7179999999935,23465,20.0,Ok,0x0,28.0
472.73400000005495,23466,20.0,Ok,0x0,28.0
472.75,23467,20.0,Ok,0x0,18.0
472.76500000001397,23468,20.0,Ok,0x0,11.0
472.780999999959,23469,20.0,Ok,0x0,8.0
472.81200000003446,23470,20.0,Ok,0x0,10.0
472.8279999999795,23471,20.0,Ok,0x0,16.0
472.8429999999935,23472,20.0,Ok,0x0,16.0
472.875,23473,20.0,Ok,0x0,22.0
472.89000000001397,23474,20.0,Ok,0x0,24.0
472.905999999959,23475,20.0,Ok,0x0,38.0
472.920999999973,23476,20.0,Ok,0x0,43.0
472.9529999999795,23477,20.0,Ok,0x0,48.0
472.9679999999935,23478,20.0,Ok,0x0,40.0
472.98400000005495,23479,20.0,Ok,0x0,47.0
473.01500000001397,23480,20.0,Ok,0x0,47.0
473.030999999959,23481,20.0,Ok,0x0,40.0
473.045999999973,23482,20.0,Ok,0x0,49.0
473.06200000003446,23483,20.0,Ok,0x0,39.0
473.0779999999795,23484,20.0,Ok,0x0,33.0
473.10900000005495,23485,20.0,Ok,0x0,34.0
473.14000000001397,23486,20.0,Ok,0x0,24.0
473.155999999959,23487,20.0,Ok,0x0,14.0
473.170999999973,23488,20.0,Ok,0x0,7.0
473.18700000003446,23489,20.0,Ok,0x0,11.0
473.2179999999935,23490,20.0,Ok,0x0,13.0
473.23400000005495,23491,20.0,Ok,0x0,14.0
473.25,23492,20.0,Ok,0x0,23.0
473.26500000001397,23493,20.0,Ok,0x0,31.0
473.295999999973,23494,20.0,Ok,0x0,31.0
473.31200000003446,23495,20.0,Ok,0x0,43.0
473.3279999999795,23496,20.0,Ok,0x0,46.0
473.35900000005495,23497,20.0,Ok,0x0,50.0
473.375,23498,20.0,Ok,0x0,39.0
473.39000000001397,23499,20.0,Ok,0x0,46.0
473.405999999959,23500,20.0,Ok,0x0,48.0
473.43700000003446,23501,20.0,Ok,0x0,44.0
473.4529999999795,23502,20.0,Ok,0x0,50.0
473.4679999999935,23503,20.0,Ok,0x0,40.0
473.5,23504,20.0,Ok,0x0,35.0
473.51500000001397,23505,20.0,Ok,0x0,33.0
473.530999999959,23506,20.0,Ok,0x0,20.0
473.545999999973,23507,20.0,Ok,0x0,10.0
473.5779999999795,23508,20.0,Ok,0x0,8.0
473.5929999999935,23509,20.0,Ok,0x0,11.0
473.60900000005495,23510,20.0,Ok,0x0,13.0
473.625,23511,20.0,Ok,0x0,13.0
473.655999999959,23512,20.0,Ok,0x0,18.0
473.670999999973,23513,20.0,Ok,0x0,29.0
473.68700000003446,23514,20.0,Ok,0x0,33.0
473.7179999999935,23515,20.0,Ok,0x0,41.0
473.73400000005495,23516,20.0,Ok,0x0,42.0
473.75,23517,20.0,Ok,0x0,47.0
473.76500000001397,23518,20.0,Ok,0x0,42.0
473.795999999973,23519,20.0,Ok,0x0,42.0
473.81200000003446,23520,20.0,Ok,0x0,44.0
473.8279999999795,23521,20.0,Ok,0x0,39.0
473.85900000005495,23522,20.0,Ok,0x0,46.0
