ax,ay,az,gx,gy,gz,timestamp_ms
-0.844,-0.507,-0.144,-1.59,2.17,-1.74,1784934478100.6418
-0.849,-0.508,-0.142,0.34,3.02,-1.22,1784934478101.29
-0.848,-0.504,-0.138,2.04,3.88,-0.52,1784934478101.934
-0.845,-0.501,-0.134,3.45,4.39,0.15,1784934478102.6252
-0.845,-0.496,-0.13,4.15,4.67,0.21,1784934478103.2642
-0.842,-0.494,-0.126,4.58,4.88,0.09,1784934478103.8499
-0.841,-0.49,-0.123,4.43,4.73,-0.18,1784934478104.425
-0.84,-0.487,-0.119,3.69,4.43,-0.55,1784934478105.012
-0.84,-0.486,-0.116,2.72,4.12,-0.89,1784934478105.578
-0.842,-0.482,-0.112,1.62,3.66,-1.19,1784934478106.135
-0.843,-0.481,-0.106,0.76,3.08,-1.13,1784934478106.698
-0.845,-0.476,-0.105,0.06,2.5,-0.89,1784934478107.2488
-0.846,-0.472,-0.101,-0.4,2.01,-0.46,1784934478107.811
-0.846,-0.474,-0.097,-0.58,1.46,-0.09,1784934478108.327
-0.845,-0.476,-0.097,-0.95,1.04,0.03,1784934478108.807
-0.848,-0.477,-0.093,-1.16,0.82,0.27,1784934478109.2588
-0.848,-0.478,-0.092,-0.76,0.55,0.61,1784934478109.771
-0.847,-0.479,-0.093,-0.09,0.37,0.98,1784934478110.241
-0.847,-0.477,-0.097,0.27,0.03,1.19,1784934478110.6958
-0.844,-0.476,-0.1,0.58,-0.27,1.43,1784934478111.156
-0.844,-0.474,-0.104,0.55,-0.64,1.71,1784934478111.6118
-0.843,-0.472,-0.107,0.15,-1.04,1.95,1784934478112.068
-0.844,-0.475,-0.112,-0.37,-1.46,1.98,1784934478112.5278
-0.842,-0.48,-0.11,-0.7,-1.74,1.95,1784934478113.006
-0.845,-0.484,-0.11,-0.76,-2.08,1.86,1784934478113.496
-0.845,-0.486,-0.112,-0.7,-2.26,1.68,1784934478113.929
-0.845,-0.483,-0.116,-0.61,-2.26,1.62,1784934478114.329
-0.846,-0.484,-0.12,-0.52,-2.32,1.65,1784934478114.7551
-0.844,-0.483,-0.125,-0.79,-2.32,1.65,1784934478115.1401
-0.845,-0.484,-0.129,-0.98,-2.29,1.43,1784934478115.536
-0.847,-0.485,-0.134,-1.5,-2.41,1.25,1784934478115.932
-0.848,-0.489,-0.134,-2.01,-2.26,1.22,1784934478116.3242
-0.85,-0.488,-0.136,-2.41,-2.2,1.13,1784934478116.712
-0.852,-0.488,-0.14,-2.66,-2.08,1.1,1784934478117.095
-0.853,-0.49,-0.144,-2.81,-1.83,1.37,1784934478117.48
-0.856,-0.491,-0.147,-3.02,-1.62,1.5,1784934478117.8792
-0.854,-0.494,-0.145,-3.17,-1.37,1.5,1784934478118.258
-0.852,-0.497,-0.145,-3.11,-1.13,1.46,1784934478118.638
-0.854,-0.499,-0.144,-2.9,-1.04,1.4,1784934478119.0122
-0.854,-0.499,-0.145,-2.14,-0.79,1.5,1784934478119.404
-0.854,-0.5,-0.145,-1.31,-0.52,1.56,1784934478119.791
-0.85,-0.495,-0.148,-0.85,-0.27,1.31,1784934478120.195
