ax,ay,az,gx,gy,gz,timestamp_ms
0.227,-0.176,-0.978,-5.31,0.98,-1.5,1785101527052.841
0.225,-0.184,-0.972,-5.19,1.5,-1.65,1785101527053.151
0.223,-0.191,-0.952,-3.94,1.71,-1.74,1785101527053.3901
0.227,-0.189,-0.94,-2.08,1.4,-1.56,1785101527053.64
0.234,-0.186,-0.941,-0.15,1.01,-1.4,1785101527053.8682
0.236,-0.18,-0.948,1.25,1.13,-1.4,1785101527054.122
0.235,-0.172,-0.957,2.04,1.19,-1.25,1785101527054.351
0.234,-0.166,-0.962,2.17,1.04,-1.1,1785101527054.574
0.234,-0.164,-0.966,1.83,1.04,-0.85,1785101527054.813
0.233,-0.168,-0.967,1.5,1.16,-0.7,1785101527055.0452
0.229,-0.173,-0.962,1.07,1.19,-0.7,1785101527055.266
0.226,-0.174,-0.955,0.55,1.22,-0.49,1785101527055.4932
0.228,-0.178,-0.946,0.34,1.1,-0.24,1785101527055.715
0.233,-0.179,-0.94,0.64,0.67,-0.43,1785101527055.926
0.235,-0.181,-0.941,1.34,0.21,-0.61,1785101527056.1438
0.232,-0.176,-0.948,1.89,0.18,-0.67,1785101527056.359
0.233,-0.175,-0.95,1.77,0.24,-0.82,1785101527056.566
0.236,-0.174,-0.957,1.22,0.12,-1.04,1785101527056.77
0.23,-0.175,-0.959,0.85,0.03,-1.07,1785101527056.988
0.23,-0.173,-0.962,0.49,0.24,-1.07,1785101527057.239
0.228,-0.173,-0.963,0.31,0.76,-1.19,1785101527057.448
0.228,-0.18,-0.962,0.24,1.31,-1.62,1785101527057.657
0.226,-0.185,-0.961,0.4,2.14,-2.2,1785101527057.861
0.227,-0.195,-0.954,1.37,2.87,-2.93,1785101527058.058
0.225,-0.206,-0.944,3.02,3.2,-4.03,1785101527058.26
0.221,-0.21,-0.935,5.31,3.36,-4.79,1785101527058.462
0.22,-0.204,-0.934,7.63,2.93,-5.28,1785101527058.6638
0.221,-0.195,-0.935,9.28,2.56,-5.49,1785101527058.867
0.222,-0.194,-0.936,10.35,2.08,-5.92,1785101527059.077
0.225,-0.192,-0.94,11.23,2.11,-6.44,1785101527059.288
0.228,-0.193,-0.941,12.39,2.44,-7.29,1785101527059.4912
0.234,-0.19,-0.947,14.07,2.78,-8.21,1785101527059.7
0.234,-0.188,-0.956,15.35,3.42,-9.03,1785101527059.946
