ax,ay,az,gx,gy,gz,timestamp_ms
0.661,0.189,-0.724,1.68,4.79,1.13,1784837644042.0588
0.659,0.187,-0.728,2.04,4.27,1.16,1784837644043.54
0.659,0.191,-0.731,2.08,3.57,1.25,1784837644044.221
0.659,0.198,-0.721,1.71,2.72,1.13,1784837644044.7822
0.651,0.203,-0.731,1.62,1.95,0.64,1784837644045.3271
0.656,0.197,-0.751,1.65,2.08,1.1,1784837644046.0469
0.658,0.195,-0.736,2.38,4.88,2.32,1784837644046.596
0.654,0.206,-0.73,2.81,4.64,2.23,1784837644047.127
0.655,0.198,-0.731,1.65,3.48,2.35,1784837644047.6348
0.654,0.192,-0.72,1.13,3.23,1.86,1784837644048.1401
0.648,0.204,-0.726,0.24,1.5,1.77,1784837644048.606
0.67,0.198,-0.74,0.31,1.83,3.39,1784837644049.069
0.677,0.192,-0.729,1.04,4.97,3.63,1784837644049.534
0.671,0.192,-0.72,1.19,7.05,3.66,1784837644050.0212
0.667,0.19,-0.714,0.52,6.93,4.18,1784837644050.484
0.655,0.186,-0.704,-0.27,5.98,4.64,1784837644050.963
0.652,0.185,-0.701,-0.46,5.4,5.43,1784837644051.966
0.656,0.176,-0.746,1.34,5.01,5.22,1784837644052.355
0.664,0.17,-0.756,2.04,4.73,3.75,1784837644052.737
0.661,0.171,-0.74,2.56,4.15,3.08,1784837644053.123
0.667,0.172,-0.736,3.69,3.81,4.55,1784837644053.657
0.671,0.173,-0.741,4.39,3.51,6.07,1784837644054.133
0.67,0.168,-0.752,5.04,3.88,6.62,1784837644054.582
0.672,0.163,-0.744,6.01,4.85,6.53,1784837644055.0469
0.669,0.16,-0.748,7.45,7.05,6.87,1784837644055.5132
0.678,0.153,-0.761,9.0,10.93,6.78,1784837644055.9812
0.696,0.141,-0.762,10.44,14.83,5.16,1784837644056.457
0.766,0.057,-0.822,10.35,19.26,1.74,1784837644056.926
0.709,0.132,-0.787,10.35,28.9,-8.76,1784837644057.3982
0.692,0.136,-0.759,12.63,32.2,-1.16,1784837644057.8618
0.723,0.092,-0.78,11.14,28.81,4.49,1784837644058.4268
0.73,0.091,-0.78,8.27,26.25,0.73,1784837644058.895
0.718,0.091,-0.775,4.76,24.2,-1.19,1784837644059.34
0.742,0.074,-0.779,2.17,22.19,0.43,1784837644059.723
0.76,0.026,-0.782,-1.95,19.2,1.16,1784837644060.116
0.748,-0.079,-0.761,-10.9,12.33,4.27,1784837644060.5261
0.733,0.01,-0.749,-14.34,13.79,14.56,1784837644060.9128
0.756,0.076,-0.741,-8.42,23.16,12.63,1784837644061.302
0.699,0.053,-0.702,-6.38,26.86,1.89,1784837644061.691
0.678,0.065,-0.674,-7.75,25.97,1.83,1784837644062.0789
0.687,0.076,-0.649,-7.6,24.81,3.45,1784837644062.469
0.693,0.08,-0.624,-7.23,22.95,3.23,1784837644062.851
0.693,0.072,-0.627,-8.03,19.47,2.32,1784837644063.2441
0.691,0.066,-0.643,-10.5,13.09,1.01,1784837644063.627
0.682,0.062,-0.654,-13.95,5.8,-0.21,1784837644064.0059
0.692,0.067,-0.672,-16.85,0.31,-1.5,1784837644064.394
0.723,0.083,-0.701,-19.5,-3.36,-3.75,1784837644064.7722
0.737,0.093,-0.717,-21.49,-5.34,-5.71,1784837644065.1409
0.74,0.096,-0.73,-22.03,-5.28,-5.28,1784837644065.5308
0.75,0.096,-0.737,-21.55,-1.4,-4.97,1784837644065.919
0.759,0.113,-0.732,-20.39,4.43,-6.44,1784837644066.3062
0.767,0.133,-0.721,-19.84,8.55,-6.71,1784837644066.685
