ax,ay,az,gx,gy,gz,timestamp_ms
-0.057,0.308,0.909,1.92,-1.16,-2.59,1784839500019.856
-0.068,0.288,0.9,0.95,-0.37,-3.23,1784839500020.247
-0.072,0.278,0.893,-0.15,0.0,-3.27,1784839500020.601
-0.078,0.283,0.887,-0.73,0.34,-2.96,1784839500020.951
-0.077,0.302,0.884,-1.13,0.76,-2.81,1784839500021.2932
-0.071,0.321,0.891,-1.01,1.31,-2.96,1784839500021.641
-0.072,0.331,0.91,-1.13,2.01,-3.14,1784839500021.985
-0.076,0.335,0.922,-2.29,2.62,-3.36,1784839500022.3308
-0.074,0.34,0.932,-3.69,3.3,-3.45,1784839500022.6711
-0.07,0.34,0.944,-4.7,4.09,-3.81,1784839500023.0178
-0.068,0.337,0.954,-5.46,4.64,-4.46,1784839500023.367
-0.068,0.335,0.957,-5.95,5.1,-4.97,1784839500023.721
-0.063,0.336,0.956,-6.04,5.49,-5.28,1784839500024.857
-0.056,0.336,0.955,-5.46,5.31,-5.77,1784839500025.843
-0.055,0.338,0.96,-4.03,4.52,-5.89,1784839500026.3538
-0.056,0.338,0.961,-1.4,3.3,-5.37,1784839500026.96
-0.06,0.339,0.961,1.62,1.65,-4.73,1784839500027.279
-0.068,0.341,0.958,4.46,0.12,-3.48,1784839500027.833
-0.068,0.343,0.95,7.39,-1.22,-1.89,1784839500028.1729
-0.069,0.342,0.953,10.28,-2.32,-0.06,1784839500028.4888
-0.077,0.338,0.961,12.45,-2.72,2.04,1784839500028.8489
-0.079,0.334,0.964,13.37,-2.81,4.24,1784839500029.203
-0.079,0.337,0.97,13.52,-2.87,6.44,1784839500029.8071
-0.075,0.337,0.974,13.67,-2.75,8.15,1784839500031.183
-0.069,0.331,0.973,14.44,-3.05,8.94,1784839500031.877
-0.063,0.321,0.967,15.11,-3.14,9.25,1784839500032.522
-0.063,0.312,0.966,14.92,-2.9,9.28,1784839500032.9758
-0.058,0.303,0.964,14.31,-2.66,9.0,1784839500033.549
-0.052,0.29,0.961,13.61,-2.5,8.51,1784839500033.942
-0.044,0.278,0.958,12.3,-2.23,8.21,1784839500034.2568
-0.038,0.267,0.953,10.74,-1.77,7.84,1784839500034.572
-0.033,0.262,0.944,8.51,-1.07,6.99,1784839500034.973
-0.03,0.262,0.933,6.38,-0.46,5.8,1784839500035.294
-0.034,0.259,0.925,4.3,0.61,3.85,1784839500035.645
-0.043,0.256,0.922,1.59,1.62,1.59,1784839500035.9612
-0.052,0.257,0.923,-1.92,2.5,-0.85,1784839500036.288
-0.064,0.27,0.931,-5.98,3.36,-3.42,1784839500036.596
-0.068,0.299,0.94,-9.25,3.72,-5.68,1784839500037.032
-0.074,0.323,0.942,-10.5,3.72,-8.21,1784839500037.502
-0.079,0.338,0.948,-9.95,3.08,-10.9,1784839500037.823
-0.084,0.347,0.952,-8.06,2.17,-12.79,1784839500038.1318
-0.082,0.358,0.956,-4.7,1.07,-13.55,1784839500038.4531
-0.082,0.379,0.975,-0.21,-0.24,-13.0,1784839500038.766
-0.085,0.39,0.983,4.7,-2.08,-11.35,1784839500039.073
-0.083,0.394,0.968,9.83,-4.61,-9.7,1784839500039.385
-0.079,0.38,0.941,15.41,-6.87,-8.61,1784839500039.861
-0.075,0.359,0.918,19.59,-8.09,-7.81,1784839500040.197
-0.07,0.343,0.92,21.27,-7.84,-6.16,1784839500040.519
-0.068,0.343,0.926,20.33,-6.68,-4.18,1784839500040.844
-0.063,0.354,0.92,17.4,-5.74,-2.26,1784839500041.162
-0.07,0.358,0.906,13.12,-4.85,-1.01,1784839500041.4797
-0.081,0.348,0.888,7.23,-3.48,-0.27,1784839500041.7979
-0.091,0.339,0.873,0.12,-1.95,0.61,1784839500042.4377
-0.094,0.344,0.866,-5.25,-0.37,1.31,1784839500043.7961
-0.092,0.347,0.863,-7.23,0.79,1.16,1784839500044.748
-0.095,0.343,0.865,-6.1,1.74,0.43,1784839500045.8281
-0.095,0.327,0.863,-3.88,2.62,0.03,1784839500046.148
-0.1,0.315,0.869,-2.53,3.97,0.03,1784839500046.497
-0.104,0.313,0.878,-2.2,5.34,0.03,1784839500047.453
-0.103,0.316,0.885,-2.26,6.32,-0.12,1784839500048.356
-0.097,0.316,0.888,-2.04,7.05,-0.49,1784839500048.674
-0.092,0.314,0.887,-2.35,7.51,-1.16,1784839500048.985
-0.09,0.316,0.891,-2.99,7.66,-1.98,1784839500049.6829
-0.086,0.323,0.888,-3.2,7.17,-2.72,1784839500050.4849
-0.078,0.326,0.883,-2.69,6.47,-3.72,1784839500051.401
-0.083,0.327,0.894,-1.92,5.92,-4.43,1784839500053.9148
-0.083,0.332,0.91,-1.16,5.19,-4.46,1784839500055.277
-0.083,0.332,0.91,-0.12,4.0,-4.03,1784839500055.923
-0.083,0.342,0.915,1.16,3.02,-3.45,1784839500056.4202
-0.081,0.352,0.92,2.35,2.62,-2.81,1784839500056.8462
-0.079,0.355,0.92,2.66,2.53,-1.65,1784839500057.17
-0.08,0.356,0.923,2.66,2.53,-1.65,1784839500057.4907
-0.081,0.356,0.923,2.14,2.78,-0.31,1784839500057.898
-0.086,0.355,0.92,1.77,3.3,0.76,1784839500058.5488
-0.094,0.349,0.921,1.4,4.15,1.53,1784839500058.881
-0.092,0.341,0.925,0.52,4.94,2.14,1784839500059.194
-0.095,0.338,0.952,-1.65,6.29,2.62,1784839500059.653
-0.087,0.333,0.993,-5.28,8.03,2.96,1784839500059.968
-0.064,0.329,1.038,-10.83,9.7,3.08,1784839500060.758
-0.054,0.335,1.074,-17.24,10.99,3.17,1784839500061.087
-0.043,0.339,1.092,-23.87,11.14,2.87,1784839500061.482
-0.037,0.348,1.104,-29.51,10.28,2.32,1784839500061.804
-0.047,0.368,1.097,-32.75,8.67,1.65,1784839500062.115
-0.049,0.388,1.079,-32.5,5.8,0.7,1784839500062.429
-0.049,0.392,1.063,-29.51,2.26,-0.7,1784839500062.7441
-0.05,0.386,1.053,-24.48,-1.43,-2.04,1784839500063.055
-0.046,0.376,1.043,-17.82,-4.58,-2.56,1784839500063.378
-0.04,0.366,1.039,-10.53,-7.11,-2.17,1784839500063.691
-0.041,0.357,1.037,-4.09,-9.0,-1.04,1784839500063.998
-0.05,0.345,1.027,0.76,-10.5,0.7,1784839500064.31
-0.057,0.344,1.01,4.27,-11.81,2.96,1784839500064.621
-0.055,0.348,0.991,7.57,-12.76,4.97,1784839500064.929
-0.055,0.351,0.973,10.71,-13.52,6.16,1784839500065.2427
-0.059,0.346,0.953,13.82,-14.19,6.23,1784839500065.567
-0.063,0.335,0.933,16.21,-14.95,5.92,1784839500065.881
-0.074,0.325,0.913,17.49,-15.41,5.74,1784839500066.251
-0.086,0.318,0.892,17.85,-15.47,5.55,1784839500066.561
-0.096,0.313,0.87,17.61,-15.38,5.65,1784839500066.877
-0.113,0.311,0.844,17.37,-15.02,5.77,1784839500067.189
-0.127,0.311,0.823,17.06,-14.44,5.65,1784839500067.502
-0.132,0.311,0.806,16.79,-13.55,5.74,1784839500067.81
-0.138,0.31,0.788,17.12,-12.27,5.77,1784839500068.121
-0.141,0.31,0.771,17.82,-10.68,5.8,1784839500068.439
-0.143,0.308,0.754,19.1,-9.0,5.25,1784839500068.749
-0.145,0.304,0.744,20.39,-6.74,4.64,1784839500069.0579
-0.153,0.296,0.744,21.36,-4.09,3.85,1784839500069.385
-0.153,0.293,0.732,22.0,-1.68,3.17,1784839500069.7
-0.138,0.288,0.722,22.52,0.64,2.47,1784839500070.005
-0.132,0.278,0.727,22.31,3.88,1.5,1784839500070.323
-0.133,0.273,0.73,20.6,7.42,0.67,1784839500070.6409
-0.118,0.269,0.734,17.76,10.53,-0.31,1784839500070.953
-0.117,0.268,0.745,14.22,13.79,-1.46,1784839500071.2588
-0.122,0.271,0.75,10.59,17.03,-2.81,1784839500071.5688
-0.127,0.277,0.76,7.23,19.81,-4.43,1784839500071.879
-0.131,0.286,0.769,4.97,21.82,-6.32,1784839500072.188
-0.131,0.296,0.772,4.12,23.16,-8.36,1784839500072.495
-0.135,0.305,0.774,4.85,23.87,-10.77,1784839500072.8052
-0.138,0.307,0.78,6.5,24.38,-13.03,1784839500073.118
-0.139,0.304,0.789,7.93,25.61,-14.62,1784839500073.4248
-0.145,0.3,0.824,7.35,27.71,-15.41,1784839500073.739
-0.162,0.304,0.865,3.78,30.79,-15.23,1784839500074.052
-0.163,0.316,0.898,-2.17,33.54,-14.16,1784839500074.364
-0.169,0.334,0.936,-9.52,35.74,-12.82,1784839500074.6729
-0.172,0.346,0.966,-17.18,36.65,-11.41,1784839500074.9868
-0.172,0.364,0.973,-23.65,36.13,-9.95,1784839500075.298
-0.179,0.386,0.969,-26.25,34.58,-8.91,1784839500075.6091
-0.181,0.393,0.961,-22.8,31.4,-9.28,1784839500075.9138
-0.186,0.386,0.946,-13.03,26.76,-11.54,1784839500076.229
-0.193,0.38,0.934,1.92,21.94,-14.59,1784839500076.548
-0.207,0.371,0.912,19.59,17.03,-17.24,1784839500076.8599
-0.22,0.366,0.877,36.04,12.63,-18.98,1784839500077.178
-0.232,0.366,0.856,48.04,10.83,-19.71,1784839500077.493
-0.192,0.372,0.862,56.58,11.63,-19.5,1784839500077.816
-0.201,0.362,0.907,58.44,14.65,-18.49,1784839500078.1372
-0.207,0.351,0.941,51.3,17.85,-16.33,1784839500078.464
-0.187,0.361,0.956,38.42,21.18,-13.43,1784839500078.784
-0.193,0.373,0.952,24.57,24.51,-11.05,1784839500079.0989
-0.197,0.376,0.931,12.91,26.49,-10.35,1784839500079.41
-0.203,0.392,0.901,5.95,26.95,-11.23,1784839500079.721
-0.216,0.412,0.853,4.85,25.21,-13.82,1784839500080.0322
-0.235,0.411,0.779,9.77,21.73,-17.67,1784839500080.344
-0.232,0.381,0.742,17.03,19.29,-21.94,1784839500080.654
-0.252,0.354,0.761,22.71,19.56,-24.51,1784839500080.968
-0.276,0.36,0.77,25.61,21.52,-24.75,1784839500081.284
-0.279,0.376,0.78,26.15,23.9,-23.65,1784839500081.5989
-0.314,0.386,0.767,23.04,27.04,-22.16,1784839500081.912
-0.33,0.384,0.741,16.14,30.58,-19.75,1784839500082.227
-0.332,0.382,0.724,8.06,33.6,-17.0,1784839500082.751
-0.32,0.376,0.697,1.31,35.86,-14.74,1784839500083.064
-0.318,0.373,0.689,-2.01,38.67,-13.34,1784839500083.377
-0.324,0.363,0.688,-2.11,41.9,-12.73,1784839500083.6921
-0.296,0.341,0.712,-0.95,45.01,-13.15,1784839500084.0042
-0.3,0.325,0.765,-0.64,48.98,-13.92,1784839500084.3132
-0.315,0.326,0.804,-2.32,52.55,-14.53,1784839500084.6238
-0.317,0.347,0.82,-5.07,54.41,-15.23,1784839500084.938
-0.332,0.365,0.819,-7.11,55.27,-16.69,1784839500085.248
-0.35,0.375,0.806,-7.63,55.12,-19.01,1784839500085.559
-0.364,0.382,0.794,-6.44,53.87,-21.73,1784839500085.886
-0.379,0.383,0.76,-3.14,51.76,-24.45,1784839500086.272
-0.386,0.376,0.74,1.46,50.2,-27.13,1784839500086.613
-0.406,0.361,0.753,5.13,50.48,-28.75,1784839500086.9497
-0.428,0.349,0.767,5.28,52.37,-28.6,1784839500087.5679
-0.421,0.354,0.806,1.46,55.18,-27.04,1784839500087.907
-0.435,0.369,0.857,-4.09,58.93,-24.54,1784839500088.2239
-0.447,0.377,0.876,-9.67,61.4,-22.03,1784839500088.5508
-0.449,0.387,0.864,-13.67,62.56,-19.78,1784839500088.8691
-0.466,0.398,0.844,-14.77,62.59,-18.74,1784839500089.231
-0.483,0.403,0.813,-11.99,61.16,-19.23,1784839500089.9402
-0.488,0.403,0.79,-6.84,59.39,-20.78,1784839500090.328
-0.496,0.4,0.796,-1.19,57.92,-22.58,1784839500090.666
-0.49,0.38,0.82,2.96,56.61,-24.23,1784839500091.021
-0.486,0.372,0.864,3.36,56.83,-24.51,1784839500091.365
-0.484,0.378,0.905,1.01,57.92,-23.29,1784839500091.683
-0.778,0.399,0.44,-18.01,4.7,1.8,1784839500092.196
-0.772,0.401,0.438,-18.52,5.55,2.26,1784839500092.5178
-0.773,0.401,0.438,-18.86,6.29,2.59,1784839500092.8398
-0.778,0.401,0.44,-18.62,6.62,3.2,1784839500093.1511
-0.774,0.405,0.441,-17.55,6.71,3.11,1784839500093.465
-0.773,0.404,0.435,-15.84,6.04,3.45,1784839500093.791
-0.793,0.409,0.436,-16.69,5.34,4.85,1784839500100.5728
-0.816,0.431,0.462,-24.11,5.49,8.0,1784839500113.7148
-0.813,0.442,0.481,-33.57,4.36,12.67,1784839500119.5461
-0.827,0.484,0.511,-40.89,1.5,18.25,1784839500129.8518
-0.834,0.527,0.553,-43.73,-2.11,25.48,1784839500140.3708
-0.836,0.538,0.575,-45.38,-7.42,33.57,1784839500153.6572
-0.825,0.544,0.583,-44.47,-13.25,40.38,1784839500159.3962
-0.802,0.542,0.576,-37.57,-18.1,45.84,1784839500170.032
-0.799,0.523,0.571,-27.13,-23.07,50.33,1784839500180.6973
-0.796,0.505,0.564,-18.19,-27.99,54.35,1784839500194.0352
-0.81,0.493,0.567,-15.11,-32.87,58.72,1784839500199.584
-0.849,0.481,0.592,-23.87,-37.14,65.68,1784839500210.405
-0.876,0.49,0.619,-45.5,-42.18,74.4,1784839500223.674
-0.861,0.545,0.629,-68.76,-47.43,82.89,1784839500229.495
-0.83,0.579,0.626,-83.62,-53.38,89.24,1784839500240.142
-0.785,0.573,0.6,-89.18,-59.94,92.9,1784839500250.787
-0.752,0.568,0.616,-89.42,-66.93,94.82,1784839500264.2031
-0.732,0.552,0.664,-84.44,-75.05,96.13,1784839500269.96
-0.739,0.573,0.706,-75.81,-84.02,97.48,1784839500280.714
-0.664,0.587,0.728,-64.58,-93.87,99.03,1784839500293.979
-0.621,0.606,0.794,-57.34,-104.19,97.99,1784839500299.646
-0.633,0.664,0.831,-46.3,-111.73,93.26,1784839500310.497
-0.595,0.688,0.805,-28.66,-118.14,87.41,1784839500323.815
-0.547,0.684,0.814,-11.32,-126.04,77.82,1784839500329.6453
-0.535,0.594,0.841,4.39,-135.17,68.58,1784839500340.596
-0.552,0.528,0.848,15.69,-138.52,65.77,1784839500353.562
-0.52,0.477,0.847,20.45,-140.42,65.43,1784839500359.4128
-0.487,0.506,0.886,19.01,-142.7,68.42,1784839500370.472
-0.478,0.541,0.897,13.28,-143.62,72.24,1784839500383.664
-0.462,0.572,0.837,9.31,-141.82,74.16,1784839500389.3398
-0.423,0.589,0.816,9.86,-141.18,73.0,1784839500400.019
-0.396,0.574,0.815,16.08,-143.22,71.23,1784839500410.919
-0.367,0.53,0.822,23.68,-144.84,71.6,1784839500424.043
-0.382,0.521,0.885,21.33,-145.85,76.2,1784839500429.96
-0.38,0.582,0.941,7.29,-146.55,84.84,1784839500440.663
-0.325,0.654,0.959,-4.27,-146.37,89.57,1784839500454.168
-0.29,0.679,0.942,-5.16,-146.34,89.75,1784839500459.762
-0.279,0.704,0.931,-2.69,-146.55,90.46,1784839500470.404
-0.258,0.732,0.913,-0.67,-146.21,94.36,1784839500483.854
-0.228,0.719,0.864,-0.95,-145.6,97.35,1784839500489.818
-0.185,0.667,0.812,-1.22,-143.77,98.06,1784839500500.056
-0.155,0.635,0.804,-2.69,-142.95,99.77,1784839500510.852
-0.132,0.632,0.862,-7.57,-142.61,105.23,1784839500523.9702
-0.078,0.677,0.926,-11.51,-143.19,115.3,1784839500529.876
-0.031,0.76,0.971,-14.47,-143.77,118.96,1784839500540.822
-0.007,0.778,0.953,-9.7,-143.89,119.14,1784839500554.354
0.018,0.741,0.884,-2.2,-143.96,119.54,1784839500560.9128
0.03,0.661,0.802,1.68,-141.48,115.79,1784839500570.8533
0.045,0.585,0.744,3.66,-137.52,112.64,1784839500585.179
0.053,0.541,0.722,2.53,-133.52,114.23,1784839500592.702
0.074,0.503,0.698,-1.22,-129.22,118.29,1784839500601.0781
0.079,0.474,0.688,-7.75,-124.91,119.63,1784839500614.1172
0.074,0.481,0.711,-15.14,-118.99,119.48,1784839500620.0828
0.084,0.514,0.714,-20.11,-113.5,121.37,1784839500631.062
0.116,0.513,0.674,-22.58,-108.68,123.6,1784839500644.413
0.138,0.51,0.661,-24.05,-104.62,123.26,1784839500650.213
0.156,0.528,0.668,-24.32,-100.41,122.96,1784839500663.8137
0.182,0.524,0.642,-20.63,-95.4,121.16,1784839500669.655
0.216,0.465,0.627,-13.31,-90.61,117.07,1784839500681.008
0.223,0.393,0.636,-9.52,-87.1,114.08,1784839500694.1462
0.231,0.402,0.673,-13.31,-82.95,115.57,1784839500699.6702
0.25,0.459,0.687,-19.65,-78.16,116.09,1784839500710.367
0.308,0.453,0.628,-17.21,-71.66,111.45,1784839500723.84
0.332,0.395,0.592,-9.58,-66.99,105.35,1784839500729.6052
0.333,0.36,0.599,-4.52,-62.26,101.84,1784839500740.185
0.359,0.334,0.609,-2.17,-58.75,101.26,1784839500751.046
0.373,0.305,0.611,-4.27,-54.63,100.25,1784839500764.3188
0.397,0.28,0.598,-4.73,-49.84,96.53,1784839500770.0732
0.413,0.24,0.59,-2.35,-45.96,91.37,1784839500780.51
0.426,0.199,0.56,-3.33,-41.87,88.17,1784839500790.967
0.457,0.177,0.525,-6.93,-37.32,84.44,1784839500804.1223
0.48,0.177,0.513,-8.7,-33.27,78.8,1784839500809.9219
0.512,0.199,0.516,-8.0,-29.36,73.0,1784839500820.289
0.538,0.22,0.537,-3.66,-26.18,67.14,1784839500830.835
0.549,0.231,0.571,1.74,-24.35,62.75,1784839500844.2458
0.563,0.261,0.613,3.42,-23.56,58.81,1784839500850.095
0.595,0.286,0.672,4.33,-23.1,54.48,1784839500860.3367
0.618,0.29,0.702,7.17,-24.99,49.93,1784839500871.014
0.64,0.29,0.72,8.36,-26.76,46.17,1784839500890.362
0.648,0.281,0.734,8.79,-28.84,42.54,1784839500890.92
0.651,0.267,0.728,8.33,-31.77,40.38,1784839500900.3499
0.651,0.242,0.709,7.11,-34.15,38.27,1784839500910.7817
0.658,0.217,0.67,4.52,-35.37,36.96,1784839500924.253
0.645,0.187,0.657,0.95,-36.13,35.65,1784839500930.1917
0.633,0.196,0.674,-5.65,-36.29,34.94,1784839500940.19
0.642,0.191,0.664,-10.71,-36.07,33.94,1784839500951.0852
0.62,0.198,0.669,-14.44,-36.19,32.5,1784839500964.354
0.629,0.229,0.669,-18.1,-35.55,31.92,1784839500970.311
0.626,0.25,0.674,-19.65,-35.28,30.43,1784839500980.809
0.635,0.274,0.659,-20.63,-34.39,29.15,1784839500994.0942
0.651,0.286,0.639,-22.03,-33.57,27.41,1784839500999.874
0.654,0.28,0.63,-23.16,-32.59,25.03,1784839501010.5989
0.659,0.277,0.619,-23.01,-31.74,24.08,1784839501021.099
0.66,0.256,0.598,-21.49,-31.37,23.44,1784839501034.2642
0.649,0.245,0.596,-18.95,-31.04,22.92,1784839501039.895
0.655,0.254,0.598,-17.91,-30.52,22.61,1784839501050.564
0.661,0.232,0.581,-16.72,-29.57,21.09,1784839501063.795
0.654,0.207,0.561,-15.2,-28.29,18.92,1784839501069.423
0.657,0.193,0.537,-13.25,-26.03,16.75,1784839501080.2822
0.653,0.177,0.52,-9.7,-23.59,14.68,1784839501090.734
0.662,0.179,0.516,-7.66,-20.69,12.85,1784839501104.089
0.677,0.162,0.504,-6.26,-17.85,10.5,1784839501109.7239
0.688,0.136,0.498,-5.46,-15.23,8.33,1784839501120.159
0.706,0.136,0.501,-6.13,-13.25,6.62,1784839501130.6702
0.715,0.142,0.515,-6.65,-11.99,4.76,1784839501143.981
0.728,0.147,0.522,-5.37,-10.53,2.9,1784839501149.646
0.721,0.144,0.528,-2.75,-9.52,1.25,1784839501159.814
0.724,0.17,0.555,-0.89,-8.0,0.0,1784839501170.1162
0.724,0.17,0.555,1.59,-6.87,-1.53,1784839501180.5498
0.732,0.195,0.586,3.14,-5.86,-3.36,1784839501190.914
0.74,0.194,0.601,4.21,-5.55,-4.88,1784839501204.305
0.744,0.188,0.614,4.97,-5.34,-5.34,1784839501209.831
0.755,0.201,0.615,5.25,-5.62,-4.79,1784839501219.879
0.772,0.241,0.605,5.25,-5.62,-4.79,1784839501230.424
0.78,0.343,0.599,7.11,-5.92,-3.81,1784839501240.732
0.803,0.427,0.573,14.8,-6.56,-2.29,1784839501254.081
0.806,0.433,0.558,26.89,-6.78,-3.02,1784839501259.796
0.793,0.368,0.571,38.7,-6.81,-4.94,1784839501269.9001
0.779,0.293,0.597,44.65,-7.05,-6.5,1784839501280.583
0.784,0.224,0.601,44.59,-7.45,-7.57,1784839501290.892
0.783,0.151,0.587,40.01,-8.06,-8.91,1784839501304.295
0.774,0.093,0.564,31.8,-8.18,-10.47,1784839501310.019
0.763,0.056,0.523,23.01,-7.45,-10.74,1784839501320.2
0.761,0.054,0.493,13.49,-5.65,-10.71,1784839501330.921
0.757,0.088,0.479,5.31,-3.33,-10.53,1784839501344.172
0.749,0.112,0.47,1.92,-0.31,-10.53,1784839501349.916
0.737,0.135,0.487,1.77,3.36,-11.6,1784839501359.9902
0.742,0.173,0.507,4.15,6.87,-11.75,1784839501370.421
0.766,0.175,0.504,9.09,10.96,-11.38,1784839501381.043
0.79,0.15,0.491,13.49,15.75,-11.63,1784839501394.425
0.832,0.121,0.488,16.02,20.48,-10.99,1784839501400.075
0.867,0.087,0.505,16.17,23.93,-9.16,1784839501410.651
0.886,0.062,0.535,13.61,26.22,-6.81,1784839501441.939
0.894,0.045,0.557,9.89,27.99,-4.55,1784839501442.657
0.898,0.043,0.57,5.62,29.3,-2.17,1784839501443.183
0.903,0.042,0.57,1.98,30.34,0.0,1784839501450.129
0.916,0.035,0.572,-0.73,31.25,2.01,1784839501460.673
0.93,0.061,0.592,-4.06,32.04,4.18,1784839501473.8481
0.946,0.077,0.593,-6.23,32.32,6.47,1784839501479.65
0.953,0.07,0.576,-6.16,31.89,8.21,1784839501489.8691
0.967,0.056,0.576,-5.28,31.68,9.95,1784839501500.545
0.966,0.039,0.581,-4.24,31.01,11.51,1784839501511.02
