timestamp_ms,distance_cm
247547.0000000205,70.0
247562.99999996554,76.0
247577.9999999795,69.0
247609.99999998603,71.0
247625.0,70.0
247640.99999994505,78.0
247655.99999995902,71.0
247687.99999996554,68.0
247702.9999999795,71.0
247719.00000004098,71.0
247750.0,73.0
247765.99999994505,72.0
247780.99999995902,72.0
247797.0000000205,70.0
247827.9999999795,74.0
247844.00000004098,76.0
247859.99999998603,74.0
247875.0,77.0
247905.99999995902,79.0
247922.0000000205,81.0
247937.99999996554,79.0
247969.00000004098,83.0
247984.99999998603,82.0
248000.0,87.0
248015.99999994505,83.0
248047.0000000205,83.0
248062.99999996554,86.0
248077.9999999795,88.0
248109.99999998603,92.0
248125.0,94.0
248140.99999994505,94.0
248155.99999995902,96.0
248187.99999996554,104.0
248202.9999999795,102.0
248219.00000004098,107.0
248250.0,107.0
248265.99999994505,111.0
248280.99999995902,110.0
248297.0000000205,109.0
248327.9999999795,118.0
248344.00000004098,122.0
248359.99999998603,127.0
248390.99999994505,126.0
248405.99999995902,130.0
248422.0000000205,133.0
248437.99999996554,133.0
248469.00000004098,136.0
248484.99999998603,137.0
248500.0,139.0
248515.99999994505,140.0
248547.0000000205,139.0
248562.99999996554,142.0
248577.9999999795,138.0
248609.99999998603,138.0
248625.0,140.0
248640.99999994505,140.0
248655.99999995902,144.0
248687.99999996554,139.0
248702.9999999795,139.0
248719.00000004098,141.0
248734.99999998603,132.0
248765.99999994505,137.0
248780.99999995902,135.0
248797.0000000205,134.0
248827.9999999795,131.0
248844.00000004098,131.0
248859.99999998603,128.0
248890.99999994505,130.0
248905.99999995902,130.0
248922.0000000205,122.0
248937.99999996554,124.0
248969.00000004098,124.0
248984.99999998603,123.0
249000.0,120.0
249015.99999994505,111.0
249047.0000000205,113.0
249062.99999996554,106.0
249077.9999999795,99.0
249109.99999998603,99.0
249125.0,97.0
249140.99999994505,95.0
249155.99999995902,92.0
249187.99999996554,89.0
249202.9999999795,85.0
249219.00000004098,84.0
249250.0,77.0
249265.99999994505,75.0
249280.99999995902,68.0
249297.0000000205,69.0
249327.9999999795,65.0
249344.00000004098,54.0
249359.99999998603,53.0
249390.99999994505,52.0
249405.99999995902,45.0
249422.0000000205,40.0
249437.99999996554,36.0
249469.00000004098,29.0
249484.99999998603,38.0
249500.0,33.0
249515.99999994505,30.0
249547.0000000205,28.0
249562.99999996554,21.0
249577.9999999795,16.0
249609.99999998603,20.0
249625.0,22.0
249640.99999994505,20.0
249655.99999995902,18.0
249687.99999996554,28.0
249702.9999999795,31.0
249719.00000004098,32.0
249750.0,42.0
249765.99999994505,44.0
249780.99999995902,46.0
249797.0000000205,54.0
249827.9999999795,55.0
249844.00000004098,59.0
249859.99999998603,61.0
249875.0,67.0
249905.99999995902,64.0
249922.0000000205,66.0
249937.99999996554,72.0
249969.00000004098,71.0
249984.99999998603,73.0
250000.0,71.0
250015.99999994505,74.0
250047.0000000205,73.0
250062.99999996554,73.0
250077.9999999795,76.0
250109.99999998603,73.0
250125.0,79.0
250140.99999994505,79.0
250155.99999995902,78.0
250187.99999996554,78.0
250202.9999999795,79.0
250219.00000004098,81.0
250250.0,79.0
250265.99999994505,78.0
250280.99999995902,80.0
250297.0000000205,78.0
250327.9999999795,77.0
250344.00000004098,74.0
250359.99999998603,76.0
250390.99999994505,77.0
250405.99999995902,74.0
250422.0000000205,72.0
250437.99999996554,68.0
250469.00000004098,72.0
250484.99999998603,72.0
250500.0,76.0
250530.99999995902,74.0
250547.0000000205,74.0
