ax,ay,az,gx,gy,gz,timestamp_ms
-0.904,-0.34,-0.173,-9.28,2.11,-3.94,1785093288889.7012
-0.905,-0.337,-0.171,-8.12,1.68,-3.3,1785093288889.982
-0.901,-0.33,-0.17,-7.45,1.28,-3.05,1785093288890.2668
-0.898,-0.328,-0.173,-7.29,1.01,-2.81,1785093288890.54
-0.9,-0.325,-0.173,-7.51,0.67,-2.53,1785093288890.794
-0.9,-0.322,-0.171,-7.54,0.18,-1.86,1785093288891.067
-0.898,-0.327,-0.17,-6.9,-0.12,-1.22,1785093288891.331
-0.901,-0.336,-0.172,-5.34,-0.4,-1.28,1785093288891.6162
-0.902,-0.338,-0.172,-3.42,-0.7,-1.28,1785093288891.9302
-0.902,-0.337,-0.176,-1.59,-1.25,-0.73,1785093288892.256
-0.902,-0.337,-0.176,-0.12,-1.68,-0.79,1785093288892.576
-0.901,-0.34,-0.177,0.0,-2.26,-0.7,1785093288892.88
-0.906,-0.328,-0.181,-1.28,-2.75,0.58,1785093288893.155
-0.906,-0.314,-0.181,-2.11,-3.27,1.43,1785093288893.407
-0.905,-0.319,-0.184,-2.32,-3.72,1.37,1785093288893.6418
-0.907,-0.326,-0.188,-2.32,-3.72,1.37,1785093288893.8857
-0.91,-0.324,-0.193,-2.01,-3.88,1.46,1785093288894.129
-0.911,-0.318,-0.196,-2.32,-4.09,1.68,1785093288894.366
-0.91,-0.319,-0.199,-3.72,-4.33,1.95,1785093288894.6172
-0.909,-0.323,-0.198,-5.52,-4.58,2.04,1785093288894.878
-0.906,-0.329,-0.196,-6.87,-4.85,2.08,1785093288895.1208
-0.907,-0.332,-0.2,-7.26,-4.94,1.95,1785093288895.3608
-0.912,-0.331,-0.2,-7.48,-5.25,1.56,1785093288895.604
-0.909,-0.34,-0.199,-7.26,-5.74,1.71,1785093288895.873
-0.909,-0.346,-0.2,-5.83,-5.83,1.68,1785093288896.103
-0.907,-0.35,-0.202,-2.2,-5.98,1.83,1785093288896.337
-0.908,-0.339,-0.209,2.2,-5.77,2.17,1785093288896.59
-0.905,-0.333,-0.213,6.5,-5.55,2.53,1785093288896.816
-0.903,-0.328,-0.219,10.22,-5.1,2.9,1785093288897.068
-0.909,-0.322,-0.228,12.7,-4.46,2.08,1785093288897.304
-0.91,-0.324,-0.229,13.15,-3.51,1.43,1785093288897.533
-0.908,-0.329,-0.232,12.54,-2.32,0.89,1785093288897.7642
-0.907,-0.333,-0.233,11.14,-1.22,0.4,1785093288897.997
