distance_cm,timestamp_ms
61.0,1785103975656.517
60.0,1785103975660.0298
57.0,1785103975672.137
57.0,1785103975684.0398
59.0,1785103975707.364
59.0,1785103975718.9187
60.0,1785103975731.211
58.0,1785103975747.1108
59.0,1785103975757.5679
60.0,1785103975768.055
58.0,1785103975781.2632
61.0,1785103975797.4138
61.0,1785103975808.0762
58.0,1785103975821.27
62.0,1785103975837.492
61.0,1785103975848.112
61.0,1785103975861.3162
61.0,1785103975877.5571
60.0,1785103975888.214
56.0,1785103975901.87
60.0,1785103975918.124
60.0,1785103975931.5332
64.0,1785103975947.938
65.0,1785103975958.7
63.0,1785103975971.77
58.0,1785103975988.3188
57.0,1785103976001.488
57.0,1785103976007.5269
64.0,1785103976031.4822
60.0,1785103976037.472
66.0,1785103976048.21
64.0,1785103976061.604
68.0,1785103976078.113
72.0,1785103976091.455
77.0,1785103976108.358
78.0,1785103976121.5942
83.0,1785103976127.551
82.0,1785103976151.551
85.0,1785103976157.627
85.0,1785103976168.427
92.0,1785103976181.751
91.0,1785103976198.57
99.0,1785103976211.884
103.0,1785103976231.287
106.0,1785103976237.302
100.0,1785103976248.26
99.0,1785103976261.2832
102.0,1785103976278.2888
93.0,1785103976291.705
82.0,1785103976311.173
99.0,1785103976317.0613
172.0,1785103976328.138
104.0,1785103976341.6418
147.0,1785103976358.233
101.0,1785103976371.4758
113.0,1785103976388.178
132.0,1785103976401.45
156.0,1785103976407.441
148.0,1785103976431.484
151.0,1785103976437.4202
166.0,1785103976448.2507
129.0,1785103976461.8108
186.0,1785103976478.4697
172.0,1785103976491.786
159.0,1785103976508.4958
154.0,1785103976521.625
166.0,1785103976527.592
184.0,1785103976551.6072
179.0,1785103976621.702
183.0,1785103976651.425
194.0,1785103976668.16
191.0,1785103976681.4211
198.0,1785103976687.305
194.0,1785103976708.4028
199.0,1785103976721.626
200.0,1785103976727.5369
205.0,1785103976751.398
205.0,1785103976757.395
199.0,1785103976768.275
195.0,1785103976781.7012
211.0,1785103976798.4268
197.0,1785103976811.6802
147.0,1785103976828.202
222.0,1785103976841.585
213.0,1785103976847.414
215.0,1785103976871.52
226.0,1785103976941.9993
228.0,1785103976991.4
183.0,1785103976997.243
227.0,1785103977008.487
162.0,1785103977021.954
182.0,1785103977041.3452
147.0,1785103977047.262
186.0,1785103977071.923
166.0,1785103977077.818
210.0,1785103977091.413
152.0,1785103977108.338
126.0,1785103977121.55
153.0,1785103977127.5608
155.0,1785103977151.84
159.0,1785103977157.8723
166.0,1785103977171.212
162.0,1785103977188.2131
144.0,1785103977201.466
138.0,1785103977207.5789
140.0,1785103977231.759
157.0,1785103977237.658
164.0,1785103977248.6292
157.0,1785103977261.9697
159.0,1785103977281.2979
156.0,1785103977287.278
155.0,1785103977311.41
152.0,1785103977317.2422
142.0,1785103977327.8643
134.0,1785103977351.866
143.0,1785103977357.977
136.0,1785103977371.282
127.0,1785103977388.282
113.0,1785103977401.459
132.0,1785103977407.52
140.0,1785103977431.4822
140.0,1785103977437.428
129.0,1785103977447.947
144.0,1785103977461.685
145.0,1785103977478.15
152.0,1785103977491.637
151.0,1785103977508.316
140.0,1785103977521.64
118.0,1785103977527.5881
109.0,1785103977541.128
112.0,1785103977558.105
116.0,1785103977571.324
110.0,1785103977588.355
92.0,1785103977601.537
82.0,1785103977607.5562
93.0,1785103977631.978
82.0,1785103977637.8723
81.0,1785103977651.483
65.0,1785103977671.02
69.0,1785103977677.05
64.0,1785103977688.115
67.0,1785103977701.5522
49.0,1785103977718.005
53.0,1785103977731.6338
40.0,1785103977748.623
47.0,1785103977761.65
50.0,1785103977767.652
50.0,1785103977791.725
52.0,1785103977797.594
45.0,1785103977808.338
48.0,1785103977821.7039
30.0,1785103977911.764
28.0,1785103977927.947
18.0,1785103977951.747
34.0,1785103977957.778
35.0,1785103977968.283
22.0,1785103977981.63
19.0,1785103977998.2368
43.0,1785103978011.502
41.0,1785103978028.5
41.0,1785103978041.569
36.0,1785103978047.456
38.0,1785103978071.51
63.0,1785103978077.3718
59.0,1785103978088.4512
49.0,1785103978101.612
45.0,1785103978117.904
43.0,1785103978128.5989
52.0,1785103978141.8801
48.0,1785103978158.299
46.0,1785103978171.536
46.0,1785103978188.0151
54.0,1785103978198.5989
60.0,1785103978211.968
55.0,1785103978228.3289
51.0,1785103978241.636
60.0,1785103978247.515
63.0,1785103978268.648
65.0,1785103978281.9463
66.0,1785103978287.864
74.0,1785103978311.708
68.0,1785103978317.569
65.0,1785103978328.0808
61.0,1785103978351.936
59.0,1785103978357.92
61.0,1785103978368.4639
67.0,1785103978381.849
61.0,1785103978398.297
69.0,1785103978411.636
64.0,1785103978428.208
60.0,1785103978508.799
67.0,1785103978548.6492
61.0,1785103978562.0461
70.0,1785103978641.6797
70.0,1785103978678.401
68.0,1785103978691.6091
71.0,1785103978707.535
73.0,1785103978717.9739
70.0,1785103978728.657
