timestamp_ms,distance_cm
206469.00000004098,70.0
206484.99999998603,66.0
206500.0,67.0
206515.99999994505,67.0
206547.0000000205,64.0
206562.99999996554,61.0
206577.9999999795,61.0
206609.99999998603,64.0
206625.0,63.0
206640.99999994505,61.0
206655.99999995902,69.0
206687.99999996554,63.0
206702.9999999795,63.0
206719.00000004098,64.0
206750.0,67.0
206765.99999994505,70.0
206780.99999995902,61.0
206797.0000000205,69.0
206827.9999999795,63.0
206844.00000004098,58.0
206859.99999998603,66.0
206890.99999994505,67.0
206905.99999995902,70.0
206922.0000000205,73.0
206937.99999996554,76.0
206969.00000004098,71.0
206984.99999998603,81.0
207000.0,84.0
207030.99999995902,91.0
207047.0000000205,92.0
207062.99999996554,99.0
207077.9999999795,102.0
207109.99999998603,109.0
207125.0,111.0
207140.99999994505,108.0
207155.99999995902,114.0
207187.99999996554,115.0
207202.9999999795,122.0
207219.00000004098,123.0
207250.0,118.0
207265.99999994505,215.0
207280.99999995902,125.0
207297.0000000205,137.0
207327.9999999795,149.0
207344.00000004098,223.0
207359.99999998603,187.0
207390.99999994505,141.0
207405.99999995902,146.0
207422.0000000205,146.0
207437.99999996554,158.0
207469.00000004098,161.0
207484.99999998603,186.0
207500.0,152.0
207515.99999994505,155.0
207547.0000000205,163.0
207562.99999996554,159.0
207577.9999999795,161.0
207609.99999998603,155.0
207625.0,159.0
207640.99999994505,164.0
207655.99999995902,165.0
207687.99999996554,166.0
207702.9999999795,170.0
207719.00000004098,165.0
207750.0,165.0
207765.99999994505,160.0
207780.99999995902,157.0
207797.0000000205,156.0
207827.9999999795,157.0
207844.00000004098,154.0
207859.99999998603,154.0
207890.99999994505,156.0
207905.99999995902,155.0
207922.0000000205,151.0
207937.99999996554,145.0
207969.00000004098,139.0
207984.99999998603,137.0
208000.0,135.0
208015.99999994505,130.0
208047.0000000205,132.0
208062.99999996554,127.0
208077.9999999795,125.0
208109.99999998603,123.0
208125.0,122.0
208140.99999994505,120.0
208155.99999995902,114.0
208187.99999996554,114.0
208202.9999999795,106.0
208219.00000004098,104.0
208250.0,96.0
208265.99999994505,88.0
208280.99999995902,85.0
208297.0000000205,82.0
208327.9999999795,68.0
208344.00000004098,73.0
208359.99999998603,60.0
208390.99999994505,64.0
208405.99999995902,62.0
208422.0000000205,60.0
208437.99999996554,54.0
208469.00000004098,54.0
208484.99999998603,53.0
208500.0,51.0
208530.99999995902,39.0
208547.0000000205,38.0
208562.99999996554,43.0
208577.9999999795,46.0
208609.99999998603,41.0
208625.0,42.0
208640.99999994505,42.0
208655.99999995902,46.0
208687.99999996554,49.0
208702.9999999795,54.0
208719.00000004098,57.0
208750.0,59.0
208765.99999994505,64.0
208780.99999995902,68.0
208797.0000000205,74.0
208827.9999999795,81.0
208844.00000004098,84.0
208859.99999998603,84.0
208890.99999994505,87.0
208905.99999995902,89.0
208922.0000000205,90.0
208937.99999996554,87.0
208969.00000004098,94.0
208984.99999998603,92.0
209000.0,94.0
209015.99999994505,91.0
209047.0000000205,94.0
209062.99999996554,94.0
209077.9999999795,89.0
209109.99999998603,90.0
209125.0,88.0
209140.99999994505,89.0
209155.99999995902,92.0
209187.99999996554,89.0
209202.9999999795,87.0
209219.00000004098,85.0
209250.0,84.0
209265.99999994505,85.0
209280.99999995902,83.0
209297.0000000205,81.0
209327.9999999795,85.0
209344.00000004098,86.0
209359.99999998603,85.0
209390.99999994505,87.0
209405.99999995902,85.0
209422.0000000205,83.0
209437.99999996554,85.0
