ax,ay,az,gx,gy,gz,timestamp_ms
-0.894,-0.312,-0.317,112.77,19.71,51.33,1785103830732.409
-0.853,-0.203,-0.363,72.91,21.73,44.22,1785103830732.9019
-0.845,-0.184,-0.35,28.23,25.36,38.61,1785103830733.3262
-0.867,-0.256,-0.294,-10.86,28.6,32.41,1785103830733.6929
-0.881,-0.344,-0.226,-34.09,29.63,25.97,1785103830734.039
-0.884,-0.423,-0.183,-39.28,27.99,18.83,1785103830734.3809
-0.884,-0.449,-0.15,-32.01,23.9,12.97,1785103830734.72
-0.874,-0.424,-0.152,-16.63,18.16,9.61,1785103830735.042
-0.861,-0.37,-0.202,0.95,12.82,7.69,1785103830735.371
-0.857,-0.318,-0.255,13.61,9.31,6.41,1785103830735.71
-0.866,-0.279,-0.277,18.34,7.63,5.16,1785103830736.0388
-0.868,-0.263,-0.302,19.87,6.84,3.85,1785103830736.4048
-0.863,-0.251,-0.299,21.85,6.07,1.43,1785103830736.782
-0.857,-0.246,-0.28,25.45,3.63,-2.23,1785103830737.16
-0.847,-0.247,-0.289,30.73,0.12,-6.62,1785103830737.493
-0.84,-0.221,-0.31,36.01,-2.84,-10.74,1785103830737.8362
-0.827,-0.172,-0.326,38.42,-4.97,-13.76,1785103830738.163
-0.81,-0.134,-0.358,35.55,-5.28,-15.47,1785103830738.5
-0.816,-0.138,-0.387,28.23,-4.49,-16.82,1785103830738.8489
-0.83,-0.16,-0.4,21.03,-3.48,-18.04,1785103830739.202
-0.838,-0.17,-0.392,19.2,-3.36,-18.46,1785103830739.5388
-0.866,-0.164,-0.373,22.55,-5.31,-18.71,1785103830739.869
-0.866,-0.151,-0.383,28.99,-8.61,-17.46,1785103830740.2083
-0.83,-0.133,-0.41,36.16,-11.17,-14.22,1785103830740.5398
-0.844,-0.07,-0.444,40.01,-11.54,-15.11,1785103830740.8708
-0.849,-0.046,-0.459,36.65,-11.35,-14.37,1785103830741.197
-0.828,-0.072,-0.465,30.58,-11.32,-12.57,1785103830741.517
-0.82,-0.09,-0.461,26.64,-10.04,-13.4,1785103830741.8618
-0.825,-0.104,-0.445,23.96,-8.82,-13.82,1785103830742.2102
-0.838,-0.109,-0.428,24.29,-8.61,-13.95,1785103830742.593
-0.861,-0.107,-0.418,28.93,-9.61,-13.7,1785103830742.887
-0.881,-0.108,-0.424,36.84,-11.41,-14.07,1785103830743.1838
-0.888,-0.105,-0.431,46.75,-13.58,-14.5,1785103830743.468
-0.876,-0.099,-0.46,56.98,-15.99,-13.31,1785103830743.7607
-0.865,-0.09,-0.508,62.69,-17.61,-11.69,1785103830744.069
-0.86,-0.07,-0.533,60.3,-17.15,-9.89,1785103830744.427
-0.852,-0.048,-0.539,52.58,-15.29,-7.66,1785103830744.748
-0.854,-0.039,-0.529,42.48,-13.55,-6.1,1785103830745.039
-0.855,-0.034,-0.518,31.92,-12.18,-5.1,1785103830745.3298
-0.849,-0.041,-0.511,22.98,-11.29,-4.36,1785103830745.6208
-0.848,-0.056,-0.506,15.81,-10.74,-4.52,1785103830745.902
-0.853,-0.077,-0.501,11.11,-10.16,-4.49,1785103830746.2249
-0.865,-0.098,-0.495,8.61,-9.37,-4.49,1785103830746.508
-0.872,-0.11,-0.484,7.11,-9.19,-4.24,1785103830746.787
-0.877,-0.121,-0.47,6.74,-8.97,-3.94,1785103830747.0698
-0.884,-0.126,-0.452,6.07,-8.7,-3.33,1785103830747.357
-0.881,-0.13,-0.455,4.76,-8.39,-1.77,1785103830747.642
-0.871,-0.116,-0.468,3.75,-7.63,0.03,1785103830747.9229
-0.864,-0.101,-0.48,4.43,-6.96,1.86,1785103830748.204
-0.873,-0.098,-0.48,4.94,-6.87,3.02,1785103830748.489
-0.868,-0.097,-0.478,3.3,-7.02,3.57,1785103830748.826
-0.863,-0.122,-0.484,1.13,-6.26,3.66,1785103830749.148
-0.874,-0.134,-0.472,-2.99,-4.94,2.75,1785103830749.414
-0.871,-0.152,-0.449,-5.98,-4.0,2.84,1785103830749.665
-0.864,-0.17,-0.445,-5.31,-3.72,2.47,1785103830749.9148
-0.871,-0.163,-0.447,-2.08,-3.85,1.71,1785103830750.171
-0.881,-0.148,-0.451,0.7,-3.81,1.62,1785103830750.424
-0.881,-0.136,-0.459,1.31,-3.57,1.71,1785103830750.6711
-0.873,-0.13,-0.468,0.43,-2.87,2.11,1785103830750.9272
-0.867,-0.121,-0.476,-1.46,-1.59,2.44,1785103830751.18
-0.873,-0.118,-0.473,-3.94,-0.64,2.41,1785103830751.425
-0.877,-0.142,-0.459,-5.65,-0.58,2.87,1785103830751.695
-0.875,-0.156,-0.443,-6.29,-0.61,2.69,1785103830752.009
-0.873,-0.163,-0.438,-4.21,-1.22,2.72,1785103830752.2603
-0.88,-0.159,-0.446,-1.1,-1.83,2.66,1785103830752.5088
-0.882,-0.151,-0.448,0.15,-2.01,1.86,1785103830752.762
-0.879,-0.157,-0.439,-0.58,-1.89,0.4,1785103830753.018
-0.879,-0.173,-0.419,-2.29,-2.2,-1.37,1785103830753.2642
-0.875,-0.192,-0.397,-2.84,-2.66,-2.72,1785103830753.5369
-0.875,-0.196,-0.378,-0.79,-2.69,-3.78,1785103830753.791
-0.875,-0.186,-0.379,2.96,-4.0,-4.43,1785103830754.05
-0.871,-0.173,-0.394,7.84,-5.07,-5.34,1785103830754.318
-0.871,-0.163,-0.406,9.98,-5.43,-7.97,1785103830754.5889
-0.881,-0.165,-0.407,8.82,-5.34,-10.99,1785103830754.843
-0.89,-0.19,-0.396,7.05,-5.1,-13.46,1785103830755.0918
-0.894,-0.226,-0.382,6.9,-5.37,-15.53,1785103830755.342
-0.892,-0.244,-0.363,8.73,-6.26,-17.21,1785103830755.593
-0.888,-0.246,-0.348,12.39,-8.03,-18.71,1785103830755.8433
-0.886,-0.245,-0.347,15.99,-9.83,-20.81,1785103830756.0989
-0.876,-0.24,-0.341,17.3,-10.59,-23.47,1785103830756.354
-0.88,-0.229,-0.344,16.42,-10.83,-25.42,1785103830756.616
-0.883,-0.222,-0.347,14.5,-9.83,-26.86,1785103830756.864
-0.889,-0.227,-0.336,12.36,-9.52,-28.84,1785103830757.121
-0.904,-0.229,-0.334,11.32,-9.49,-30.67,1785103830757.3608
-0.916,-0.235,-0.338,11.87,-9.67,-31.89,1785103830757.5933
-0.926,-0.238,-0.336,14.16,-10.68,-32.47,1785103830757.871
-0.93,-0.244,-0.336,17.98,-12.54,-32.47,1785103830758.14
-0.927,-0.241,-0.334,21.67,-14.74,-32.23,1785103830758.385
-0.918,-0.228,-0.334,23.04,-16.66,-31.43,1785103830758.619
-0.903,-0.21,-0.339,21.52,-17.37,-30.18,1785103830758.92
-0.885,-0.188,-0.347,17.98,-17.15,-29.11,1785103830759.178
-0.875,-0.177,-0.357,13.12,-16.48,-28.02,1785103830759.409
-0.868,-0.187,-0.358,9.03,-15.47,-27.41,1785103830759.645
-0.863,-0.204,-0.361,6.53,-15.14,-27.28,1785103830759.8772
-0.859,-0.214,-0.37,5.46,-15.14,-26.49,1785103830760.11
-0.861,-0.215,-0.374,4.76,-15.05,-25.57,1785103830760.339
-0.867,-0.213,-0.365,3.97,-15.69,-23.9,1785103830760.574
