timestamp_ms,distance_cm
311515.99999994505,60.0
311530.999999959,57.0
311562.99999996554,58.0
311577.9999999795,64.0
311609.99999998603,62.0
311625.0,62.0
311640.99999994505,56.0
311655.999999959,63.0
311687.99999996554,58.0
311702.9999999795,56.0
311719.000000041,66.0
311750.0,63.0
311765.99999994505,61.0
311780.999999959,59.0
311797.0000000205,62.0
311827.9999999795,61.0
311844.000000041,62.0
311859.99999998603,56.0
311875.0,60.0
311905.999999959,58.0
311922.0000000205,58.0
311937.99999996554,56.0
311969.000000041,60.0
311984.99999998603,57.0
312000.0,59.0
312015.99999994505,59.0
312030.999999959,61.0
312062.99999996554,65.0
312077.9999999795,69.0
312094.000000041,72.0
312125.0,78.0
312140.99999994505,79.0
312155.999999959,81.0
312172.0000000205,88.0
312202.9999999795,87.0
312219.000000041,92.0
312234.99999998603,99.0
312265.99999994505,97.0
312280.999999959,104.0
312297.0000000205,107.0
312312.99999996554,111.0
312344.000000041,116.0
312359.99999998603,119.0
312375.0,122.0
312405.999999959,123.0
312422.0000000205,125.0
312437.99999996554,127.0
312469.000000041,136.0
312469.000000041,137.0
312500.0,138.0
312515.99999994505,145.0
312547.0000000205,146.0
312562.99999996554,145.0
312577.9999999795,143.0
312609.99999998603,149.0
312625.0,150.0
312640.99999994505,152.0
312655.999999959,153.0
312687.99999996554,154.0
312702.9999999795,152.0
312719.000000041,160.0
312750.0,158.0
312765.99999994505,158.0
312780.999999959,161.0
312797.0000000205,164.0
312812.99999996554,161.0
312844.000000041,167.0
312859.99999998603,167.0
312875.0,165.0
312905.999999959,164.0
312922.0000000205,162.0
312937.99999996554,158.0
312952.9999999795,154.0
312984.99999998603,155.0
313000.0,154.0
313015.99999994505,155.0
313047.0000000205,152.0
313062.99999996554,155.0
313077.9999999795,158.0
313109.99999998603,156.0
313109.99999998603,152.0
313140.99999994505,145.0
313155.999999959,148.0
313172.0000000205,148.0
313202.9999999795,145.0
313219.000000041,142.0
313234.99999998603,143.0
313265.99999994505,138.0
313280.999999959,137.0
313297.0000000205,131.0
313312.99999996554,130.0
313344.000000041,130.0
313359.99999998603,125.0
313375.0,129.0
313405.999999959,121.0
313422.0000000205,121.0
313437.99999996554,125.0
313469.000000041,115.0
313484.99999998603,114.0
313500.0,110.0
313515.99999994505,108.0
313547.0000000205,100.0
313562.99999996554,98.0
313577.9999999795,92.0
313609.99999998603,88.0
313625.0,81.0
313640.99999994505,74.0
313655.999999959,70.0
313687.99999996554,69.0
313702.9999999795,66.0
313719.000000041,64.0
313734.99999998603,58.0
313765.99999994505,43.0
313780.999999959,43.0
313797.0000000205,45.0
313827.9999999795,40.0
313844.000000041,35.0
313859.99999998603,36.0
313875.0,35.0
313905.999999959,30.0
313922.0000000205,29.0
313937.99999996554,25.0
313969.000000041,26.0
313984.99999998603,24.0
314000.0,21.0
314015.99999994505,21.0
314047.0000000205,27.0
314062.99999996554,27.0
314077.9999999795,28.0
314109.99999998603,26.0
314125.0,27.0
314140.99999994505,30.0
314155.999999959,37.0
314187.99999996554,40.0
314202.9999999795,39.0
314219.000000041,44.0
314234.99999998603,41.0
314265.99999994505,44.0
314280.999999959,46.0
314297.0000000205,46.0
314327.9999999795,43.0
314344.000000041,52.0
314359.99999998603,61.0
314390.99999994505,58.0
314405.999999959,61.0
314422.0000000205,63.0
314437.99999996554,57.0
314469.000000041,58.0
314484.99999998603,59.0
314500.0,64.0
314515.99999994505,65.0
